demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,1807,5024,0,140.0,0,1,1,2,103,-1,313,56,1,13805,1,5801
1,882,1486,0,140.0,0,1,1,2,126,-1,313,56,1,13732,1,5753
2,2864,1588,0,132.5,0,1,1,2,110,-1,422,53,1,13538,1,5575
3,1726,736,0,145.0,0,1,1,2,123,-1,654,58,1,14054,1,5618
4,5645,5880,0,147.5,0,1,1,2,135,-1,562,59,1,13788,1,6257
5,431,4274,0,137.5,0,1,1,2,73,-1,241,55,1,13575,1,5687
6,4444,622,0,170.0,0,1,1,2,121,-1,614,68,1,13962,1,5614
7,4175,3596,0,150.0,0,1,1,2,83,-1,444,60,1,13614,1,5539
8,5626,4004,0,187.5,0,1,1,2,96,-1,502,75,1,14155,1,6030
9,3801,2706,0,170.0,0,1,1,2,107,-1,250,68,1,13951,1,5553
10,556,5896,0,187.5,0,1,1,2,133,-1,692,75,1,13771,1,5533
11,5172,3974,0,160.0,0,1,1,2,129,-1,381,64,1,13500,1,5776
12,1191,496,0,182.5,0,1,1,2,124,-1,284,73,1,13926,1,5522
13,3417,138,0,130.0,0,1,1,2,174,-1,390,52,1,13581,1,5763
14,5413,5576,0,185.0,0,1,1,2,88,-1,474,74,1,14001,1,5961
15,5514,3369,0,100.0,0,1,1,2,211,-1,337,40,1,13617,1,5878
16,532,748,0,132.5,0,1,1,2,100,-1,375,53,1,13782,1,5740
17,4855,3748,0,160.0,0,1,1,2,137,-1,404,64,1,14015,1,5794
18,2689,933,0,155.0,0,1,1,2,97,-1,271,62,1,13994,1,5620
19,4837,2334,0,125.0,0,1,1,2,107,-1,418,50,1,13636,1,5562
20,814,5268,0,150.0,0,1,1,2,125,-1,211,60,1,13992,1,5578
21,961,5610,0,125.0,0,1,1,2,77,-1,275,50,1,13675,1,5703
22,242,5488,0,142.5,0,1,1,2,28,-1,120,57,1,13739,1,5598
23,3207,5868,0,117.5,0,1,1,2,172,-1,512,47,1,13579,1,6247
24,2926,4401,0,157.5,0,1,1,2,110,-1,407,63,1,13656,1,5914
25,1257,2450,0,142.5,0,1,1,2,103,-1,284,57,1,13483,1,5663
26,2727,2800,0,165.0,0,1,1,2,127,-1,430,66,1,13614,1,5632
