LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,7,0,6666,15000,13,8,0|134|300|949|1074|1102|1261|1507
1,0,3,0,6666,15000,16,6,1|121|672|693|782|1127
2,0,1990,0,2500,40000,9,15,2|59|106|155|328|437|472|530|805|1076|1322|1348|1398|1410|1657
3,0,1991,0,2500,40000,6,11,3|155|332|558|760|974|1079|1176|1290|1509|1511
4,1,2,0,6666,15000,18,11,4|66|577|578|643|702|799|826|1098|1106|1461
5,1,1989,0,2500,40000,8,7,5|34|342|456|800|1412|1541
6,2,1,0,6666,15000,11,9,6|54|123|160|208|635|874|1281|1338
7,2,3,0,6666,15000,12,11,7|25|471|498|822|1038|1109|1409|1438|1516|1802
8,3,2,0,6666,15000,18,9,8|7|231|514|594|883|982|1483|1725
9,3,4,0,6666,15000,13,8,9|135|641|651|712|954|1650|1774
10,3,0,0,6666,15000,12,8,10|295|566|606|760|1468|1562|1673
11,3,13,0,6666,15000,17,5,11|562|1209|1257|1719
12,4,3,0,6666,15000,10,9,12|63|160|229|762|844|850|1033|1230
13,4,5,0,6666,15000,14,10,13|41|148|213|671|926|973|1339|1549|1603
14,5,4,0,6666,15000,3,6,14|380|553|1226|1332|1333
15,5,6,0,6666,15000,5,12,15|35|547|559|752|760|808|856|989|1074|1285|1416
16,6,5,0,6666,15000,11,12,16|143|417|434|932|1110|1171|1199|1359|1411|1596|1611
17,6,7,0,6666,15000,13,9,17|80|346|696|758|816|1643|1700|1711
18,7,6,0,6666,15000,2,10,18|12|73|113|645|996|1280|1281|1360|1772
19,7,0,0,6666,15000,3,13,19|68|214|295|300|506|528|719|838|964|1401|1519|1664
20,8,9,0,6666,15000,16,6,20|52|171|818|970|1526
21,8,1994,0,2500,40000,19,9,21|111|553|729|738|786|819|1192|1547
22,9,8,0,6666,15000,1,11,22|35|123|222|277|1130|1231|1302|1590|1796|1912
23,9,10,0,6666,15000,18,7,23|478|643|682|845|1014|1121
24,10,9,0,6666,15000,4,7,24|84|547|849|947|1720|1789
25,10,11,0,6666,15000,11,7,25|56|578|774|1247|1622|1676
26,11,10,0,6666,15000,2,9,26|18|73|287|433|649|786|927|1040
27,11,12,0,6666,15000,13,7,27|27|695|723|826|1061|1694
28,12,11,0,6666,15000,14,14,28|30|49|106|176|283|330|361|590|631|671|977|1107|1452
29,12,13,0,6666,15000,12,11,29|17|156|529|670|925|950|1115|1154|1239|1471
30,13,12,0,6666,15000,17,2,30|1563
31,13,3,0,6666,15000,8,13,31|378|481|484|530|558|607|771|866|983|1128|1576|1600
32,14,25,0,6666,15000,10,2,32|564
33,14,1990,0,2500,40000,12,4,33|176|494|1823
34,15,16,0,6666,15000,19,9,34|502|539|645|945|1064|1071|1389|1412
35,15,1994,0,2500,40000,11,10,35|11|266|372|526|632|682|812|1335|1478
36,16,15,0,6666,15000,4,3,36|386|390
37,16,17,0,6666,15000,19,11,37|105|105|559|560|692|812|859|1227|1326|1682
38,17,16,0,6666,15000,12,12,38|39|90|157|160|176|412|1016|1339|1509|1591|1869
39,17,18,0,6666,15000,10,7,39|532|881|900|955|1695|1719
40,18,17,0,6666,15000,11,9,40|170|226|291|485|692|1014|1072|1655
41,18,19,0,6666,15000,9,6,41|9|398|982|1373|1444
42,19,18,0,6666,15000,11,15,42|245|434|443|530|593|735|814|1023|1032|1149|1451|1459|1522|1564
43,19,20,0,6666,15000,15,7,43|1320|1402|1463|1464|1617|1639
44,20,19,0,6666,15000,17,11,44|92|574|745|829|927|984|1076|1119|1260|1681
45,20,21,0,6666,15000,14,4,45|279|330|980
46,21,20,0,6666,15000,9,9,46|80|155|163|185|524|627|731|775
47,21,22,0,6666,15000,19,9,47|124|227|849|936|1057|1079|1240|1390
48,22,21,0,6666,15000,12,6,48|172|186|237|463|721
49,22,23,0,6666,15000,16,6,49|334|441|576|993|1066
50,23,22,0,6666,15000,1,11,50|349|378|1000|1060|1072|1319|1324|1457|1653|1690
51,23,24,0,6666,15000,13,9,51|176|305|363|381|900|1040|1118|1545
52,24,23,0,6666,15000,17,6,52|27|64|341|792|1010
53,24,25,0,6666,15000,19,6,53|163|357|632|977|1763
54,25,24,0,6666,15000,15,10,54|4|42|97|197|719|913|1105|1582|1721
55,25,14,0,6666,15000,4,8,55|544|577|682|856|969|1067|1187
56,26,37,0,6666,15000,12,6,56|93|541|681|729|847
57,26,1991,0,2500,40000,9,8,57|155|668|844|1038|1063|1148|1363
58,27,28,0,6666,15000,19,6,58|159|241|374|443|1348
59,27,1991,0,2500,40000,7,13,59|44|564|692|910|1012|1176|1546|1578|1682|1711|1766|1837
60,28,27,0,6666,15000,6,12,60|147|219|733|901|1139|1247|1352|1404|1492|1544|1606
61,28,29,0,6666,15000,19,11,61|1|124|542|754|897|1064|1247|1537|1574|1715
62,29,28,0,6666,15000,17,8,62|283|614|901|1596|1682|1732|1768
63,29,30,0,6666,15000,4,8,63|356|392|438|646|1398|1424|1634
64,30,29,0,6666,15000,14,6,64|183|556|789|1580|1916
65,30,31,0,6666,15000,7,8,65|216|686|933|1454|1457|1593|1597
66,31,30,0,6666,15000,17,6,66|288|489|650|696|884
67,31,32,0,6666,15000,18,14,67|113|225|349|359|721|771|784|1034|1092|1299|1381|1479|1497
68,32,31,0,6666,15000,12,6,68|419|1209|1273|1418|1497
69,32,33,0,6666,15000,4,11,69|155|229|610|800|815|968|1321|1563|1699|1815
70,33,32,0,6666,15000,5,6,70|123|640|954|1496|1614
71,33,34,0,6666,15000,18,5,71|67|419|539|912
72,34,33,0,6666,15000,17,6,72|172|221|371|1240|1427
73,34,35,0,6666,15000,1,9,73|40|69|246|332|530|1020|1402|1615
74,35,34,0,6666,15000,12,8,74|63|245|944|1057|1540|1555|1585
75,35,36,0,6666,15000,16,10,75|319|508|754|964|1039|1320|1458|1523|1745
76,36,35,0,6666,15000,15,7,76|88|199|572|1146|1511|1634
77,36,37,0,6666,15000,4,8,77|324|396|578|695|885|961|1271
78,37,36,0,6666,15000,10,15,78|68|103|485|577|797|834|851|1012|1071|1074|1306|1401|1653|1753
79,37,26,0,6666,15000,10,5,79|17|367|632|932
80,38,43,0,6666,15000,7,16,80|176|285|398|431|451|601|718|769|916|1098|1205|1412|1601|1603|1705
81,38,1991,0,2500,40000,16,11,81|387|438|458|597|840|846|871|1219|1549|1704
82,39,40,0,6666,15000,9,5,82|173|327|759|1316
83,39,1994,0,2500,40000,12,2,83|142
84,40,39,0,6666,15000,6,8,84|194|374|929|1001|1370|1537|1562
85,40,41,0,6666,15000,7,7,85|11|132|375|593|842|885
86,41,40,0,6666,15000,1,8,86|629|944|947|965|981|1464|1536
87,41,42,0,6666,15000,19,8,87|202|408|428|535|1670|1672|1825
88,41,44,0,6666,15000,14,4,88|269|1096|1230
89,42,41,0,6666,15000,1,7,89|139|388|539|566|669|1089
90,42,43,0,6666,15000,2,8,90|39|315|499|564|742|796|1580
