demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,5559,3544,0,90.0,0,1,1,2,60,-1,884,36,1,46645,1,11606
1,4215,5266,0,95.0,0,1,1,2,110,-1,267,38,1,42772,1,11536
2,3125,5531,0,100.0,0,1,1,2,119,-1,472,40,1,43303,1,11231
3,3538,3074,0,117.5,0,1,1,2,58,-1,443,47,1,43304,1,11944
4,4008,1128,0,127.5,0,1,1,2,112,-1,710,51,1,43578,1,11213
5,1857,1065,0,80.0,0,1,1,2,111,-1,231,32,1,43544,1,11299
6,6624,7782,0,112.5,0,1,1,2,104,-1,458,45,1,42768,1,11265
7,2917,4454,0,67.5,0,1,1,2,161,-1,413,27,1,42544,1,11265
8,1028,5873,0,82.5,0,1,1,2,126,-1,502,33,1,42723,1,11713
9,52,5435,0,92.5,0,1,1,2,125,-1,354,37,1,42515,1,12151
10,7117,5163,0,82.5,0,1,1,2,122,-1,593,33,1,42941,1,11663
11,4078,3499,0,120.0,0,1,1,2,105,-1,412,48,1,43739,1,11138
12,69,437,0,95.0,0,1,1,2,143,-1,421,38,1,43265,1,11513
13,2034,5730,0,102.5,0,1,1,2,140,-1,354,41,1,42912,1,11471
14,3987,7593,0,92.5,0,1,1,2,116,-1,740,37,1,58331,1,11617
15,5626,4554,0,87.5,0,1,1,2,132,-1,703,35,1,44727,1,12274
16,1211,5103,0,120.0,0,1,1,2,124,-1,586,48,1,44354,1,11887
17,2085,4749,0,80.0,0,1,1,2,135,-1,618,32,1,43653,1,11362
18,4529,6093,0,120.0,0,1,1,2,117,-1,505,48,1,44924,1,11648
19,2230,6386,0,110.0,0,1,1,2,63,-1,267,44,1,43610,1,12631
20,7158,5206,0,80.0,0,1,1,2,147,-1,589,32,1,43199,1,11277
21,2520,6428,0,72.5,0,1,1,2,183,-1,340,29,1,42759,1,11082
22,6012,3548,0,117.5,0,1,1,2,111,-1,385,47,1,42758,1,12163
23,4301,4562,0,107.5,0,1,1,2,70,-1,568,43,1,43242,1,11051
24,5973,706,0,95.0,0,1,1,2,74,-1,487,38,1,42325,1,10951
25,6349,1442,0,150.0,0,1,1,2,34,-1,64,60,1,42609,1,11255
26,2221,2427,0,102.5,0,1,1,2,132,-1,340,41,1,43676,1,12839
27,4941,2290,0,127.5,0,1,1,2,126,-1,284,51,1,44056,1,11554
28,2864,3328,0,105.0,0,1,1,2,104,-1,420,42,1,43433,1,11546
