LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,155,0,20,10000,27,0,
1,155,0,0,50,10000,30,0,
2,0,360,0,70,10000,33,0,
3,360,0,0,83,10000,8,0,
4,0,363,0,72,10000,77,0,
5,363,0,0,91,10000,41,0,
6,0,397,0,32,10000,71,0,
7,397,0,0,81,10000,88,0,
8,0,519,0,43,10000,34,0,
9,519,0,0,87,10000,44,0,
10,0,590,0,47,10000,79,0,
11,590,0,0,51,10000,48,0,
12,0,665,0,60,10000,86,0,
13,665,0,0,5,10000,36,0,
14,0,798,0,13,10000,42,0,
15,798,0,0,42,10000,15,0,
16,0,912,0,12,10000,91,0,
17,912,0,0,72,10000,81,0,
18,0,946,0,51,10000,30,0,
19,946,0,0,53,10000,71,0,
20,0,982,0,7,10000,67,0,
21,982,0,0,25,10000,9,0,
22,0,1183,0,4,10000,96,0,
23,1183,0,0,42,10000,56,0,
24,0,1302,0,1,10000,18,0,
25,1302,0,0,37,10000,14,0,
26,0,1542,0,94,10000,31,0,
27,1542,0,0,13,10000,16,0,
28,0,1551,0,76,10000,56,0,
29,1551,0,0,29,10000,34,0,
30,0,1603,0,10,10000,22,0,
31,1603,0,0,53,10000,3,0,
32,0,1676,0,4,10000,37,0,
33,1676,0,0,5,10000,86,0,
34,0,1828,0,17,10000,29,0,
35,1828,0,0,60,10000,95,0,
36,0,1849,0,47,10000,83,0,
37,1849,0,0,17,10000,29,0,
38,0,1968,0,2,10000,83,0,
39,1968,0,0,7,10000,18,0,
40,0,1998,0,78,10000,30,0,
41,1998,0,0,76,10000,20,0,
42,1,169,0,10,10000,92,0,
43,169,1,0,25,10000,73,0,
44,1,173,0,4,10000,29,0,
45,173,1,0,21,10000,1,0,
46,1,187,0,97,10000,34,0,
47,187,1,0,4,10000,32,0,
48,1,217,0,86,10000,12,0,
49,217,1,0,64,10000,64,0,
50,1,335,0,90,10000,53,0,
51,335,1,0,81,10000,56,0,
52,1,449,0,55,10000,64,0,
53,449,1,0,30,10000,58,0,
54,1,863,0,68,10000,92,0,
55,863,1,0,45,10000,47,0,
56,1,987,0,86,10000,71,0,
57,987,1,0,25,10000,51,0,
58,1,1239,0,33,10000,17,0,
59,1239,1,0,44,10000,78,0,
60,1,1328,0,76,10000,69,0,
61,1328,1,0,24,10000,47,0,
62,1,1342,0,24,10000,89,0,
63,1342,1,0,55,10000,77,0,
64,1,1350,0,96,10000,18,0,
65,1350,1,0,56,10000,20,0,
66,1,1398,0,33,10000,65,0,
67,1398,1,0,98,10000,8,0,
68,1,1758,0,52,10000,60,0,
69,1758,1,0,36,10000,32,0,
70,1,1934,0,56,10000,18,0,
71,1934,1,0,53,10000,10,0,
72,1,1966,0,20,10000,29,0,
73,1966,1,0,29,10000,64,0,
74,2,131,0,63,10000,4,0,
75,131,2,0,12,10000,12,0,
76,2,151,0,78,10000,23,0,
77,151,2,0,33,10000,7,0,
78,2,217,0,5,10000,65,0,
79,217,2,0,3,10000,8,0,
80,2,379,0,97,10000,6,0,
81,379,2,0,72,10000,55,0,
82,2,381,0,66,10000,44,0,
83,381,2,0,10,10000,17,0,
84,2,675,0,60,10000,19,0,
85,675,2,0,95,10000,28,0,
86,2,767,0,30,10000,4,0,
87,767,2,0,36,10000,36,0,
88,2,800,0,95,10000,38,0,
89,800,2,0,63,10000,87,0,
90,2,813,0,30,10000,11,0,
91,813,2,0,10,10000,49,0,
92,2,883,0,11,10000,19,0,
93,883,2,0,38,10000,53,0,
94,2,914,0,31,10000,60,0,
95,914,2,0,38,10000,74,0,
96,2,1045,0,46,10000,47,0,
97,1045,2,0,43,10000,65,0,
98,2,1272,0,41,10000,33,0,
99,1272,2,0,88,10000,8,0,
100,2,1370,0,59,10000,15,0,
101,1370,2,0,47,10000,30,0,
102,2,1432,0,18,10000,18,0,
103,1432,2,0,88,10000,74,0,
104,2,1433,0,68,10000,43,0,
105,1433,2,0,85,10000,7,0,
106,2,1672,0,98,10000,46,0,
107,1672,2,0,20,10000,84,0,
108,2,1793,0,1,10000,92,0,
109,1793,2,0,77,10000,16,0,
110,2,1837,0,34,10000,96,0,
111,1837,2,0,30,10000,70,0,
112,2,1915,0,50,10000,64,0,
113,1915,2,0,76,10000,97,0,
114,3,80,0,43,10000,1,0,
115,80,3,0,53,10000,57,0,
116,3,138,0,3,10000,8,0,
117,138,3,0,3,10000,64,0,
118,3,307,0,42,10000,45,0,
119,307,3,0,58,10000,65,0,
120,3,350,0,97,10000,68,0,
121,350,3,0,90,10000,49,0,
122,3,535,0,88,10000,65,0,
123,535,3,0,95,10000,96,0,
124,3,546,0,87,10000,93,0,
125,546,3,0,19,10000,82,0,
126,3,582,0,62,10000,94,0,
127,582,3,0,64,10000,30,0,
128,3,812,0,7,10000,84,0,
129,812,3,0,79,10000,45,0,
130,3,844,0,54,10000,90,0,
131,844,3,0,57,10000,88,0,
132,3,951,0,88,10000,14,0,
133,951,3,0,90,10000,66,0,
134,3,1018,0,37,10000,42,0,
135,1018,3,0,78,10000,79,0,
136,3,1103,0,50,10000,76,0,
137,1103,3,0,65,10000,70,0,
138,3,1344,0,80,10000,20,0,
139,1344,3,0,90,10000,32,0,
140,3,1513,0,36,10000,28,0,
141,1513,3,0,30,10000,30,0,
142,3,1549,0,90,10000,56,0,
143,1549,3,0,33,10000,90,0,
144,3,1560,0,12,10000,82,0,
145,1560,3,0,37,10000,26,0,
146,3,1591,0,87,10000,80,0,
147,1591,3,0,86,10000,19,0,
148,3,1672,0,1,10000,77,0,
149,1672,3,0,44,10000,16,0,
150,3,1777,0,18,10000,85,0,
151,1777,3,0,89,10000,14,0,
152,3,1818,0,50,10000,71,0,
153,1818,3,0,94,10000,87,0,
154,3,1824,0,24,10000,59,0,
155,1824,3,0,79,10000,19,0,
156,3,1833,0,94,10000,34,0,
157,1833,3,0,22,10000,59,0,
158,3,1902,0,51,10000,99,0,
159,1902,3,0,26,10000,39,0,
160,3,1922,0,25,10000,9,0,
161,1922,3,0,98,10000,42,0,
162,3,1999,0,90,10000,35,0,
163,1999,3,0,43,10000,21,0,
164,4,27,0,1,10000,68,0,
165,27,4,0,48,10000,83,0,
166,4,64,0,52,10000,35,0,
167,64,4,0,1,10000,53,0,
168,4,185,0,34,10000,74,0,
