demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,561,286,45.7,259.3,0,1,26.7,2,0,286,19
0,561,286,312.7,572,0,1,26.7,2,0,286,19
0,500,861,83.5,239.5,0,1,19.5,2,0,259,64
0,500,861,278.5,518,0,1,19.5,2,0,259,64
0,768,522,89.6,262.4,0,1,21.6,2,0,284,68
0,768,522,305.6,568,0,1,21.6,2,0,284,68
0,525,152,108.9,420.1,0,1,38.9,2,0,459,70
0,525,152,497.9,918,0,1,38.9,2,0,459,70
0,197,145,84.2,205.8,0,1,15.2,2,0,221,69
0,197,145,236.2,442,0,1,15.2,2,0,221,69
0,341,404,70.1,222.9,0,1,19.1,2,0,242,51
0,341,404,261.1,484,0,1,19.1,2,0,242,51
0,624,802,63.9,207.1,0,1,17.9,2,0,225,46
0,624,802,242.9,450,0,1,17.9,2,0,225,46
0,571,142,94.6,283.4,0,1,23.6,2,0,307,71
0,571,142,330.6,614,0,1,23.6,2,0,307,71
0,234,301,57.4,212.6,0,1,19.4,2,0,232,38
0,234,301,251.4,464,0,1,19.4,2,0,232,38
0,132,150,61.7,379.3,0,1,39.7,2,0,419,22
0,132,150,458.7,838,0,1,39.7,2,0,419,22
0,178,574,76.7,234.3,0,1,19.7,2,0,254,57
0,178,574,273.7,508,0,1,19.7,2,0,254,57
0,568,6,89,281,0,1,24,2,0,305,65
0,568,6,329,610,0,1,24,2,0,305,65
0,801,422,71.7,365.3,0,1,36.7,2,0,402,35
0,801,422,438.7,804,0,1,36.7,2,0,402,35
0,315,202,52.3,174.7,0,1,15.3,2,0,190,37
0,315,202,205.3,380,0,1,15.3,2,0,190,37
0,379,803,113.4,316.6,0,1,25.4,2,0,342,88
0,379,803,367.4,684,0,1,25.4,2,0,342,88
0,708,941,75.3,173.7,0,1,12.3,2,0,186,63
0,708,941,198.3,372,0,1,12.3,2,0,186,63
0,89,208,78.9,382.1,0,1,37.9,2,0,420,41
0,89,208,457.9,840,0,1,37.9,2,0,420,41
0,154,857,65.6,142.4,0,1,9.6,2,0,152,56
0,154,857,161.6,304,0,1,9.6,2,0,152,56
0,83,679,120.3,402.7,0,1,35.3,2,0,438,85
0,83,679,473.3,876,0,1,35.3,2,0,438,85
0,361,632,78.9,254.1,0,1,21.9,2,0,276,57
0,361,632,297.9,552,0,1,21.9,2,0,276,57
0,824,55,97.5,341.5,0,1,30.5,2,0,372,67
0,824,55,402.5,744,0,1,30.5,2,0,372,67
0,36,801,61.4,176.6,0,1,14.4,2,0,191,47
0,36,801,205.4,382,0,1,14.4,2,0,191,47
0,857,607,92,300,0,1,26,2,0,326,66
0,857,607,352,652,0,1,26,2,0,326,66
0,295,444,110.5,378.5,0,1,33.5,2,0,412,77
0,295,444,445.5,824,0,1,33.5,2,0,412,77
0,261,427,102,334,0,1,29,2,0,363,73
0,261,427,392,726,0,1,29,2,0,363,73
0,594,791,71,207,0,1,17,2,0,224,54
0,594,791,241,448,0,1,17,2,0,224,54
0,353,162,116.9,668.1,0,1,68.9,2,0,737,48
0,353,162,805.9,1474,0,1,68.9,2,0,737,48
0,797,155,36,204,0,1,21,2,0,225,15
0,797,155,246,450,0,1,21,2,0,225,15
0,936,112,48.8,119.2,0,1,8.8,2,0,128,40
0,936,112,136.8,256,0,1,8.8,2,0,128,40
0,709,668,93.6,330.4,0,1,29.6,2,0,360,64
0,709,668,389.6,720,0,1,29.6,2,0,360,64
