demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,4947,4564,0,245.0,0,1,1,2,158,-1,266,98,1,7432,1,2879
1,1807,5024,0,222.5,0,1,1,2,62,-1,220,89,1,6529,1,2592
2,3604,956,0,275.0,0,1,1,2,140,-1,384,110,1,6517,1,2607
3,882,1486,0,330.0,0,1,1,2,117,-1,434,132,1,6566,1,2704
4,2864,1588,0,342.5,0,1,1,2,157,-1,636,137,1,6473,1,2699
5,1726,736,0,257.5,0,1,1,2,95,-1,252,103,1,6544,1,2563
6,5645,5880,0,270.0,0,1,1,2,142,-1,458,108,1,7458,1,2610
7,431,4274,0,290.0,0,1,1,2,156,-1,386,116,1,6416,1,2543
8,4444,622,0,260.0,0,1,1,2,144,-1,320,104,1,6350,1,2639
9,4175,3596,0,230.0,0,1,1,2,110,-1,215,92,1,6331,1,2500
10,5626,4004,0,177.5,0,1,1,2,224,-1,544,71,1,6307,1,2458
11,3801,2706,0,257.5,0,1,1,2,80,-1,177,103,1,6378,1,2575
12,556,5896,0,277.5,0,1,1,2,155,-1,366,111,1,6366,1,2725
13,5172,3974,0,347.5,0,1,1,2,100,-1,273,139,1,6378,1,2498
14,1191,496,0,357.5,0,1,1,2,52,-1,343,143,1,6516,1,2489
15,3417,138,0,362.5,0,1,1,2,116,-1,667,145,1,6363,1,2569
16,5413,5576,0,292.5,0,1,1,2,84,-1,185,117,1,6306,1,2508
17,5514,3369,0,305.0,0,1,1,2,139,-1,428,122,1,6360,1,2649
18,532,748,0,255.0,0,1,1,2,110,-1,467,102,1,6367,1,2683
19,2689,933,0,315.0,0,1,1,2,128,-1,521,126,1,6376,1,2663
20,4837,2334,0,385.0,0,1,1,2,121,-1,435,154,1,6571,1,2541
21,961,5610,0,172.5,0,1,1,2,187,-1,433,69,1,6313,1,2637
22,242,5488,0,310.0,0,1,1,2,134,-1,458,124,1,6362,1,2635
23,3207,5868,0,277.5,0,1,1,2,160,-1,500,111,1,6372,1,2714
24,3493,1360,0,255.0,0,1,1,2,116,-1,370,102,1,6418,1,2558
25,2926,4401,0,245.0,0,1,1,2,168,-1,390,98,1,6435,1,2798
26,1257,2450,0,320.0,0,1,1,2,130,-1,345,128,1,6231,1,2929
27,2727,2800,0,315.0,0,1,1,2,199,-1,399,126,1,6286,1,2587
