hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
99,45,464,137.4,143.8,10,0,0,-1,18000,5,51,32
99001,45,464,36.75,46.25,10,0,0,-1,18000,3,51,32
99002,45,464,55.75,65.25,10,0,0,-1,18000,5,51,32
148,83,457,144.9,152.3,10,0,0,-1,28832,5,45,37
148001,83,457,39,43,10,0,0,-1,28832,3,45,37
148002,83,457,47,51,10,0,0,-1,28832,5,45,37
77,200,465,164.6,172.2,10,0,0,-1,19000,5,62,38
77001,200,465,44,56,10,0,0,-1,19000,3,62,38
77002,200,465,68,80,10,0,0,-1,19000,5,62,38
145,2,458,176.5,185.5,10,0,0,-1,25666,5,55,45
145001,2,458,47.5,52.5,10,0,0,-1,25666,3,55,45
145002,2,458,57.5,62.5,10,0,0,-1,25666,5,55,45
155,116,451,282.7,296.9,10,0,0,-1,72496,5,91,71
155001,116,451,76,86,10,0,0,-1,72496,3,91,71
155002,116,451,96,106,10,0,0,-1,72496,5,91,71
96,247,458,172.8,181.6,10,0,0,-1,19000,5,54,44
96001,247,458,46.5,51.5,10,0,0,-1,19000,3,54,44
96002,247,458,56.5,61.5,10,0,0,-1,19000,5,54,44
170,43,451,207.1,217.7,10,0,0,-1,52498,5,64,53
170001,43,451,55.75,61.25,10,0,0,-1,52498,3,64,53
170002,43,451,66.75,72.25,10,0,0,-1,52498,5,64,53
8,130,460,94.6,97.3,10,0,0,-1,44830,3,100,73
8001,130,460,79.75,93.25,10,0,0,-1,44830,3,100,73
8002,130,460,106.75,120.25,10,0,0,-1,44830,5,100,73
157,43,451,207.1,217.7,10,0,0,-1,52498,5,64,53
157001,43,451,55.75,61.25,10,0,0,-1,52498,3,64,53
157002,43,451,66.75,72.25,10,0,0,-1,52498,5,64,53
156,284,460,139.5,146.5,10,0,0,-1,19500,5,45,35
156001,284,460,37.5,42.5,10,0,0,-1,19500,3,45,35
156002,284,460,47.5,52.5,10,0,0,-1,19500,5,45,35
78,275,460,182.2,191.4,10,0,0,-1,34832,5,58,46
78001,275,460,49,55,10,0,0,-1,34832,3,58,46
78002,275,460,61,67,10,0,0,-1,34832,5,58,46
116,284,465,156.6,164.2,10,0,0,-1,21500,5,54,38
116001,284,465,42,50,10,0,0,-1,21500,3,54,38
116002,284,465,58,66,10,0,0,-1,21500,5,54,38
98,381,464,146.6,154.2,10,0,0,-1,23500,5,49,38
98001,381,464,40.75,46.25,10,0,0,-1,23500,3,49,38
98002,381,464,51.75,57.25,10,0,0,-1,23500,5,49,38
40,297,461,151.6,159.2,10,0,0,-1,33332,5,49,38
40001,297,461,40.75,46.25,10,0,0,-1,33332,3,49,38
40002,297,461,51.75,57.25,10,0,0,-1,33332,5,49,38
151,203,458,191.3,201.1,10,0,0,-1,33332,5,59,49
151001,203,458,51.5,56.5,10,0,0,-1,33332,3,59,49
151002,203,458,61.5,66.5,10,0,0,-1,33332,5,59,49
75,0,452,155.3,163.1,10,0,0,-1,21000,5,50,39
75001,0,452,41.75,47.25,10,0,0,-1,21000,3,50,39
75002,0,452,52.75,58.25,10,0,0,-1,21000,5,50,39
95,45,463,133.7,139.9,10,0,0,-1,21000,5,50,31
95001,45,463,35.75,45.25,10,0,0,-1,21000,3,50,31
95002,45,463,54.75,64.25,10,0,0,-1,21000,5,50,31
39,391,462,150.3,158.1,10,0,0,-1,30166,5,59,39
39001,391,462,44,54,10,0,0,-1,30166,3,59,39
39002,391,462,64,74,10,0,0,-1,30166,5,59,39
102,171,459,188.9,198.3,10,0,0,-1,37332,5,62,47
102001,171,459,50.75,58.25,10,0,0,-1,37332,3,62,47
102002,171,459,65.75,73.25,10,0,0,-1,37332,5,62,47
52,248,463,133.7,139.9,10,0,0,-1,21000,5,50,31
52001,248,463,35.75,45.25,10,0,0,-1,21000,3,50,31
52002,248,463,54.75,64.25,10,0,0,-1,21000,5,50,31
144,3,455,170.7,178.9,10,0,0,-1,34332,5,60,41
144001,3,455,45.75,55.25,10,0,0,-1,34332,3,60,41
144002,3,455,64.75,74.25,10,0,0,-1,34332,5,60,41
168,42,452,151.6,159.2,10,0,0,-1,34332,5,49,38
168001,42,452,40.75,46.25,10,0,0,-1,34332,3,49,38
168002,42,452,51.75,57.25,10,0,0,-1,34332,5,49,38
48,3,455,170.7,178.9,10,0,0,-1,34332,5,60,41
48001,3,455,45.75,55.25,10,0,0,-1,34332,3,60,41
48002,3,455,64.75,74.25,10,0,0,-1,34332,5,60,41
5,171,458,60,61.5,10,0,0,-1,32998,3,63,48
5001,171,458,51.75,59.25,10,0,0,-1,32998,3,63,48
5002,171,458,66.75,74.25,10,0,0,-1,32998,5,63,48
54,171,458,192.6,202.2,10,0,0,-1,33332,5,63,48
54001,171,458,51.75,59.25,10,0,0,-1,33332,3,63,48
54002,171,458,66.75,74.25,10,0,0,-1,33332,5,63,48
38,137,456,167,175,10,0,0,-1,35332,5,59,40
38001,137,456,44.75,54.25,10,0,0,-1,35332,3,59,40
38002,137,456,63.75,73.25,10,0,0,-1,35332,5,59,40
49,247,465,179.4,187.8,10,0,0,-1,23000,5,66,42
49001,247,465,48,60,10,0,0,-1,23000,3,66,42
49002,247,465,72,84,10,0,0,-1,23000,5,66,42
76,136,464,159.6,167.2,10,0,0,-1,29666,5,57,38
76001,136,464,42.75,52.25,10,0,0,-1,29666,3,57,38
76002,136,464,61.75,71.25,10,0,0,-1,29666,5,57,38
107,369,453,196.6,206.2,10,0,0,-1,43332,5,67,48
107001,369,453,52.75,62.25,10,0,0,-1,43332,3,67,48
107002,369,453,71.75,81.25,10,0,0,-1,43332,5,67,48
65,309,454,170.7,178.9,10,0,0,-1,23500,5,60,41
65001,309,454,45.75,55.25,10,0,0,-1,23500,3,60,41
65002,309,454,64.75,74.25,10,0,0,-1,23500,5,60,41
42,309,454,170.7,178.9,10,0,0,-1,23500,5,60,41
42001,309,454,45.75,55.25,10,0,0,-1,23500,3,60,41
42002,309,454,64.75,74.25,10,0,0,-1,23500,5,60,41
105,47,464,159.6,167.2,10,0,0,-1,36332,5,62,38
105001,47,464,44,56,10,0,0,-1,36332,3,62,38
105002,47,464,68,80,10,0,0,-1,36332,5,62,38
84,136,464,159.6,167.2,10,0,0,-1,29666,5,57,38
84001,136,464,42.75,52.25,10,0,0,-1,29666,3,57,38
84002,136,464,61.75,71.25,10,0,0,-1,29666,5,57,38
73,153,452,183.2,192.4,10,0,0,-1,32332,5,59,46
73001,153,452,49.25,55.75,10,0,0,-1,32332,3,59,46
73002,153,452,62.25,68.75,10,0,0,-1,32332,5,59,46
60,128,452,177.5,186.5,10,0,0,-1,42498,5,56,45
60001,128,452,47.75,53.25,10,0,0,-1,42498,3,56,45
60002,128,452,58.75,64.25,10,0,0,-1,42498,5,56,45
131,218,460,174.8,183.6,10,0,0,-1,30166,5,56,44
131001,218,460,47,53,10,0,0,-1,30166,3,56,44
131002,218,460,59,65,10,0,0,-1,30166,5,56,44
34,252,461,196.6,206.2,10,0,0,-1,51664,5,67,48
34001,252,461,52.75,62.25,10,0,0,-1,51664,3,67,48
34002,252,461,71.75,81.25,10,0,0,-1,51664,5,67,48
71,286,454,170.7,178.9,10,0,0,-1,29666,5,41,41
71001,286,454,41,41,10,0,0,-1,29666,3,41,41
71002,286,454,41,41,10,0,0,-1,29666,5,41,41
6,165,465,117.8,119.4,10,0,0,-1,69494,3,121,105
6001,165,465,109,117,10,0,0,-1,69494,3,121,105
6002,165,465,125,133,10,0,0,-1,69494,5,121,105
164,292,451,291.7,305.9,10,0,0,-1,81662,5,100,71
164001,292,451,78.25,92.75,10,0,0,-1,81662,3,100,71
164002,292,451,107.25,121.75,10,0,0,-1,81662,5,100,71
169,138,454,171.2,178.4,10,0,0,-1,44998,5,74,36
169001,138,454,45.5,64.5,10,0,0,-1,44998,3,74,36
169002,138,454,83.5,102.5,10,0,0,-1,44998,5,74,36
154,413,457,202.1,212.7,10,0,0,-1,36666,5,59,53
154001,413,457,54.5,57.5,10,0,0,-1,36666,3,59,53
154002,413,457,60.5,63.5,10,0,0,-1,36666,5,59,53
166,54,459,249.7,261.9,10,0,0,-1,58164,5,85,61
166001,54,459,67,79,10,0,0,-1,58164,3,85,61
166002,54,459,91,103,10,0,0,-1,58164,5,85,61
21,199,443,164.6,172.2,10,0,0,-1,25000,5,62,38
21001,199,443,44,56,10,0,0,-1,25000,3,62,38
21002,199,443,68,80,10,0,0,-1,25000,5,62,38
57,2,463,185.5,194.5,10,0,0,-1,33666,5,64,45
57001,2,463,49.75,59.25,10,0,0,-1,33666,3,64,45
57002,2,463,68.75,78.25,10,0,0,-1,33666,5,64,45
28,153,439,227.6,239.2,10,0,0,-1,44332,5,71,58
28001,153,439,61.25,67.75,10,0,0,-1,44332,3,71,58
28002,153,439,74.25,80.75,10,0,0,-1,44332,5,71,58
20000,327,453,109.8,113.4,10,0,0,-1,55162,3,117,81
20000001,327,453,90,108,10,0,0,-1,55162,3,117,81
20000002,327,453,126,144,10,0,0,-1,55162,5,117,81
147,183,457,226.3,236.1,10,0,0,-1,54830,5,94,49
147001,183,457,60.25,82.75,10,0,0,-1,54830,3,94,49
147002,183,457,105.25,127.75,10,0,0,-1,54830,5,94,49
104,305,457,193,203,10,0,0,-1,37332,5,58,50
104001,305,457,52,56,10,0,0,-1,37332,3,58,50
104002,305,457,60,64,10,0,0,-1,37332,5,58,50
74,402,463,194,204,10,0,0,-1,34500,5,50,50
