hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
134,1443,2064,111.6,117.2,10,0,0,-1,10500,5,36,28
134001,1443,2064,30,34,10,0,0,-1,10500,3,36,28
134002,1443,2064,38,42,10,0,0,-1,10500,5,36,28
7,1767,2055,111.8,113.4,10,0,0,-1,30832,3,115,99
7001,1767,2055,103,111,10,0,0,-1,30832,3,115,99
7002,1767,2055,119,127,10,0,0,-1,30832,5,115,99
75,1403,2055,154.8,161.6,10,0,0,-1,18000,5,63,34
75001,1403,2055,41.25,55.75,10,0,0,-1,18000,3,63,34
75002,1403,2055,70.25,84.75,10,0,0,-1,18000,5,63,34
19,667,2002,123.4,125.2,10,0,0,-1,40998,3,127,109
19001,667,2002,113.5,122.5,10,0,0,-1,40998,3,127,109
19002,667,2002,131.5,140.5,10,0,0,-1,40998,5,127,109
9,202,2032,103.4,104.7,10,0,0,-1,37498,5,101,93
9001,202,2032,95,99,10,0,0,-1,37498,3,101,93
9002,202,2032,103,107,10,0,0,-1,37498,5,101,93
5,1955,2033,77.2,78.6,10,0,0,-1,29332,3,80,66
5001,1955,2033,69.5,76.5,10,0,0,-1,29332,3,80,66
5002,1955,2033,83.5,90.5,10,0,0,-1,29332,5,80,66
23,269,2073,75.2,77.1,10,0,0,-1,41164,3,79,60
23001,269,2073,64.75,74.25,10,0,0,-1,41164,3,79,60
23002,269,2073,83.75,93.25,10,0,0,-1,41164,5,79,60
2,0,519,108.4,110.2,10,0,0,-1,38498,3,112,94
2001,0,519,98.5,107.5,10,0,0,-1,38498,3,112,94
2002,0,519,116.5,125.5,10,0,0,-1,38498,5,112,94
17,1540,2038,112.4,115.7,10,0,0,-1,52496,5,111,86
17001,1540,2038,92.25,104.75,10,0,0,-1,52496,3,111,86
17002,1540,2038,117.25,129.75,10,0,0,-1,52496,5,111,86
21,552,2061,92,93.5,10,0,0,-1,25332,3,102,80
21001,552,2061,85.5,96.5,10,0,0,-1,25332,3,102,80
21002,552,2061,107.5,118.5,10,0,0,-1,25332,5,102,80
90,1899,2055,159.5,166.5,10,0,0,-1,17500,5,35,35
90001,1899,2055,35,35,10,0,0,-1,17500,3,35,35
90002,1899,2055,35,35,10,0,0,-1,17500,5,35,35
13,1174,2041,97.6,98.3,10,0,0,-1,31332,3,103,92
13001,1174,2041,94.75,100.25,10,0,0,-1,31332,3,103,92
13002,1174,2041,105.75,111.25,10,0,0,-1,31332,5,103,92
20000,739,1776,192.6,194.3,10,0,0,-1,86660,5,179,179
20000001,739,1776,179,179,10,0,0,-1,86660,3,179,179
20000002,739,1776,179,179,10,0,0,-1,86660,5,179,179
15,503,1989,122.8,125.4,10,0,0,-1,41164,3,133,102
15001,503,1989,109.75,125.25,10,0,0,-1,41164,3,133,102
15002,503,1989,140.75,156.25,10,0,0,-1,41164,5,133,102
52,1207,2028,156,164,10,0,0,-1,33498,5,48,40
52001,1207,2028,42,46,10,0,0,-1,33498,3,48,40
52002,1207,2028,50,54,10,0,0,-1,33498,5,48,40
130,262,2058,154.6,162.2,10,0,0,-1,16000,5,52,38
130001,262,2058,41.5,48.5,10,0,0,-1,16000,3,52,38
130002,262,2058,55.5,62.5,10,0,0,-1,16000,5,52,38
12,1538,2019,120.4,122.7,10,0,0,-1,43664,3,125,102
12001,1538,2019,107.75,119.25,10,0,0,-1,43664,3,125,102
12002,1538,2019,130.75,142.25,10,0,0,-1,43664,5,125,102
102,559,2028,134.8,141.6,10,0,0,-1,14000,5,40,34
102001,559,2028,35.5,38.5,10,0,0,-1,14000,3,40,34
102002,559,2028,41.5,44.5,10,0,0,-1,14000,5,40,34
51,574,2029,142.2,149.4,10,0,0,-1,16000,5,42,36
51001,574,2029,37.5,40.5,10,0,0,-1,16000,3,42,36
51002,574,2029,43.5,46.5,10,0,0,-1,16000,5,42,36
41,113,2047,160.3,168.1,10,0,0,-1,16500,5,39,39
41001,113,2047,39,39,10,0,0,-1,16500,3,39,39
41002,113,2047,39,39,10,0,0,-1,16500,5,39,39
28,1562,2034,176.8,185.6,10,0,0,-1,22166,5,58,44
28001,1562,2034,47.5,54.5,10,0,0,-1,22166,3,58,44
28002,1562,2034,61.5,68.5,10,0,0,-1,22166,5,58,44
120,1356,2067,147.2,154.4,10,0,0,-1,13500,5,50,36
120001,1356,2067,39.5,46.5,10,0,0,-1,13500,3,50,36
120002,1356,2067,53.5,60.5,10,0,0,-1,13500,5,50,36
68,24,1996,230,240,10,0,0,-1,39498,5,95,50
68001,24,1996,61.25,83.75,10,0,0,-1,39498,3,95,50
68002,24,1996,106.25,128.75,10,0,0,-1,39498,5,95,50
74,1784,2000,196.3,206.1,10,0,0,-1,18000,5,64,49
74001,1784,2000,52.75,60.25,10,0,0,-1,18000,3,64,49
74002,1784,2000,67.75,75.25,10,0,0,-1,18000,5,64,49
129,700,2066,205.8,216.6,10,0,0,-1,26166,5,60,54
129001,700,2066,55.5,58.5,10,0,0,-1,26166,3,60,54
129002,700,2066,61.5,64.5,10,0,0,-1,26166,5,60,54
64,1235,2038,181.2,190.4,10,0,0,-1,24666,5,46,46
64001,1235,2038,46,46,10,0,0,-1,24666,3,46,46
64002,1235,2038,46,46,10,0,0,-1,24666,5,46,46
11,66,2028,76.2,77.6,10,0,0,-1,36498,3,79,65
11001,66,2028,68.5,75.5,10,0,0,-1,36498,3,79,65
11002,66,2028,82.5,89.5,10,0,0,-1,36498,5,79,65
62,1165,2017,177.5,186.5,10,0,0,-1,27166,5,56,45
62001,1165,2017,47.75,53.25,10,0,0,-1,27166,3,56,45
62002,1165,2017,58.75,64.25,10,0,0,-1,27166,5,56,45
16,510,2041,111.2,113.1,10,0,0,-1,24500,5,98,96
16001,510,2041,96.5,97.5,10,0,0,-1,24500,3,98,96
16002,510,2041,98.5,99.5,10,0,0,-1,24500,5,98,96
18,928,2028,84.6,86.3,10,0,0,-1,47664,3,93,71
18001,928,2028,76.5,87.5,10,0,0,-1,47664,3,93,71
18002,928,2028,98.5,109.5,10,0,0,-1,47664,5,93,71
124,305,2063,222.5,233.5,10,0,0,-1,36832,5,74,55
124001,305,2063,59.75,69.25,10,0,0,-1,36832,3,74,55
124002,305,2063,78.75,88.25,10,0,0,-1,36832,5,74,55
14,1664,2020,69.6,71.3,10,0,0,-1,20000,5,59,56
14001,1664,2020,56.75,58.25,10,0,0,-1,20000,3,59,56
14002,1664,2020,59.75,61.25,10,0,0,-1,20000,5,59,56
1,928,1089,110.4,112.2,10,0,0,-1,70162,3,129,96
1001,928,1089,104.25,120.75,10,0,0,-1,70162,3,129,96
1002,928,1089,137.25,153.75,10,0,0,-1,70162,5,129,96
45,953,2016,191.9,201.3,10,0,0,-1,26666,5,65,47
45001,953,2016,51.5,60.5,10,0,0,-1,26666,3,65,47
45002,953,2016,69.5,78.5,10,0,0,-1,26666,5,65,47
103,1882,2045,260.1,272.7,10,0,0,-1,40998,5,90,63
103001,1882,2045,69.75,83.25,10,0,0,-1,40998,3,90,63
103002,1882,2045,96.75,110.25,10,0,0,-1,40998,5,90,63
139,755,2060,237.7,249.9,10,0,0,-1,29166,5,73,61
139001,755,2060,64,70,10,0,0,-1,29166,3,73,61
139002,755,2060,76,82,10,0,0,-1,29166,5,73,61
66,1015,2028,212.4,222.8,10,0,0,-1,31332,5,72,52
66001,1015,2028,57,67,10,0,0,-1,31332,3,72,52
66002,1015,2028,77,87,10,0,0,-1,31332,5,72,52
122,87,2071,241.1,253.7,10,0,0,-1,39998,5,71,63
122001,87,2071,65,69,10,0,0,-1,39998,3,71,63
122002,87,2071,73,77,10,0,0,-1,39998,5,71,63
128,1436,2073,207.7,217.9,10,0,0,-1,27666,5,62,51
128001,1436,2073,53.75,59.25,10,0,0,-1,27666,3,62,51
128002,1436,2073,64.75,70.25,10,0,0,-1,27666,5,62,51
61,150,2032,184.8,193.6,10,0,0,-1,23500,5,44,44
61001,150,2032,44,44,10,0,0,-1,23500,3,44,44
61002,150,2032,44,44,10,0,0,-1,23500,5,44,44
132,314,2065,195.7,205.9,10,0,0,-1,22500,5,51,51
132001,314,2065,51,51,10,0,0,-1,22500,3,51,51
132002,314,2065,51,51,10,0,0,-1,22500,5,51,51
20,275,2067,83.2,84.6,10,0,0,-1,26166,5,82,72
20001,275,2067,74.5,79.5,10,0,0,-1,26166,3,82,72
20002,275,2067,84.5,89.5,10,0,0,-1,26166,5,82,72
30,710,2053,199.6,209.2,10,0,0,-1,19500,5,70,48
30001,710,2053,53.5,64.5,10,0,0,-1,19500,3,70,48
30002,710,2053,75.5,86.5,10,0,0,-1,19500,5,70,48
65,1370,2046,219.9,231.3,10,0,0,-1,41998,5,72,57
65001,1370,2046,60.75,68.25,10,0,0,-1,41998,3,72,57
65002,1370,2046,75.75,83.25,10,0,0,-1,41998,5,72,57
138,269,2073,241,253,10,0,0,-1,46664,5,79,60
138001,269,2073,64.75,74.25,10,0,0,-1,46664,3,79,60
138002,269,2073,83.75,93.25,10,0,0,-1,46664,5,79,60
24,1154,1089,222.2,233.4,10,0,0,-1,47664,5,71,56
24001,1154,1089,59.75,67.25,10,0,0,-1,47664,3,71,56
24002,1154,1089,74.75,82.25,10,0,0,-1,47664,5,71,56
87,998,2016,204.7,214.9,10,0,0,-1,21500,5,62,51
87001,998,2016,53.75,59.25,10,0,0,-1,21500,3,62,51
87002,998,2016,64.75,70.25,10,0,0,-1,21500,5,62,51
133,11,2063,257.2,270.4,10,0,0,-1,50164,5,79,66
133001,11,2063,69.25,75.75,10,0,0,-1,50164,3,79,66
133002,11,2063,82.25,88.75,10,0,0,-1,50164,5,79,66
58,337,2007,192.5,201.5,10,0,0,-1,24500,5,71,45
58001,337,2007,51.5,64.5,10,0,0,-1,24500,3,71,45
58002,337,2007,77.5,90.5,10,0,0,-1,24500,5,71,45
10,1585,2022,93.2,94.6,10,0,0,-1,31666,5,91,82
10001,1585,2022,84.25,88.75,10,0,0,-1,31666,3,91,82
10002,1585,2022,93.25,97.75,10,0,0,-1,31666,5,91,82
104,1664,2020,224.2,235.4,10,0,0,-1,22000,5,59,56
104001,1664,2020,56.75,58.25,10,0,0,-1,22000,3,59,56
