LinkID,SourceID,DestinationID,PeerID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,81,0,12,10000,26,13,0|440|722|2356|2940|3882|3883|4237|4251|4953|5474|6077|8665
1,81,0,0,21,10000,23,9,1|40|1845|2046|3167|4345|4886|6578|7805
2,0,94,0,53,10000,63,15,2|83|334|531|1262|1558|1848|2209|2371|3378|3723|3790|6717|7584|7979
3,94,0,0,62,10000,74,14,3|1121|2681|3200|3796|5786|5882|6097|8342|8404|8509|8595|8784|9625
4,0,124,0,81,10000,38,10,4|762|2654|4040|4405|4590|6389|6598|7532|8147
5,124,0,0,14,10000,34,12,5|192|520|1226|1574|2800|3373|4273|5628|6066|8134|8328
6,0,143,0,76,10000,14,9,6|351|1111|1831|2190|3645|3651|8580|8609
7,143,0,0,62,10000,41,15,7|133|523|568|836|1910|2073|2536|2892|4527|6436|6648|8163|9234|9489
8,0,270,0,5,10000,56,12,8|690|1228|1378|1857|2069|2213|2341|3242|4212|7181|9611
9,270,0,0,18,10000,97,9,9|702|797|2161|3559|3900|4855|7842|8349
10,0,335,0,46,10000,21,15,10|341|529|1815|1910|3082|4012|4037|4998|6186|6830|7847|7855|7973|9352
11,335,0,0,17,10000,12,7,11|2680|6819|6901|8153|8384|8430
12,0,500,0,67,10000,99,15,12|944|1038|1832|1907|1977|2024|2320|3403|3789|4297|4791|5202|5215|7828
13,500,0,0,85,10000,22,13,13|22|1863|1902|2315|2583|3101|4402|6284|7077|8931|9215|9304
14,0,508,0,99,10000,90,9,14|525|779|1063|1508|3085|5264|6732|9025
15,508,0,0,41,10000,48,12,15|174|755|2547|4441|5151|6058|6081|7257|7377|8484|8561
16,0,614,0,45,10000,42,9,16|705|728|2708|4130|4507|4748|5955|6518
17,614,0,0,65,10000,17,8,17|378|1612|1704|3992|4086|7999|8456
18,0,631,0,62,10000,70,7,18|39|214|1583|4495|6206|8763
19,631,0,0,73,10000,79,6,19|2759|6029|7083|8010|8328
20,0,642,0,97,10000,17,10,20|31|1670|2482|3688|4442|6054|8403|8420|8420
21,642,0,0,79,10000,5,7,21|1030|2846|3789|4365|4409|7482
22,0,672,0,23,10000,57,6,22|104|4534|4639|6805|7625
23,672,0,0,97,10000,46,7,23|2743|2907|3466|5598|6459|6640
24,0,696,0,21,10000,19,17,24|43|358|1208|3345|3645|5161|5213|5576|5712|5725|5741|5956|6466|7539|7551|8125
25,696,0,0,24,10000,24,8,25|1454|2486|2988|4892|5143|5262|7068
26,0,748,0,90,10000,92,13,26|2279|3177|3686|3924|4619|5902|6186|6545|6571|6695|7002|7305
27,748,0,0,60,10000,82,13,27|804|1638|1822|2228|3256|5200|6167|6365|6751|7352|8209|8351
28,0,841,0,80,10000,94,11,28|2179|3006|4436|4951|5316|5639|6044|6982|8428|8710
29,841,0,0,56,10000,10,8,29|1076|1565|4114|5582|5801|6398|8952
30,0,885,0,45,10000,87,16,30|712|715|2949|2960|3330|3590|3803|3868|4886|5766|7697|8034|8306|8985|9256
31,885,0,0,19,10000,92,6,31|2795|4286|6157|6611|7452
32,0,982,0,8,10000,56,4,32|1763|2144|7081
33,982,0,0,35,10000,69,10,33|938|940|1510|1698|2924|3268|6655|7081|7708
34,1,40,0,53,10000,90,11,34|1110|1579|1613|3002|3300|5911|6389|7718|8442|9276
35,40,1,0,62,10000,66,3,35|1949|4792
36,1,62,0,70,10000,50,12,36|1669|2359|2390|2424|3721|5024|5513|6318|6767|7261|7551
37,62,1,0,96,10000,58,10,37|571|610|695|1663|1784|1959|3470|4762|5388
38,1,71,0,42,10000,25,9,38|1458|2114|4925|5366|5537|5682|6353|6661
39,71,1,0,81,10000,14,9,39|596|609|1945|4385|5048|6063|6314|6907
40,1,192,0,82,10000,41,9,40|72|276|666|1513|1520|1669|2973|4018
41,192,1,0,64,10000,20,22,41|134|190|793|834|1120|1137|1745|2176|2210|2745|3102|3295|3660|4052|5892|6201|6398|7213|7609|8258|8903
42,1,198,0,40,10000,85,8,42|2166|4318|6137|6290|7966|9287|9526
43,198,1,0,26,10000,24,10,43|331|466|1558|1784|2185|3377|6277|8409|9136
44,1,233,0,21,10000,55,9,44|119|1604|4129|5345|5859|5898|6879|7202
45,233,1,0,29,10000,59,9,45|1454|1912|1936|2286|2945|4465|6242|6635
46,1,285,0,82,10000,28,9,46|218|1141|1249|1771|2184|6735|8116|8201
47,285,1,0,15,10000,13,10,47|509|536|659|705|2062|2521|5979|6647|8792
48,1,384,0,40,10000,27,9,48|1142|1320|3089|4351|4921|5200|7162|7648
49,384,1,0,42,10000,52,15,49|26|378|1771|1958|1971|2841|3506|4013|5270|6428|7021|7421|8057|8926
50,1,420,0,23,10000,68,11,50|256|2006|2020|2130|3706|4873|6694|8758|8780|8805
51,420,1,0,3,10000,94,14,51|207|322|642|1399|1458|2181|3491|4175|4435|4547|4748|5987|7057
52,1,435,0,51,10000,79,10,52|175|2248|2796|3157|5340|5665|6626|8196|8466
53,435,1,0,98,10000,17,13,53|1992|2560|2604|3019|3359|4132|5289|5346|6109|6588|7224|7479
54,1,440,0,47,10000,49,6,54|2771|3571|3927|7145|7168
55,440,1,0,94,10000,14,13,55|1900|3022|3616|3918|4944|5796|6813|7706|7919|8244|9091|9415
56,1,452,0,17,10000,42,13,56|801|1295|1523|2169|2180|3589|3901|4767|4955|5193|7973|8564
57,452,1,0,54,10000,7,7,57|63|1901|2940|5077|6085|7189
58,1,456,0,44,10000,90,13,58|864|921|3608|4787|5025|5481|6759|6993|7417|7585|8073|8249
59,456,1,0,73,10000,25,8,59|736|1186|1508|3903|7183|8950|9032
60,1,541,0,51,10000,87,12,60|219|1138|1280|1447|1820|2478|2708|3008|5771|6587|7162
61,541,1,0,92,10000,37,5,61|132|1155|2007|7154
62,1,630,0,67,10000,86,8,62|5167|5408|5453|5899|6065|7088|7669
63,630,1,0,72,10000,46,11,63|428|573|597|2540|3213|3646|3701|5683|7487|8174
64,1,727,0,11,10000,92,8,64|2026|2532|2864|4182|5606|5813|6858
65,727,1,0,6,10000,44,9,65|1477|2854|3317|3417|5194|5580|6047|7989
66,1,763,0,77,10000,47,10,66|1674|1692|3334|4020|5471|5577|7086|7677|7983
67,763,1,0,8,10000,30,8,67|410|2374|4421|4440|5167|7886|9160
68,1,810,0,12,10000,67,13,68|1239|2014|2211|3596|3655|3745|4903|5412|6687|8346|8690|9098
69,810,1,0,33,10000,31,11,69|112|2180|3646|4951|5883|6791|7890|7923|8453|8526
70,1,825,0,42,10000,40,6,70|764|2554|3467|3899|4337
71,825,1,0,28,10000,85,15,71|462|1497|2766|3371|3874|4154|4692|5008|7141|7262|7269|7654|7767|8397
72,1,881,0,25,10000,95,9,72|1917|2084|2375|2760|3437|4307|6105|6156
73,881,1,0,58,10000,45,6,73|2441|2468|5787|7652|9191
74,1,886,0,75,10000,55,12,74|1|884|1404|2178|2784|3091|4717|5660|5729|6258|8257
75,886,1,0,31,10000,56,8,75|932|1468|2542|3537|4004|8170|8839
76,1,937,0,56,10000,5,12,76|1064|1280|1471|1659|1754|2411|3692|4367|5807|6319|7979
77,937,1,0,92,10000,43,8,77|364|1454|2250|4764|5935|6023|7961
78,1,995,0,19,10000,89,12,78|1398|3742|4522|4814|5444|6373|6879|7034|7142|7246|7985
79,995,1,0,96,10000,38,6,79|1166|2772|4537|5874|7999
80,2,59,0,85,10000,66,10,80|1163|1249|1781|2960|3976|5558|6909|7708|8464
81,59,2,0,59,10000,90,12,81|800|1929|2506|3203|4213|4816|6257|6329|6856|8624|9128
82,2,63,0,98,10000,73,9,82|1847|2593|2728|2787|2904|4993|5467|8302
83,63,2,0,54,10000,91,13,83|151|449|757|1732|1741|3192|3642|4380|7788|7830|8424|8648
84,2,167,0,52,10000,2,9,84|757|906|1597|2595|3595|5075|8186|8670
85,167,2,0,46,10000,39,9,85|1097|1406|2377|3450|5626|6138|6227|6462
86,2,189,0,60,10000,48,12,86|502|1029|1772|2334|3719|4401|5885|6320|7495|7723|8500
87,189,2,0,80,10000,85,8,87|2446|3885|4542|5474|6796|6865|7536
88,2,330,0,16,10000,38,6,88|96|640|2175|4242|5943
89,330,2,0,82,10000,37,10,89|309|1753|2139|2850|3637|4244|5130|5795|6380
90,2,363,0,18,10000,77,8,90|612|1288|2688|5734|5886|7207|7776
91,363,2,0,69,10000,77,9,91|202|2098|4108|5421|5668|6153|7647|8057
92,2,368,0,93,10000,19,12,92|496|996|1345|3020|3491|3579|4293|4577|6114|6447|7455
93,368,2,0,39,10000,77,6,93|582|1875|4130|4879|7428
94,2,440,0,72,10000,85,8,94|2218|5607|6367|7212|7386|7661|7991
95,440,2,0,69,10000,49,10,95|292|405|2971|2989|2996|3306|4167|5468|6371
96,2,464,0,92,10000,91,9,96|852|1457|1977|2328|3409|4173|4428|4840
