LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,81,0,12,10000,26,0,
1,81,0,0,21,10000,23,0,
2,0,94,0,53,10000,63,0,
3,94,0,0,62,10000,74,0,
4,0,124,0,81,10000,38,0,
5,124,0,0,14,10000,34,0,
6,0,143,0,76,10000,14,0,
7,143,0,0,62,10000,41,0,
8,0,270,0,5,10000,56,0,
9,270,0,0,18,10000,97,0,
10,0,335,0,46,10000,21,0,
11,335,0,0,17,10000,12,0,
12,0,500,0,67,10000,99,0,
13,500,0,0,85,10000,22,0,
14,0,508,0,99,10000,90,0,
15,508,0,0,41,10000,48,0,
16,0,614,0,45,10000,42,0,
17,614,0,0,65,10000,17,0,
18,0,631,0,62,10000,70,0,
19,631,0,0,73,10000,79,0,
20,0,642,0,97,10000,17,0,
21,642,0,0,79,10000,5,0,
22,0,672,0,23,10000,57,0,
23,672,0,0,97,10000,46,0,
24,0,696,0,21,10000,19,0,
25,696,0,0,24,10000,24,0,
26,0,748,0,90,10000,92,0,
27,748,0,0,60,10000,82,0,
28,0,841,0,80,10000,94,0,
29,841,0,0,56,10000,10,0,
30,0,885,0,45,10000,87,0,
31,885,0,0,19,10000,92,0,
32,0,982,0,8,10000,56,0,
33,982,0,0,35,10000,69,0,
34,1,40,0,53,10000,90,0,
35,40,1,0,62,10000,66,0,
36,1,62,0,70,10000,50,0,
37,62,1,0,96,10000,58,0,
38,1,71,0,42,10000,25,0,
39,71,1,0,81,10000,14,0,
40,1,192,0,82,10000,41,0,
41,192,1,0,64,10000,20,0,
42,1,198,0,40,10000,85,0,
43,198,1,0,26,10000,24,0,
44,1,233,0,21,10000,55,0,
45,233,1,0,29,10000,59,0,
46,1,285,0,82,10000,28,0,
47,285,1,0,15,10000,13,0,
48,1,384,0,40,10000,27,0,
49,384,1,0,42,10000,52,0,
50,1,420,0,23,10000,68,0,
51,420,1,0,3,10000,94,0,
52,1,435,0,51,10000,79,0,
53,435,1,0,98,10000,17,0,
54,1,440,0,47,10000,49,0,
55,440,1,0,94,10000,14,0,
56,1,452,0,17,10000,42,0,
57,452,1,0,54,10000,7,0,
58,1,456,0,44,10000,90,0,
59,456,1,0,73,10000,25,0,
60,1,541,0,51,10000,87,0,
61,541,1,0,92,10000,37,0,
62,1,630,0,67,10000,86,0,
63,630,1,0,72,10000,46,0,
64,1,727,0,11,10000,92,0,
65,727,1,0,6,10000,44,0,
66,1,763,0,77,10000,47,0,
67,763,1,0,8,10000,30,0,
68,1,810,0,12,10000,67,0,
69,810,1,0,33,10000,31,0,
70,1,825,0,42,10000,40,0,
71,825,1,0,28,10000,85,0,
72,1,881,0,25,10000,95,0,
73,881,1,0,58,10000,45,0,
74,1,886,0,75,10000,55,0,
75,886,1,0,31,10000,56,0,
76,1,937,0,56,10000,5,0,
77,937,1,0,92,10000,43,0,
78,1,995,0,19,10000,89,0,
79,995,1,0,96,10000,38,0,
80,2,59,0,85,10000,66,0,
81,59,2,0,59,10000,90,0,
82,2,63,0,98,10000,73,0,
83,63,2,0,54,10000,91,0,
84,2,167,0,52,10000,2,0,
85,167,2,0,46,10000,39,0,
86,2,189,0,60,10000,48,0,
87,189,2,0,80,10000,85,0,
88,2,330,0,16,10000,38,0,
89,330,2,0,82,10000,37,0,
90,2,363,0,18,10000,77,0,
91,363,2,0,69,10000,77,0,
92,2,368,0,93,10000,19,0,
93,368,2,0,39,10000,77,0,
94,2,440,0,72,10000,85,0,
95,440,2,0,69,10000,49,0,
96,2,464,0,92,10000,91,0,
97,464,2,0,67,10000,65,0,
98,2,495,0,88,10000,29,0,
99,495,2,0,33,10000,95,0,
100,2,588,0,66,10000,54,0,
101,588,2,0,61,10000,78,0,
102,2,616,0,39,10000,31,0,
103,616,2,0,7,10000,66,0,
104,2,721,0,39,10000,50,0,
105,721,2,0,89,10000,75,0,
106,2,749,0,6,10000,26,0,
107,749,2,0,98,10000,41,0,
108,2,831,0,5,10000,12,0,
109,831,2,0,87,10000,72,0,
110,2,844,0,38,10000,14,0,
111,844,2,0,8,10000,54,0,
112,2,882,0,84,10000,69,0,
113,882,2,0,4,10000,52,0,
114,3,39,0,16,10000,91,0,
115,39,3,0,24,10000,93,0,
116,3,108,0,1,10000,17,0,
117,108,3,0,31,10000,57,0,
118,3,114,0,23,10000,71,0,
119,114,3,0,66,10000,75,0,
120,3,118,0,75,10000,73,0,
121,118,3,0,36,10000,72,0,
