hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
196,87,480,160.3,168.1,10,1,0,0,17500,5,62,39
196001,87,480,44.75,56.25,10,1,0,0,17500,3,62,39
196002,87,480,67.75,79.25,10,1,0,0,17500,5,62,39
223,329,461,234.3,246.1,10,1,0,0,37832,5,82,59
223001,329,461,64.75,76.25,10,1,0,0,37832,3,82,59
223002,329,461,87.75,99.25,10,1,0,0,37832,5,82,59
262,284,462,180.3,188.1,10,1,0,0,18000,5,52,39
262001,284,462,42.25,48.75,10,1,0,0,18000,3,52,39
262002,284,462,55.25,61.75,10,1,0,0,18000,5,52,39
165,58,467,178.4,186.8,10,1,0,0,28832,5,65,42
165001,58,467,47.75,59.25,10,1,0,0,28832,3,65,42
165002,58,467,70.75,82.25,10,1,0,0,28832,5,65,42
34,64,477,206.6,216.2,10,1,0,0,37998,5,77,48
34001,64,477,55.25,69.75,10,1,0,0,37998,3,77,48
34002,64,477,84.25,98.75,10,1,0,0,37998,5,77,48
170,297,479,202.9,212.3,10,1,0,0,26666,5,54,47
170001,297,479,48.75,52.25,10,1,0,0,26666,3,54,47
170002,297,479,55.75,59.25,10,1,0,0,26666,5,54,47
168,198,461,208.4,218.8,10,1,0,0,28166,5,75,52
168001,198,461,57.75,69.25,10,1,0,0,28166,3,75,52
168002,198,461,80.75,92.25,10,1,0,0,28166,5,75,52
264,157,462,196.9,206.3,10,1,0,0,27166,5,77,47
264001,157,462,54.5,69.5,10,1,0,0,27166,3,77,47
264002,157,462,84.5,99.5,10,1,0,0,27166,5,77,47
53,382,463,192.3,202.1,10,1,0,0,40998,5,49,49
53001,382,463,49,49,10,1,0,0,40998,3,49,49
53002,382,463,49,49,10,1,0,0,40998,5,49,49
268,89,461,256.5,269.5,10,1,0,0,42832,5,88,65
268001,89,461,70.75,82.25,10,1,0,0,42832,3,88,65
268002,89,461,93.75,105.25,10,1,0,0,42832,5,88,65
104,155,469,188.1,196.7,10,1,0,0,18000,5,49,43
104001,155,469,44.5,47.5,10,1,0,0,18000,3,49,43
104002,155,469,50.5,53.5,10,1,0,0,18000,5,49,43
152,203,469,185.8,194.6,10,1,0,0,20000,5,44,44
152001,203,469,44,44,10,1,0,0,20000,3,44,44
152002,203,469,44,44,10,1,0,0,20000,5,44,44
77,194,466,175.5,184.5,10,1,0,0,25666,5,54,45
77001,194,466,47.25,51.75,10,1,0,0,25666,3,54,45
77002,194,466,56.25,60.75,10,1,0,0,25666,5,54,45
232,263,462,195.7,205.9,10,1,0,0,33332,5,79,51
232001,263,462,58,72,10,1,0,0,33332,3,79,51
232002,263,462,86,100,10,1,0,0,33332,5,79,51
149,87,466,194.6,204.2,10,1,0,0,21500,5,51,48
149001,87,466,48.75,50.25,10,1,0,0,21500,3,51,48
149002,87,466,51.75,53.25,10,1,0,0,21500,5,51,48
226,207,474,177.7,185.9,10,1,0,0,18000,5,67,41
226001,207,474,47.5,60.5,10,1,0,0,18000,3,67,41
226002,207,474,73.5,86.5,10,1,0,0,18000,5,67,41
205,10,469,193.2,202.4,10,1,0,0,27666,5,46,46
205001,10,469,46,46,10,1,0,0,27666,3,46,46
205002,10,469,46,46,10,1,0,0,27666,5,46,46
234,212,462,182.1,190.7,10,1,0,0,27166,5,73,43
234001,212,462,50.5,65.5,10,1,0,0,27166,3,73,43
234002,212,462,80.5,95.5,10,1,0,0,27166,5,73,43
184,164,475,199.2,208.4,10,1,0,0,30666,5,53,46
184001,164,475,47.75,51.25,10,1,0,0,30666,3,53,46
184002,164,475,54.75,58.25,10,1,0,0,30666,5,53,46
169,190,479,237.6,249.2,10,1,0,0,32666,5,58,58
169001,190,479,58,58,10,1,0,0,32666,3,58,58
169002,190,479,58,58,10,1,0,0,32666,5,58,58
178,10,474,168,176,10,1,0,0,24666,5,40,40
178001,10,474,40,40,10,1,0,0,24666,3,40,40
178002,10,474,40,40,10,1,0,0,24666,5,40,40
127,88,462,245,257,10,1,0,0,32166,5,90,60
127001,88,462,67.5,82.5,10,1,0,0,32166,3,90,60
127002,88,462,97.5,112.5,10,1,0,0,32166,5,90,60
69,94,465,242.1,254.7,10,1,0,0,42332,5,72,63
69001,94,465,65.25,69.75,10,1,0,0,42332,3,72,63
69002,94,465,74.25,78.75,10,1,0,0,42332,5,72,63
49,381,479,218.2,229.4,10,1,0,0,50330,5,56,56
49001,381,479,56,56,10,1,0,0,50330,3,56,56
49002,381,479,56,56,10,1,0,0,50330,5,56,56
218,35,467,233.9,245.3,10,1,0,0,32666,5,57,57
218001,35,467,57,57,10,1,0,0,32666,3,57,57
218002,35,467,57,57,10,1,0,0,32666,5,57,57
52,32,462,273.4,287.8,10,1,0,0,56664,5,79,72
52001,32,462,73.75,77.25,10,1,0,0,56664,3,79,72
52002,32,462,80.75,84.25,10,1,0,0,56664,5,79,72
275,286,480,250.2,263.4,10,1,0,0,41332,5,72,66
275001,286,480,67.5,70.5,10,1,0,0,41332,3,72,66
275002,286,480,73.5,76.5,10,1,0,0,41332,5,72,66
171,325,470,237.6,249.2,10,1,0,0,31166,5,81,58
171001,325,470,63.75,75.25,10,1,0,0,31166,3,81,58
171002,325,470,86.75,98.25,10,1,0,0,31166,5,81,58
190,51,462,240.9,252.3,10,1,0,0,38832,5,87,57
190001,51,462,64.5,79.5,10,1,0,0,38832,3,87,57
190002,51,462,94.5,109.5,10,1,0,0,38832,5,87,57
137,125,462,259.8,272.6,10,1,0,0,43832,5,71,64
137001,125,462,65.75,69.25,10,1,0,0,43832,3,71,64
137002,125,462,72.75,76.25,10,1,0,0,43832,5,71,64
43,190,463,241.3,253.1,10,1,0,0,34666,5,59,59
43001,190,463,59,59,10,1,0,0,34666,3,59,59
43002,190,463,59,59,10,1,0,0,34666,5,59,59
67,206,462,240.1,252.7,10,1,0,0,44664,5,70,63
67001,206,462,64.75,68.25,10,1,0,0,44664,3,70,63
67002,206,462,71.75,75.25,10,1,0,0,44664,5,70,63
114,136,477,304.6,320.2,10,1,0,0,65830,5,78,78
114001,136,477,78,78,10,1,0,0,65830,3,78,78
114002,136,477,78,78,10,1,0,0,65830,5,78,78
140,121,464,239,251,10,1,0,0,30166,5,63,60
140001,121,464,60.75,62.25,10,1,0,0,30166,3,63,60
140002,121,464,63.75,65.25,10,1,0,0,30166,5,63,60
199,95,462,254.3,266.1,10,1,0,0,34666,5,72,59
199001,95,462,62.25,68.75,10,1,0,0,34666,3,72,59
199002,95,462,75.25,81.75,10,1,0,0,34666,5,72,59
145,93,478,265,279,10,1,0,0,48998,5,76,70
145001,93,478,71.5,74.5,10,1,0,0,48998,3,76,70
145002,93,478,77.5,80.5,10,1,0,0,48998,5,76,70
126,318,480,267.6,281.2,10,1,0,0,58164,5,91,68
126001,318,480,73.75,85.25,10,1,0,0,58164,3,91,68
126002,318,480,96.75,108.25,10,1,0,0,58164,5,91,68
214,93,479,287.2,302.4,10,1,0,0,49998,5,83,76
214001,93,479,77.75,81.25,10,1,0,0,49998,3,83,76
214002,93,479,84.75,88.25,10,1,0,0,49998,5,83,76
130,94,476,231.7,243.9,10,1,0,0,38332,5,67,61
130001,94,476,62.5,65.5,10,1,0,0,38332,3,67,61
130002,94,476,68.5,71.5,10,1,0,0,38332,5,67,61
278,335,462,285.3,299.1,10,1,0,0,43332,5,99,69
278001,335,462,76.5,91.5,10,1,0,0,43332,3,99,69
278002,335,462,106.5,121.5,10,1,0,0,43332,5,99,69
44,318,476,249.1,261.7,10,1,0,0,54164,5,63,63
44001,318,476,63,63,10,1,0,0,54164,3,63,63
44002,318,476,63,63,10,1,0,0,54164,5,63,63
45,406,461,290.1,304.7,10,1,0,0,66664,5,100,73
45001,406,461,79.75,93.25,10,1,0,0,66664,3,100,73
45002,406,461,106.75,120.25,10,1,0,0,66664,5,100,73
191,260,472,211.6,221.2,10,1,0,0,27000,5,59,48
191001,260,472,50.75,56.25,10,1,0,0,27000,3,59,48
191002,260,472,61.75,67.25,10,1,0,0,27000,5,59,48
83,402,478,214.5,225.5,10,1,0,0,34666,5,55,55
83001,402,478,55,55,10,1,0,0,34666,3,55,55
83002,402,478,55,55,10,1,0,0,34666,5,55,55
150,163,473,221.4,231.8,10,1,0,0,39332,5,58,52
150001,163,473,53.5,56.5,10,1,0,0,39332,3,58,52
150002,163,473,59.5,62.5,10,1,0,0,39332,5,58,52
38,268,463,246.5,259.5,10,1,0,0,54664,5,71,65
38001,268,463,66.5,69.5,10,1,0,0,54664,3,71,65
38002,268,463,72.5,75.5,10,1,0,0,54664,5,71,65
163,197,475,222.8,233.6,10,1,0,0,26500,5,77,54
163001,197,475,59.75,71.25,10,1,0,0,26500,3,77,54
163002,197,475,82.75,94.25,10,1,0,0,26500,5,77,54
91,126,480,256.5,269.5,10,1,0,0,50498,5,65,65
91001,126,480,65,65,10,1,0,0,50498,3,65,65
91002,126,480,65,65,10,1,0,0,50498,5,65,65
277,267,463,253.9,267.3,10,1,0,0,61330,5,73,67
277001,267,463,68.5,71.5,10,1,0,0,61330,3,73,67
277002,267,463,74.5,77.5,10,1,0,0,61330,5,73,67
279,245,480,268.7,282.9,10,1,0,0,55664,5,77,71
279001,245,480,72.5,75.5,10,1,0,0,55664,3,77,71
279002,245,480,78.5,81.5,10,1,0,0,55664,5,77,71
72,101,478,245.4,257.8,10,1,0,0,51164,5,62,62
