demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,6410,1169,327.533,340.467,10,0,0,-1,44
1,3693,410,350.467,364.533,10,0,0,-1,53
2,1612,7104,161.267,166.733,10,0,0,-1,49
3,5497,6719,350.6,364.4,10,0,0,-1,62
4,6268,2599,430.533,448.467,10,0,0,-1,54
5,3115,2523,205.867,213.133,10,0,0,-1,86
6,4556,3170,254.667,264.333,10,0,0,-1,61
7,6256,1029,339.0,353.0,10,0,0,-1,54
8,5789,4709,320.133,332.867,10,0,0,-1,58
9,591,7001,200.467,206.533,10,0,0,-1,95
10,1587,5987,357.6,372.4,10,0,0,-1,73
11,2144,4343,261.067,271.933,10,0,0,-1,61
12,1892,5082,215.0,223.0,10,0,0,-1,57
13,2163,173,254.2,263.8,10,0,0,-1,59
14,7206,2768,313.133,325.867,10,0,0,-1,64
15,2214,2583,341.133,354.867,10,0,0,-1,37
16,993,7238,291.733,303.267,10,0,0,-1,75
17,2730,6218,357.333,371.667,10,0,0,-1,48
18,6328,3278,422.6,440.4,10,0,0,-1,44
19,5724,2846,290.8,302.2,10,0,0,-1,67
20,1995,5770,348.533,362.467,10,0,0,-1,51
21,6485,6923,280.667,291.333,10,0,0,-1,72
22,1477,1727,414.333,431.667,10,0,0,-1,59
23,2671,6705,283.867,295.133,10,0,0,-1,73
24,6173,5070,261.867,272.133,10,0,0,-1,61
25,3916,3596,417.467,434.533,10,0,0,-1,46
26,6328,6967,300.267,312.733,10,0,0,-1,52
27,317,3555,428.667,446.333,10,0,0,-1,42
28,2951,7422,351.6,365.4,10,0,0,-1,52
29,1783,1799,303.267,315.733,10,0,0,-1,51
30,4344,749,324.533,337.467,10,0,0,-1,68
31,57,6766,315.267,327.733,10,0,0,-1,46
32,6539,2616,326.867,340.133,10,0,0,-1,78
33,1240,3824,386.133,401.867,10,0,0,-1,47
34,70,1741,306.0,318.0,10,0,0,-1,46
35,2211,5797,435.533,453.467,10,0,0,-1,47
36,7410,3850,421.2,438.8,10,0,0,-1,46
37,178,7736,279.6,290.4,10,0,0,-1,58
38,6512,6764,341.2,354.8,10,0,0,-1,47
39,7683,3565,250.667,260.333,10,0,0,-1,62
40,5447,4654,298.867,311.133,10,0,0,-1,72
41,3477,7329,272.467,283.533,10,0,0,-1,70
42,4199,6157,273.2,283.8,10,0,0,-1,67
43,1476,5080,275.133,285.867,10,0,0,-1,49
44,6639,610,306.933,319.067,10,0,0,-1,43
45,3487,1051,328.4,340.6,10,0,0,-1,59
46,409,2349,238.6,247.4,10,0,0,-1,61
47,1862,5219,245.467,254.533,10,0,0,-1,87
48,1615,7520,362.8,377.2,10,0,0,-1,38
49,2505,927,429.267,446.733,10,0,0,-1,58
