demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,372,903,0,232.5,0,1,1,2,112,-1,259,93,1,3392,1,1072
1,1058,727,0,190.0,0,1,1,2,63,-1,696,76,1,2815,1,1024
2,951,1309,0,185.0,0,1,1,2,96,-1,420,74,1,2642,1,1029
3,1007,457,0,177.5,0,1,1,2,77,-1,157,71,1,2630,1,845
4,852,1358,0,180.0,0,1,1,2,121,-1,628,72,1,2689,1,903
5,256,525,0,107.5,0,1,1,2,127,-1,316,43,1,2613,1,955
6,1542,1283,0,195.0,0,1,1,2,147,-1,248,78,1,2655,1,840
7,813,1086,0,190.0,0,1,1,2,55,-1,316,76,1,2592,1,824
8,971,1425,0,180.0,0,1,1,2,106,-1,679,72,1,2619,1,829
9,166,1066,0,122.5,0,1,1,2,70,-1,155,49,1,2558,1,824
10,724,1729,0,100.0,0,1,1,2,136,-1,165,40,1,2662,1,851
11,1947,134,0,145.0,0,1,1,2,99,-1,483,58,1,2659,1,886
12,808,1251,0,190.0,0,1,1,2,100,-1,392,76,1,2651,1,845
13,1795,1815,0,187.5,0,1,1,2,58,-1,387,75,1,2596,1,836
14,1708,1000,0,180.0,0,1,1,2,65,-1,319,72,1,2552,1,831
15,1025,1424,0,130.0,0,1,1,2,97,-1,613,52,1,2580,1,849
16,301,1039,0,135.0,0,1,1,2,152,-1,475,54,1,2571,1,870
17,1269,1114,0,92.5,0,1,1,2,180,-1,440,37,1,2559,1,833
18,478,15,0,97.5,0,1,1,2,97,-1,408,39,1,2548,1,954
19,456,821,0,212.5,0,1,1,2,94,-1,743,85,1,2659,1,1000
20,751,1779,0,172.5,0,1,1,2,90,-1,237,69,1,2559,1,811
21,599,917,0,150.0,0,1,1,2,82,-1,440,60,1,2598,1,902
22,846,1956,0,152.5,0,1,1,2,93,-1,563,61,1,2595,1,826
