demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3065,1079,218.333,226.667,10,0,0,-1,68
1,991,5892,443.0,461.0,10,0,0,-1,42
2,1707,1574,230.267,238.733,10,0,0,-1,84
3,413,3180,254.4,263.6,10,0,0,-1,68
4,7221,4913,271.067,281.933,10,0,0,-1,79
5,5329,545,278.267,288.733,10,0,0,-1,55
6,944,890,365.467,380.533,10,0,0,-1,46
7,7836,3325,302.6,313.4,10,0,0,-1,56
8,189,4467,264.4,274.6,10,0,0,-1,59
9,1541,5030,145.6,150.4,10,0,0,-1,103
10,7989,2933,256.267,266.733,10,0,0,-1,81
11,4278,5745,423.4,440.6,10,0,0,-1,62
12,284,5631,381.0,397.0,10,0,0,-1,53
13,402,5431,368.067,382.933,10,0,0,-1,35
14,6189,6555,285.067,296.933,10,0,0,-1,59
15,1956,1439,337.533,351.467,10,0,0,-1,36
16,5391,2790,362.267,377.733,10,0,0,-1,55
17,2026,1021,343.6,357.4,10,0,0,-1,57
18,1722,5313,386.8,402.2,10,0,0,-1,53
19,6591,67,418.933,436.067,10,0,0,-1,50
20,5220,6139,249.4,258.6,10,0,0,-1,49
21,7245,4120,216.933,225.067,10,0,0,-1,79
22,5635,1212,54.8,55.2,10,0,0,-1,229
23,334,6242,308.2,320.8,10,0,0,-1,65
24,3707,2811,349.2,362.8,10,0,0,-1,47
25,29,7718,276.133,286.867,10,0,0,-1,58
26,4219,4641,410.4,427.6,10,0,0,-1,57
27,3477,226,369.467,384.533,10,0,0,-1,59
28,5942,3633,193.4,200.6,10,0,0,-1,89
29,4863,5258,429.6,447.4,10,0,0,-1,55
30,490,4452,429.667,447.333,10,0,0,-1,53
31,7326,3205,157.933,163.067,10,0,0,-1,105
32,54,737,441.0,459.0,10,0,0,-1,48
33,6227,5312,340.267,353.733,10,0,0,-1,48
34,3731,2281,210.6,218.4,10,0,0,-1,67
35,4585,7839,188.533,195.467,10,0,0,-1,25
36,879,7918,199.867,207.133,10,0,0,-1,71
37,6963,3459,181.533,188.467,10,0,0,-1,85
38,1968,4302,321.267,333.733,10,0,0,-1,58
39,5414,1191,357.4,371.6,10,0,0,-1,61
40,3540,7077,404.133,420.867,10,0,0,-1,49
41,229,2544,182.933,189.067,10,0,0,-1,80
42,6923,2664,372.933,388.067,10,0,0,-1,63
43,928,1519,335.667,348.333,10,0,0,-1,45
44,6043,1060,362.333,377.667,10,0,0,-1,55
45,3686,4461,343.333,356.667,10,0,0,-1,56
46,5824,6885,403.467,419.533,10,0,0,-1,61
47,32,3174,387.267,402.733,10,0,0,-1,60
48,445,7897,180.267,186.733,10,0,0,-1,85
49,6770,67,406.467,423.533,10,0,0,-1,47
