0,1324,243,121.9,125.8,0,1,3.9,2,0,5,118,79
0,386,129,94.2,99.4,0,1,5.2,2,0,5,89,37
0,402,472,70.9,74.8,0,1,3.9,2,0,5,67,28
0,240,124,91.5,96,0,1,4.5,2,0,5,87,42
0,422,58,82.4,86.8,0,1,4.4,2,0,5,78,34
0,288,477,99.3,102.6,0,1,3.3,2,0,5,96,63
0,116,2010,60.6,63.2,0,1,2.6,2,0,5,58,32
0,155,467,97.4,103.8,0,1,6.4,2,0,5,91,27
0,128,472,81.7,86.4,0,1,4.7,2,0,5,77,30
0,225,2084,64.7,67.4,0,1,2.7,2,0,5,62,35
0,471,318,82.3,88.6,0,1,6.3,2,0,5,76,13
0,118,421,99.3,104.6,0,1,5.3,2,0,5,94,41
0,412,162,125,132,0,1,7,2,0,5,118,48
0,240,2079,80.2,83.4,0,1,3.2,2,0,5,77,45
0,454,29,80,84,0,1,4,2,0,5,76,36
0,268,2084,74.7,77.4,0,1,2.7,2,0,5,72,45
0,397,448,114.7,120.4,0,1,5.7,2,0,5,109,52
0,144,451,70.4,73.8,0,1,3.4,2,0,5,67,33
0,169,448,82.5,87,0,1,4.5,2,0,5,78,33
0,2016,55,115.5,119,0,1,3.5,2,0,5,112,77
0,389,205,124.6,131.2,0,1,6.6,2,0,5,118,52
0,117,226,129.6,138.2,0,1,8.6,2,0,5,121,35
0,444,334,79.5,83,0,1,3.5,2,0,5,76,41
0,240,1979,155.5,158,0,1,2.5,2,0,5,153,128
0,326,342,69.7,72.4,0,1,2.7,2,0,5,67,40
0,417,181,114,118,0,1,4,2,0,5,110,70
0,416,51,106.2,110.4,0,1,4.2,2,0,5,102,60
0,2076,2032,78.9,81.8,0,1,2.9,2,0,5,76,47
0,2077,399,86.7,90.4,0,1,3.7,2,0,5,83,46
0,2006,477,59.2,62.4,0,1,3.2,2,0,5,56,24
0,93,142,74.7,77.4,0,1,2.7,2,0,5,72,45
0,1324,1505,126.2,130.4,0,1,4.2,2,0,5,122,80
0,56,39,98.8,102.6,0,1,3.8,2,0,5,95,57
0,884,377,113.2,117.4,0,1,4.2,2,0,5,109,67
0,282,306,95.7,100.4,0,1,4.7,2,0,5,91,44
0,91,412,172.5,181,0,1,8.5,2,0,5,164,79
0,21,320,131.3,136.6,0,1,5.3,2,0,5,126,73
0,2001,329,62.5,65,0,1,2.5,2,0,5,60,35
0,93,58,103.7,109.4,0,1,5.7,2,0,5,98,41
0,344,203,91.9,96.8,0,1,4.9,2,0,5,87,38
0,387,436,76.4,80.8,0,1,4.4,2,0,5,72,28
0,2009,108,108.8,114.6,0,1,5.8,2,0,5,103,45
0,433,173,131.4,137.8,0,1,6.4,2,0,5,125,61
0,61,1998,58.9,61.8,0,1,2.9,2,0,5,56,27
0,149,425,83.8,86.6,0,1,2.8,2,0,5,81,53
0,124,457,117.8,122.6,0,1,4.8,2,0,5,113,65
0,385,433,72.5,74,0,1,1.5,2,0,5,71,56
0,2047,181,104.9,110.8,0,1,5.9,2,0,5,99,40
0,2044,145,78.3,81.6,0,1,3.3,2,0,5,75,42
0,426,143,98.9,104.8,0,1,5.9,2,0,5,93,34
0,2026,338,92.6,96.2,0,1,3.6,2,0,5,89,53
0,426,37,89.2,93.4,0,1,4.2,2,0,5,85,43
0,421,238,120.7,127.4,0,1,6.7,2,0,5,114,47
0,148,159,84.7,89.4,0,1,4.7,2,0,5,80,33
0,29,384,147.2,155.4,0,1,8.2,2,0,5,139,57
0,119,444,51.2,53.4,0,1,2.2,2,0,5,49,27
0,461,75,75.7,77.4,0,1,1.7,2,0,5,74,57
0,118,2026,82.4,85.8,0,1,3.4,2,0,5,79,45
0,54,127,83.4,87.8,0,1,4.4,2,0,5,79,35
0,149,143,39.2,40.4,0,1,1.2,2,0,5,38,26
0,64,317,109,114,0,1,5,2,0,5,104,54
