demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,415,1996,0,270.0,0,1,1,2,128,-1,239,108,1,2451,1,657
1,1815,481,0,235.0,0,1,1,2,86,-1,312,94,1,2244,1,575
2,1387,572,0,335.0,0,1,1,2,109,-1,255,134,1,2257,1,554
3,1703,166,0,240.0,0,1,1,2,168,-1,406,96,1,2256,1,634
4,1381,1202,0,302.5,0,1,1,2,77,-1,281,121,1,2225,1,571
5,1030,1273,0,260.0,0,1,1,2,147,-1,347,104,1,2205,1,587
6,907,560,0,257.5,0,1,1,2,118,-1,252,103,1,2206,1,604
7,419,457,0,245.0,0,1,1,2,136,-1,339,98,1,2200,1,571
8,861,155,0,297.5,0,1,1,2,136,-1,426,119,1,2238,1,598
9,1837,1996,0,295.0,0,1,1,2,85,-1,289,118,1,2236,1,617
10,1782,940,0,352.5,0,1,1,2,139,-1,393,141,1,2231,1,621
11,321,1089,0,265.0,0,1,1,2,174,-1,342,106,1,2200,1,628
12,1380,260,0,242.5,0,1,1,2,168,-1,338,97,1,2202,1,632
13,1376,148,0,317.5,0,1,1,2,163,-1,361,127,1,2224,1,595
14,256,1191,0,272.5,0,1,1,2,102,-1,221,109,1,2204,1,593
15,115,685,0,205.0,0,1,1,2,96,-1,216,82,1,2171,1,555
16,161,1122,0,360.0,0,1,1,2,86,-1,299,144,1,2178,1,574
17,965,1895,0,250.0,0,1,1,2,145,-1,313,100,1,2176,1,558
18,324,347,0,272.5,0,1,1,2,180,-1,427,109,1,2132,1,597
19,1888,30,0,367.5,0,1,1,2,98,-1,313,147,1,2158,1,566
20,1098,320,0,367.5,0,1,1,2,69,-1,197,147,1,2145,1,567
21,144,1419,0,220.0,0,1,1,2,180,-1,537,88,1,2126,1,586
22,1410,1524,0,340.0,0,1,1,2,105,-1,251,136,1,2126,1,600
