LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,1151,0,60,10000,75,0,
1,1151,0,0,67,10000,81,0,
2,0,1249,0,97,10000,13,0,
3,1249,0,0,45,10000,99,0,
4,0,3009,0,36,10000,65,0,
5,3009,0,0,64,10000,51,0,
6,0,3621,0,35,10000,83,0,
7,3621,0,0,60,10000,32,0,
8,0,7185,0,5,10000,40,0,
9,7185,0,0,73,10000,62,0,
10,0,7972,0,98,10000,21,0,
11,7972,0,0,52,10000,50,0,
12,1,41,0,98,10000,44,0,
13,41,1,0,42,10000,8,0,
14,1,378,0,71,10000,31,0,
15,378,1,0,87,10000,44,0,
16,1,1170,0,79,10000,7,0,
17,1170,1,0,79,10000,66,0,
18,1,2030,0,61,10000,88,0,
19,2030,1,0,94,10000,46,0,
20,1,3287,0,2,10000,48,0,
21,3287,1,0,31,10000,30,0,
22,1,4526,0,90,10000,29,0,
23,4526,1,0,15,10000,32,0,
24,1,5243,0,68,10000,25,0,
25,5243,1,0,33,10000,21,0,
26,1,5660,0,38,10000,99,0,
27,5660,1,0,89,10000,85,0,
28,1,6000,0,24,10000,96,0,
29,6000,1,0,92,10000,11,0,
30,2,2296,0,71,10000,11,0,
31,2296,2,0,43,10000,25,0,
32,2,2787,0,45,10000,17,0,
33,2787,2,0,51,10000,39,0,
34,2,2792,0,55,10000,96,0,
35,2792,2,0,81,10000,45,0,
36,2,3037,0,35,10000,81,0,
37,3037,2,0,75,10000,61,0,
38,2,3118,0,1,10000,69,0,
39,3118,2,0,34,10000,77,0,
40,2,3498,0,30,10000,60,0,
41,3498,2,0,78,10000,5,0,
42,2,5529,0,82,10000,16,0,
43,5529,2,0,71,10000,96,0,
44,2,6344,0,22,10000,94,0,
45,6344,2,0,21,10000,8,0,
46,2,6462,0,22,10000,83,0,
47,6462,2,0,82,10000,70,0,
48,2,6494,0,88,10000,43,0,
49,6494,2,0,14,10000,97,0,
50,2,7200,0,38,10000,59,0,
51,7200,2,0,59,10000,98,0,
52,2,7702,0,43,10000,97,0,
53,7702,2,0,61,10000,99,0,
54,3,198,0,96,10000,15,0,
55,198,3,0,39,10000,99,0,
56,3,868,0,9,10000,7,0,
57,868,3,0,21,10000,41,0,
58,3,3429,0,8,10000,75,0,
59,3429,3,0,95,10000,48,0,
60,3,5163,0,61,10000,87,0,
61,5163,3,0,75,10000,45,0,
62,3,5188,0,19,10000,17,0,
63,5188,3,0,81,10000,26,0,
64,3,5999,0,2,10000,54,0,
65,5999,3,0,92,10000,39,0,
66,3,6208,0,6,10000,44,0,
67,6208,3,0,93,10000,82,0,
68,3,6764,0,61,10000,82,0,
69,6764,3,0,67,10000,33,0,
70,3,7134,0,60,10000,33,0,
71,7134,3,0,54,10000,46,0,
72,3,7931,0,10,10000,41,0,
73,7931,3,0,59,10000,41,0,
74,3,7956,0,44,10000,38,0,
75,7956,3,0,50,10000,74,0,
76,4,304,0,51,10000,13,0,
77,304,4,0,42,10000,26,0,
78,4,1008,0,7,10000,37,0,
79,1008,4,0,47,10000,82,0,
80,4,2241,0,58,10000,73,0,
81,2241,4,0,28,10000,2,0,
82,4,2869,0,26,10000,28,0,
83,2869,4,0,91,10000,11,0,
84,4,4514,0,44,10000,42,0,
85,4514,4,0,69,10000,78,0,
86,5,597,0,57,10000,1,0,
87,597,5,0,45,10000,73,0,
88,5,802,0,47,10000,13,0,
89,802,5,0,79,10000,83,0,
90,5,2647,0,74,10000,29,0,
91,2647,5,0,20,10000,60,0,
92,5,2915,0,88,10000,60,0,
93,2915,5,0,37,10000,84,0,
94,5,3593,0,57,10000,4,0,
95,3593,5,0,19,10000,92,0,
96,5,5265,0,83,10000,47,0,
97,5265,5,0,55,10000,32,0,
98,5,6251,0,30,10000,97,0,
99,6251,5,0,68,10000,12,0,
100,5,7021,0,41,10000,38,0,
101,7021,5,0,21,10000,18,0,
102,5,7112,0,8,10000,94,0,
103,7112,5,0,92,10000,41,0,
104,6,1134,0,30,10000,38,0,
105,1134,6,0,35,10000,5,0,
106,6,1831,0,27,10000,8,0,
107,1831,6,0,26,10000,38,0,
108,6,2179,0,37,10000,41,0,
109,2179,6,0,35,10000,32,0,
110,6,4522,0,29,10000,98,0,
111,4522,6,0,35,10000,56,0,
112,6,5933,0,9,10000,88,0,
113,5933,6,0,96,10000,2,0,
114,6,6111,0,98,10000,63,0,
115,6111,6,0,69,10000,83,0,
116,6,6257,0,48,10000,27,0,
117,6257,6,0,78,10000,5,0,
118,6,7785,0,67,10000,69,0,
119,7785,6,0,2,10000,84,0,
120,7,3538,0,97,10000,77,0,
121,3538,7,0,14,10000,13,0,
122,7,6138,0,55,10000,94,0,
123,6138,7,0,48,10000,38,0,
124,7,6267,0,86,10000,15,0,
125,6267,7,0,98,10000,45,0,
126,7,6365,0,54,10000,13,0,
127,6365,7,0,69,10000,86,0,
128,7,7168,0,75,10000,98,0,
129,7168,7,0,46,10000,38,0,
130,8,2508,0,66,10000,35,0,
131,2508,8,0,2,10000,57,0,
132,8,2862,0,99,10000,12,0,
133,2862,8,0,38,10000,84,0,
134,8,3540,0,12,10000,4,0,
135,3540,8,0,88,10000,79,0,
136,8,3862,0,2,10000,83,0,
137,3862,8,0,58,10000,21,0,
138,8,4257,0,65,10000,63,0,
139,4257,8,0,53,10000,21,0,
140,8,4535,0,99,10000,51,0,
141,4535,8,0,5,10000,12,0,
142,8,6262,0,29,10000,96,0,
143,6262,8,0,59,10000,96,0,
144,8,7608,0,11,10000,30,0,
145,7608,8,0,32,10000,6,0,
146,9,292,0,45,10000,91,0,
147,292,9,0,22,10000,30,0,
148,9,390,0,48,10000,56,0,
149,390,9,0,92,10000,1,0,
150,9,1251,0,26,10000,29,0,
151,1251,9,0,8,10000,91,0,
152,9,3763,0,68,10000,68,0,
153,3763,9,0,56,10000,37,0,
154,9,6664,0,78,10000,70,0,
155,6664,9,0,25,10000,89,0,
156,9,7724,0,36,10000,3,0,
157,7724,9,0,9,10000,16,0,
158,10,2761,0,11,10000,91,0,
159,2761,10,0,38,10000,58,0,
160,10,2852,0,47,10000,49,0,
161,2852,10,0,35,10000,45,0,
162,10,3273,0,5,10000,1,0,
163,3273,10,0,2,10000,83,0,
164,10,5191,0,29,10000,70,0,
165,5191,10,0,59,10000,27,0,
166,10,5788,0,91,10000,40,0,
167,5788,10,0,56,10000,14,0,
168,10,6384,0,80,10000,47,0,
169,6384,10,0,72,10000,28,0,
170,10,6438,0,61,10000,56,0,
171,6438,10,0,71,10000,84,0,
172,10,7672,0,73,10000,28,0,
173,7672,10,0,40,10000,70,0,
174,11,175,0,84,10000,92,0,
175,175,11,0,18,10000,27,0,
176,11,180,0,50,10000,64,0,
177,180,11,0,93,10000,38,0,
