demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
10,327,468,93.8,95.9,10,0,0,-1,47164
11,328,468,90.8,92.9,10,0,0,-1,47164
7,367,469,104.8,106.9,10,0,0,-1,54830
13,359,464,67.8,69.9,10,0,0,-1,20500
8,324,464,74.8,76.9,10,0,0,-1,27166
169,195,467,170.8,179.6,10,0,0,-1,21000
5,423,464,87.8,89.9,10,0,0,-1,40498
213,183,470,186.2,195.4,10,0,0,-1,28666
65,138,472,179.2,188.4,10,0,0,-1,34332
239,129,470,171.4,179.8,10,0,0,-1,22500
49,230,460,197.7,207.9,10,0,0,-1,20500
1,38,451,120.2,121.1,10,0,0,-1,33332
37,140,467,158.9,166.3,10,0,0,-1,20500
247,297,460,243.8,256.6,10,0,0,-1,42998
12,128,459,81.8,82.9,10,0,0,-1,31498
52,421,474,224.6,236.2,10,0,0,-1,33166
9,134,464,96.6,98.8,10,0,0,-1,47996
157,397,463,175.1,183.7,10,0,0,-1,23000
4,367,463,116.4,118.7,10,0,0,-1,54830
66,397,463,175.1,183.7,10,0,0,-1,23000
25,413,449,313.2,328.4,10,0,0,-1,59830
100,6,465,204.0,214.0,10,0,0,-1,35332
57,259,461,230.9,242.3,10,0,0,-1,38332
29,241,458,204.4,214.8,10,0,0,-1,32666
41,139,471,194.5,203.5,10,0,0,-1,29666
82,345,462,176.4,184.8,10,0,0,-1,29666
201,8,465,192.9,202.3,10,0,0,-1,35332
147,337,459,277.1,291.7,10,0,0,-1,55664
34,390,475,236.4,248.8,10,0,0,-1,29166
74,390,475,236.4,248.8,10,0,0,-1,29166
232,315,476,202.6,212.2,10,0,0,-1,28666
122,142,466,203.3,213.1,10,0,0,-1,29666
103,427,459,225.3,237.1,10,0,0,-1,39332
204,280,476,227.8,238.6,10,0,0,-1,49164
136,280,476,227.8,238.6,10,0,0,-1,49164
249,374,463,212.5,223.5,10,0,0,-1,32166
222,187,458,227.3,239.1,10,0,0,-1,38832
51,273,468,210.7,220.9,10,0,0,-1,37832
141,316,468,214.5,225.5,10,0,0,-1,29166
237,421,472,224.5,235.5,10,0,0,-1,33166
72,427,472,224.5,235.5,10,0,0,-1,39832
195,425,459,243.8,256.6,10,0,0,-1,52664
252,8,466,204.0,214.0,10,0,0,-1,35832
3,317,470,75.6,76.3,10,0,0,-1,34998
154,97,458,241.4,253.8,10,0,0,-1,43832
109,260,465,254.9,268.3,10,0,0,-1,35666
245,280,466,247.5,260.5,10,0,0,-1,52664
225,177,470,236.4,248.8,10,0,0,-1,41832
251,359,473,243.1,255.7,10,0,0,-1,28000
6,158,475,101.2,103.6,10,0,0,-1,54996
130,435,458,321.5,338.5,10,0,0,-1,64664
235,261,475,217.5,228.5,10,0,0,-1,26000
229,359,464,209.7,219.9,10,0,0,-1,26500
61,35,462,173.8,182.6,10,0,0,-1,21500
220,369,474,261.6,275.2,10,0,0,-1,50498
63,116,476,233.6,245.2,10,0,0,-1,41998
194,222,466,225.5,236.5,10,0,0,-1,45498
186,283,472,255.1,267.7,10,0,0,-1,41332
118,314,471,213.1,223.7,10,0,0,-1,26000
86,180,470,249.1,261.7,10,0,0,-1,53830
199,394,472,260.6,274.2,10,0,0,-1,46498
137,19,466,236.6,248.2,10,0,0,-1,46498
80,316,461,221.8,232.6,10,0,0,-1,30666
0,385,444,101.2,103.6,10,0,0,-1,24000
45,416,463,263.9,277.3,10,0,0,-1,49998
246,240,462,208.1,218.7,10,0,0,-1,25000
33,316,462,218.2,229.4,10,0,0,-1,31166
87,181,461,229.6,241.2,10,0,0,-1,48498
170,359,466,228.2,239.4,10,0,0,-1,28500
152,153,469,197.7,207.9,10,0,0,-1,31166
146,120,468,186.6,196.2,10,0,0,-1,22500
166,324,464,235.6,247.2,10,0,0,-1,35166
2,388,444,115.2,117.6,10,0,0,-1,37332
221,392,463,268.0,282.0,10,0,0,-1,38666
167,275,470,221.4,231.8,10,0,0,-1,29000
210,284,469,232.9,244.3,10,0,0,-1,35166
97,180,471,261.1,273.7,10,0,0,-1,54830
244,275,470,221.4,231.8,10,0,0,-1,29000
219,423,474,269.0,283.0,10,0,0,-1,52998
69,378,464,277.1,291.7,10,0,0,-1,62996
71,246,458,282.1,296.7,10,0,0,-1,49332
215,377,471,279.0,293.0,10,0,0,-1,58164
171,222,464,240.3,252.1,10,0,0,-1,48498
231,295,460,347.4,365.8,10,0,0,-1,73330
94,65,458,271.7,285.9,10,0,0,-1,46832
96,401,476,261.5,274.5,10,0,0,-1,48998
93,289,461,310.4,326.8,10,0,0,-1,55998
203,2,470,219.2,230.4,10,0,0,-1,36166
53,270,468,288.4,302.8,10,0,0,-1,63830
106,32,467,274.4,288.8,10,0,0,-1,53498
90,423,464,283.7,297.9,10,0,0,-1,51498
144,239,462,215.5,226.5,10,0,0,-1,27000
209,64,458,264.3,278.1,10,0,0,-1,40166
189,49,462,216.2,227.4,10,0,0,-1,32666
197,116,466,233.6,245.2,10,0,0,-1,45498
181,49,462,216.2,227.4,10,0,0,-1,32666
125,46,473,220.6,232.2,10,0,0,-1,28000
42,378,469,277.1,291.7,10,0,0,-1,61996
202,241,462,215.5,226.5,10,0,0,-1,33666
205,128,464,225.6,237.2,10,0,0,-1,36832
22,383,441,258.5,271.5,10,0,0,-1,32166
59,57,468,219.9,231.3,10,0,0,-1,39332
115,396,469,220.6,232.2,10,0,0,-1,40832
164,80,472,223.6,235.2,10,0,0,-1,27000
207,259,463,286.5,301.5,10,0,0,-1,49832
238,49,472,216.2,227.4,10,0,0,-1,32666
185,377,470,273.0,287.0,10,0,0,-1,61664
159,259,467,281.4,295.8,10,0,0,-1,47832
240,156,474,237.7,249.9,10,0,0,-1,54164
78,352,461,299.3,315.1,10,0,0,-1,69830
254,245,462,222.9,234.3,10,0,0,-1,34666
212,227,467,258.8,271.6,10,0,0,-1,43832
95,295,461,354.8,373.6,10,0,0,-1,72830
176,336,463,304.6,320.2,10,0,0,-1,57998
111,7,462,242.6,254.2,10,0,0,-1,33666
36,84,471,289.1,303.7,10,0,0,-1,55498
150,296,470,310.4,326.8,10,0,0,-1,64664
73,324,465,298.5,313.5,10,0,0,-1,45666
233,414,470,299.3,315.1,10,0,0,-1,66496
228,123,458,253.3,265.1,10,0,0,-1,42332
188,316,467,266.9,280.3,10,0,0,-1,36166
175,316,467,266.9,280.3,10,0,0,-1,36166
107,427,467,273.2,286.4,10,0,0,-1,49332
98,96,468,241.4,253.8,10,0,0,-1,37166
43,317,470,266.0,280.0,10,0,0,-1,41332
208,57,474,249.5,262.5,10,0,0,-1,41332
250,59,469,231.7,243.9,10,0,0,-1,28500
230,282,466,297.4,311.8,10,0,0,-1,56998
138,258,476,294.4,308.8,10,0,0,-1,54998
50,118,475,255.8,268.6,10,0,0,-1,33166
38,35,470,206.7,216.9,10,0,0,-1,27000
79,336,475,306.7,322.9,10,0,0,-1,54998
160,30,470,277.1,291.7,10,0,0,-1,62664
234,69,474,256.9,270.3,10,0,0,-1,30500
236,330,465,328.1,344.7,10,0,0,-1,58332
178,57,461,262.9,276.3,10,0,0,-1,42832
62,190,458,308.7,324.9,10,0,0,-1,68830
248,45,470,256.2,269.4,10,0,0,-1,41166
163,186,461,266.6,280.2,10,0,0,-1,36166
102,39,468,229.3,241.1,10,0,0,-1,34166
196,306,471,334.9,352.3,10,0,0,-1,72330
192,328,468,294.8,309.6,10,0,0,-1,63830
180,327,468,305.9,321.3,10,0,0,-1,63830
153,200,467,381.7,401.9,10,0,0,-1,80830
131,200,467,381.7,401.9,10,0,0,-1,80830
242,35,471,218.7,228.9,10,0,0,-1,28000
114,156,461,251.1,263.7,10,0,0,-1,58664
173,134,464,314.3,330.1,10,0,0,-1,62164
60,328,472,298.5,313.5,10,0,0,-1,64664
224,355,470,336.3,354.1,10,0,0,-1,68164
117,7,469,254.4,266.8,10,0,0,-1,37666
99,85,471,355.7,373.9,10,0,0,-1,72164
179,97,469,264.3,278.1,10,0,0,-1,46832
64,365,467,352.1,370.7,10,0,0,-1,74330
44,161,474,264.3,278.1,10,0,0,-1,47832
168,366,461,346.7,364.9,10,0,0,-1,79496
135,114,458,328.9,346.3,10,0,0,-1,74330
253,71,472,256.9,270.3,10,0,0,-1,39166
92,120,471,235.2,246.4,10,0,0,-1,29000
83,39,469,244.8,257.6,10,0,0,-1,35166
124,142,470,274.7,288.9,10,0,0,-1,43166
84,223,467,321.7,337.9,10,0,0,-1,63164
216,223,467,321.7,337.9,10,0,0,-1,63164
187,413,466,383.1,401.7,10,0,0,-1,74830
108,412,463,415.3,437.1,10,0,0,-1,75664
162,241,471,260.4,272.8,10,0,0,-1,41666
127,191,458,349.4,367.8,10,0,0,-1,70664
165,206,460,275.4,289.8,10,0,0,-1,35500
143,148,470,311.7,327.9,10,0,0,-1,57998
126,435,469,347.4,365.8,10,0,0,-1,68164
48,270,471,331.0,347.0,10,0,0,-1,76830
217,221,473,302.0,318.0,10,0,0,-1,50832
149,208,472,290.2,305.4,10,0,0,-1,43666
113,394,465,338.3,356.1,10,0,0,-1,61498
198,51,460,305.0,321.0,10,0,0,-1,52998
104,51,474,305.0,321.0,10,0,0,-1,54498
28,56,474,308.7,324.9,10,0,0,-1,54498
155,367,469,346.6,364.2,10,0,0,-1,77330
172,8,474,294.4,308.8,10,0,0,-1,47832
67,135,469,324.2,341.4,10,0,0,-1,69330
16,7,455,275.9,289.3,10,0,0,-1,39666
214,128,459,281.1,295.7,10,0,0,-1,43332
54,234,468,264.8,277.6,10,0,0,-1,37666
70,9,474,305.5,320.5,10,0,0,-1,55498
31,107,470,300.9,316.3,10,0,0,-1,46166
