hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
41,1088,2002,162.2,163.6,10,1,0,0,61662,3,165,151
41001,1088,2002,154.5,161.5,10,1,0,0,61662,3,165,151
41002,1088,2002,168.5,175.5,10,1,0,0,61662,5,165,151
84,1908,2027,142.2,149.4,10,1,0,0,12500,5,45,36
84001,1908,2027,38.25,42.75,10,1,0,0,12500,3,45,36
84002,1908,2027,47.25,51.75,10,1,0,0,12500,5,45,36
72,812,2002,184.8,193.6,10,1,0,0,28332,5,66,44
72001,812,2002,49.5,60.5,10,1,0,0,28332,3,66,44
72002,812,2002,71.5,82.5,10,1,0,0,28332,5,66,44
122,1126,2018,169.8,178.6,10,1,0,0,30832,5,51,44
122001,1126,2018,45.75,49.25,10,1,0,0,30832,3,51,44
122002,1126,2018,52.75,56.25,10,1,0,0,30832,5,51,44
140,612,2030,170.8,179.6,10,1,0,0,22666,5,52,44
140001,612,2030,46,50,10,1,0,0,22666,3,52,44
140002,612,2030,54,58,10,1,0,0,22666,5,52,44
112,1256,2027,142.5,149.5,10,1,0,0,19666,5,35,35
112001,1256,2027,35,35,10,1,0,0,19666,3,35,35
112002,1256,2027,35,35,10,1,0,0,19666,5,35,35
133,272,2019,161.4,169.8,10,1,0,0,22666,5,48,42
133001,272,2019,43.5,46.5,10,1,0,0,22666,3,48,42
133002,272,2019,49.5,52.5,10,1,0,0,22666,5,48,42
88,1816,2052,181.8,190.6,10,1,0,0,24166,5,62,44
88001,1816,2052,48.5,57.5,10,1,0,0,24166,3,62,44
88002,1816,2052,66.5,75.5,10,1,0,0,24166,5,62,44
66,371,2046,177.5,186.5,10,1,0,0,23666,5,56,45
66001,371,2046,47.75,53.25,10,1,0,0,23666,3,56,45
66002,371,2046,58.75,64.25,10,1,0,0,23666,5,56,45
152,910,2079,216.1,226.7,10,1,0,0,31332,5,86,53
152001,910,2079,61.25,77.75,10,1,0,0,31332,3,86,53
152002,910,2079,94.25,110.75,10,1,0,0,31332,5,86,53
63,1312,2027,183.2,192.4,10,1,0,0,14500,5,46,46
63001,1312,2027,46,46,10,1,0,0,14500,3,46,46
63002,1312,2027,46,46,10,1,0,0,14500,5,46,46
114,1469,2020,209.4,219.8,10,1,0,0,24500,5,69,52
114001,1469,2020,56.25,64.75,10,1,0,0,24500,3,69,52
114002,1469,2020,73.25,81.75,10,1,0,0,24500,5,69,52
157,1467,2081,216.5,227.5,10,1,0,0,28832,5,68,55
157001,1467,2081,58.25,64.75,10,1,0,0,28832,3,68,55
157002,1467,2081,71.25,77.75,10,1,0,0,28832,5,68,55
146,836,2076,184.8,193.6,10,1,0,0,30332,5,85,44
146001,836,2076,54.25,74.75,10,1,0,0,30332,3,85,44
146002,836,2076,95.25,115.75,10,1,0,0,30332,5,85,44
93,342,2039,180.8,189.6,10,1,0,0,19500,5,67,44
93001,342,2039,49.75,61.25,10,1,0,0,19500,3,67,44
93002,342,2039,72.75,84.25,10,1,0,0,19500,5,67,44
120,1872,2060,198.3,208.1,10,1,0,0,18000,5,66,49
120001,1872,2060,53.25,61.75,10,1,0,0,18000,3,66,49
120002,1872,2060,70.25,78.75,10,1,0,0,18000,5,66,49
147,934,2081,255.4,267.8,10,1,0,0,21000,5,88,62
147001,934,2081,68.5,81.5,10,1,0,0,21000,3,88,62
147002,934,2081,94.5,107.5,10,1,0,0,21000,5,88,62
141,526,2019,176.1,184.7,10,1,0,0,16000,5,60,43
141001,526,2019,47.25,55.75,10,1,0,0,16000,3,60,43
141002,526,2019,64.25,72.75,10,1,0,0,16000,5,60,43
137,747,2039,220.5,231.5,10,1,0,0,28832,5,72,55
137001,747,2039,59.25,67.75,10,1,0,0,28832,3,72,55
