demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
30,875,2069,92.8,96.9,10,0,0,-1,44830
27,826,2073,70.6,72.8,10,0,0,-1,34164
158,1449,2021,121.6,127.2,10,0,0,-1,20166
16,61,2025,74.2,76.6,10,0,0,-1,33498
7,1151,2054,117.6,118.3,10,0,0,-1,60162
31,1915,2068,44.8,45.9,10,0,0,-1,13000
190,1584,2078,142.5,149.5,10,0,0,-1,27332
183,1730,2069,116.3,122.1,10,0,0,-1,12500
18,380,2052,104.0,105.5,10,0,0,-1,49496
20,862,2003,84.8,86.9,10,0,0,-1,26332
59,1949,2013,122.2,127.4,10,0,0,-1,17000
187,1517,2067,154.9,162.3,10,0,0,-1,20666
194,1229,2066,137.1,143.7,10,0,0,-1,19166
26,1543,2007,104.4,105.7,10,0,0,-1,34498
130,1385,2026,154.9,162.3,10,0,0,-1,22166
23,1687,2053,115.2,116.1,10,0,0,-1,54662
4,125,2057,74.2,76.1,10,0,0,-1,26166
8,1473,2053,76.6,77.3,10,0,0,-1,40164
12,1421,2053,92.6,93.3,10,0,0,-1,25166
14,1335,2053,73.6,74.3,10,0,0,-1,22666
21,1767,2061,119.8,121.9,10,0,0,-1,30332
17,905,2000,125.8,127.9,10,0,0,-1,43164
3,556,334,119.2,120.6,10,0,0,-1,51830
0,1781,1099,149.8,151.9,10,0,0,-1,73994
41,462,2051,169.1,177.7,10,0,0,-1,29332
15,169,2059,114.2,116.6,10,0,0,-1,30832
179,829,2076,127.1,131.7,10,0,0,-1,15500
11,1282,1998,95.8,96.9,10,0,0,-1,44664
79,1825,2022,165.3,173.1,10,0,0,-1,29332
77,824,2027,180.2,189.4,10,0,0,-1,30332
177,882,2069,159.3,167.1,10,0,0,-1,20666
150,800,2051,139.2,146.4,10,0,0,-1,20166
6,979,2052,133.2,135.6,10,0,0,-1,48330
45,1842,2025,179.2,188.4,10,0,0,-1,19166
113,66,2002,151.6,159.2,10,0,0,-1,22666
188,1141,2066,174.1,182.7,10,0,0,-1,29832
140,1080,2024,159.4,165.8,10,0,0,-1,16000
