demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3899,649,77.0667,80.9333,10,0,0,-1,159
1,3140,968,123.533,136.467,10,0,0,-1,164
2,3819,3201,132.467,144.533,10,0,0,-1,135
3,3145,1510,106.8,113.2,10,0,0,-1,179
4,495,3764,137.8,148.2,10,0,0,-1,156
5,2601,2286,181.733,198.267,10,0,0,-1,123
6,1117,3810,153.4,169.6,10,0,0,-1,68
7,2164,1600,177.933,193.067,10,0,0,-1,126
8,1997,3843,113.133,118.867,10,0,0,-1,205
9,145,2486,142.867,153.133,10,0,0,-1,139
10,3609,851,169.467,184.533,10,0,0,-1,73
11,1126,1609,164.133,177.867,10,0,0,-1,66
12,224,1194,52.7333,55.2667,10,0,0,-1,538
13,1187,2897,99.6667,108.333,10,0,0,-1,246
14,2959,3990,122.533,133.467,10,0,0,-1,209
15,3168,2254,148.533,163.467,10,0,0,-1,138
16,3904,131,119.667,129.333,10,0,0,-1,43
17,506,635,122.0,129.0,10,0,0,-1,165
18,2515,620,96.0667,101.933,10,0,0,-1,322
19,210,3982,131.667,141.333,10,0,0,-1,175
20,3678,235,187.133,203.867,10,0,0,-1,113
21,3387,151,159.933,176.067,10,0,0,-1,100
22,2490,2116,157.6,173.4,10,0,0,-1,84
23,2375,3213,153.2,166.8,10,0,0,-1,71
24,3529,28,184.133,200.867,10,0,0,-1,124
25,3995,295,128.533,140.467,10,0,0,-1,176
26,3337,3136,193.8,210.2,10,0,0,-1,96
27,947,2249,125.6,135.4,10,0,0,-1,126
28,12,1777,98.2667,106.733,10,0,0,-1,120
29,3794,2817,87.2667,90.7333,10,0,0,-1,312
30,3679,2797,212.733,230.267,10,0,0,-1,126
31,80,144,68.6667,74.3333,10,0,0,-1,246
32,2386,3858,162.4,178.6,10,0,0,-1,137
33,3509,3856,188.2,205.8,10,0,0,-1,117
34,2526,3606,123.933,129.067,10,0,0,-1,303
35,468,3142,104.6,112.4,10,0,0,-1,171
36,2223,2741,160.733,173.267,10,0,0,-1,126
37,869,3864,106.6,114.4,10,0,0,-1,151
38,381,3607,177.8,193.2,10,0,0,-1,102
39,1184,404,155.133,169.867,10,0,0,-1,108
40,221,165,122.133,131.867,10,0,0,-1,104
41,2969,2522,189.6,207.4,10,0,0,-1,89
42,2782,116,100.4,107.6,10,0,0,-1,218
43,3507,431,158.333,170.667,10,0,0,-1,85
44,2724,3104,179.6,194.4,10,0,0,-1,115
45,2142,265,169.6,186.4,10,0,0,-1,109
46,1075,2999,149.333,162.667,10,0,0,-1,132
47,3291,1556,107.533,113.467,10,0,0,-1,149
48,117,1491,174.533,188.467,10,0,0,-1,102
49,2013,1993,141.133,152.867,10,0,0,-1,148
