hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
24,640,2037,150.2,153.1,10,0,0,-1,50164,3,156,127
24001,640,2037,134.25,148.75,10,0,0,-1,50164,3,156,127
24002,640,2037,163.25,177.75,10,0,0,-1,50164,5,156,127
14,400,2001,119.4,121.7,10,0,0,-1,29666,3,124,101
14001,400,2001,106.75,118.25,10,0,0,-1,29666,3,124,101
14002,400,2001,129.75,141.25,10,0,0,-1,29666,5,124,101
31,1930,2034,134.6,136.3,10,0,0,-1,57996,3,157,121
31001,1930,2034,130,148,10,0,0,-1,57996,3,157,121
31002,1930,2034,166,184,10,0,0,-1,57996,5,157,121
22,1525,2012,117.6,120.8,10,0,0,-1,31832,5,108,92
22001,1525,2012,96,104,10,0,0,-1,31832,3,108,92
22002,1525,2012,112,120,10,0,0,-1,31832,5,108,92
4,480,2032,135.6,137.8,10,0,0,-1,49664,3,145,118
4001,480,2032,124.75,138.25,10,0,0,-1,49664,3,145,118
4002,480,2032,151.75,165.25,10,0,0,-1,49664,5,145,118
11,183,2052,103,104,10,0,0,-1,39998,3,106,95
11001,183,2052,97.75,103.25,10,0,0,-1,39998,3,106,95
11002,183,2052,108.75,114.25,10,0,0,-1,39998,5,106,95
76,1312,2009,186.9,196.3,10,0,0,-1,34332,5,47,47
76001,1312,2009,47,47,10,0,0,-1,34332,3,47,47
76002,1312,2009,47,47,10,0,0,-1,34332,5,47,47
26,1542,2020,95,97.5,10,0,0,-1,25166,3,100,75
26001,1542,2020,81.25,93.75,10,0,0,-1,25166,3,100,75
26002,1542,2020,106.25,118.75,10,0,0,-1,25166,5,100,75
2,433,745,183.8,185.9,10,0,0,-1,73328,5,178,167
2001,433,745,169.75,175.25,10,0,0,-1,73328,3,178,167
2002,433,745,180.75,186.25,10,0,0,-1,73328,5,178,167
12,1705,2021,136,138.5,10,0,0,-1,34332,5,125,116
12001,1705,2021,118.25,122.75,10,0,0,-1,34332,3,125,116
12002,1705,2021,127.25,131.75,10,0,0,-1,34332,5,125,116
20000,682,1484,126.8,128.4,10,0,0,-1,37332,3,130,114
20000001,682,1484,118,126,10,0,0,-1,37332,3,130,114
20000002,682,1484,134,142,10,0,0,-1,37332,5,130,114
32,108,2084,133.2,135.1,10,0,0,-1,45830,3,136,118
32001,108,2084,122.5,131.5,10,0,0,-1,45830,3,136,118
32002,108,2084,140.5,149.5,10,0,0,-1,45830,5,136,118
19,337,2061,108,109.5,10,0,0,-1,50996,3,111,96
19001,337,2061,99.75,107.25,10,0,0,-1,50996,3,111,96
19002,337,2061,114.75,122.25,10,0,0,-1,50996,5,111,96
40,1134,2041,185.6,195.2,10,0,0,-1,26166,5,56,48
40001,1134,2041,50,54,10,0,0,-1,26166,3,56,48
40002,1134,2041,58,62,10,0,0,-1,26166,5,56,48
41,462,2014,189.6,199.2,10,0,0,-1,26500,5,60,48
41001,462,2014,51,57,10,0,0,-1,26500,3,60,48
41002,462,2014,63,69,10,0,0,-1,26500,5,60,48
18,1014,2036,103,106.5,10,0,0,-1,48330,3,113,75
18001,1014,2036,84.5,103.5,10,0,0,-1,48330,3,113,75
18002,1014,2036,122.5,141.5,10,0,0,-1,48330,5,113,75
130,1806,2008,196.7,206.9,10,0,0,-1,31666,5,59,51
130001,1806,2008,53,57,10,0,0,-1,31666,3,59,51
130002,1806,2008,61,65,10,0,0,-1,31666,5,59,51
16,1742,2008,119.8,124.9,10,0,0,-1,48830,5,113,79
16001,1742,2008,87.5,104.5,10,0,0,-1,48830,3,113,79
16002,1742,2008,121.5,138.5,10,0,0,-1,48830,5,113,79
13,1309,2036,134.4,135.7,10,0,0,-1,53330,5,124,124
13001,1309,2036,124,124,10,0,0,-1,53330,3,124,124
13002,1309,2036,124,124,10,0,0,-1,53330,5,124,124
29,1836,2045,164.6,166.8,10,0,0,-1,52830,3,167,147
29001,1836,2045,152,162,10,0,0,-1,52830,3,167,147
29002,1836,2045,172,182,10,0,0,-1,52830,5,167,147
149,892,2080,171.1,179.7,10,0,0,-1,18500,5,58,43
149001,892,2080,46.75,54.25,10,0,0,-1,18500,3,58,43
149002,892,2080,61.75,69.25,10,0,0,-1,18500,5,58,43
9,1768,2049,80.2,81.1,10,0,0,-1,42830,3,102,73
9001,1768,2049,80.25,94.75,10,0,0,-1,42830,3,102,73
9002,1768,2049,109.25,123.75,10,0,0,-1,42830,5,102,73
129,68,2009,195,205,10,0,0,-1,29166,5,60,50
129001,68,2009,52.5,57.5,10,0,0,-1,29166,3,60,50
129002,68,2009,62.5,67.5,10,0,0,-1,29166,5,60,50
70,1518,2056,171.8,178.6,10,0,0,-1,19000,5,63,34
70001,1518,2056,41.25,55.75,10,0,0,-1,19000,3,63,34
70002,1518,2056,70.25,84.75,10,0,0,-1,19000,5,63,34
86,1065,2036,181.3,189.1,10,0,0,-1,16500,5,76,39
86001,1065,2036,48.25,66.75,10,0,0,-1,16500,3,76,39
86002,1065,2036,85.25,103.75,10,0,0,-1,16500,5,76,39
59,500,2050,160,168,10,0,0,-1,23166,5,52,40
59001,500,2050,43,49,10,0,0,-1,23166,3,52,40
59002,500,2050,55,61,10,0,0,-1,23166,5,52,40
85,1915,2009,205.7,215.9,10,0,0,-1,29666,5,68,51
85001,1915,2009,55.25,63.75,10,0,0,-1,29666,3,68,51
85002,1915,2009,72.25,80.75,10,0,0,-1,29666,5,68,51
89,1276,2055,161.9,169.3,10,0,0,-1,23166,5,43,37
89001,1276,2055,38.5,41.5,10,0,0,-1,23166,3,43,37
89002,1276,2055,44.5,47.5,10,0,0,-1,23166,5,43,37
37,1794,1665,226.3,238.1,10,0,0,-1,37332,5,73,59
37001,1794,1665,62.5,69.5,10,0,0,-1,37332,3,73,59
37002,1794,1665,76.5,83.5,10,0,0,-1,37332,5,73,59
20,771,2023,104.6,107.8,10,0,0,-1,52496,3,111,79
20001,771,2023,87,103,10,0,0,-1,52496,3,111,79
20002,771,2023,119,135,10,0,0,-1,52496,5,111,79
10,1235,2060,117.2,118.6,10,0,0,-1,29666,5,116,106
10001,1235,2060,108.5,113.5,10,0,0,-1,29666,3,116,106
10002,1235,2060,118.5,123.5,10,0,0,-1,29666,5,116,106
98,71,2002,103.2,108.4,10,0,0,-1,38332,5,33,26
98001,71,2002,27.75,31.25,10,0,0,-1,38332,3,33,26
98002,71,2002,34.75,38.25,10,0,0,-1,38332,5,33,26
23,1872,2039,128.2,129.6,10,0,0,-1,40998,3,134,117
23001,1872,2039,121.25,129.75,10,0,0,-1,40998,3,134,117
23002,1872,2039,138.25,146.75,10,0,0,-1,40998,5,134,117
21,36,2042,83.4,84.2,10,0,0,-1,36164,3,85,77
21001,36,2042,79,83,10,0,0,-1,36164,3,85,77
21002,36,2042,87,91,10,0,0,-1,36164,5,85,77
36,483,341,273.2,286.4,10,0,0,-1,64330,5,95,66
36001,483,341,73.25,87.75,10,0,0,-1,64330,3,95,66
36002,483,341,102.25,116.75,10,0,0,-1,64330,5,95,66
105,1316,2027,199.7,209.9,10,0,0,-1,28166,5,51,51
105001,1316,2027,51,51,10,0,0,-1,28166,3,51,51
105002,1316,2027,51,51,10,0,0,-1,28166,5,51,51
25,1661,2005,92.2,93.6,10,0,0,-1,33498,3,97,81
25001,1661,2005,85,93,10,0,0,-1,33498,3,97,81
25002,1661,2005,101,109,10,0,0,-1,33498,5,97,81
7,1798,2012,101,102,10,0,0,-1,30666,3,103,93
7001,1798,2012,95.5,100.5,10,0,0,-1,30666,3,103,93
7002,1798,2012,105.5,110.5,10,0,0,-1,30666,5,103,93
99,853,2061,198.6,208.2,10,0,0,-1,25666,5,69,48
99001,853,2061,53.25,63.75,10,0,0,-1,25666,3,69,48
99002,853,2061,74.25,84.75,10,0,0,-1,25666,5,69,48
28,1153,2021,142.8,145.4,10,0,0,-1,43664,3,148,122
28001,1153,2021,128.5,141.5,10,0,0,-1,43664,3,148,122
28002,1153,2021,154.5,167.5,10,0,0,-1,43664,5,148,122
69,1280,2014,261.3,275.1,10,0,0,-1,40832,5,69,69
69001,1280,2014,69,69,10,0,0,-1,40832,3,69,69
69002,1280,2014,69,69,10,0,0,-1,40832,5,69,69
94,1117,1999,237.7,249.9,10,0,0,-1,22000,5,63,61
94001,1117,1999,61.5,62.5,10,0,0,-1,22000,3,63,61
94002,1117,1999,63.5,64.5,10,0,0,-1,22000,5,63,61
55,1180,2049,251.2,264.4,10,0,0,-1,28666,5,73,66
55001,1180,2049,67.75,71.25,10,0,0,-1,28666,3,73,66
55002,1180,2049,74.75,78.25,10,0,0,-1,28666,5,73,66
15,650,2001,139.2,141.1,10,0,0,-1,43664,3,145,124
15001,650,2001,129.25,139.75,10,0,0,-1,43664,3,145,124
15002,650,2001,150.25,160.75,10,0,0,-1,43664,5,145,124
146,65,2082,231.2,242.4,10,0,0,-1,35832,5,80,56
146001,65,2082,62,74,10,0,0,-1,35832,3,80,56
146002,65,2082,86,98,10,0,0,-1,35832,5,80,56
107,1681,2019,194,204,10,0,0,-1,21500,5,59,50
107001,1681,2019,52.25,56.75,10,0,0,-1,21500,3,59,50
107002,1681,2019,61.25,65.75,10,0,0,-1,21500,5,59,50
125,1276,2032,205.4,215.8,10,0,0,-1,28666,5,74,52
125001,1276,2032,57.5,68.5,10,0,0,-1,28666,3,74,52
125002,1276,2032,79.5,90.5,10,0,0,-1,28666,5,74,52
30,68,2009,58,59,10,0,0,-1,32998,3,60,50
30001,68,2009,52.5,57.5,10,0,0,-1,32998,3,60,50
30002,68,2009,62.5,67.5,10,0,0,-1,32998,5,60,50
139,266,2075,298.6,314.2,10,0,0,-1,60830,5,88,78
139001,266,2075,80.5,85.5,10,0,0,-1,60830,3,88,78
139002,266,2075,90.5,95.5,10,0,0,-1,60830,5,88,78
145,1428,2081,232.3,244.1,10,0,0,-1,39498,5,65,59
145001,1428,2081,60.5,63.5,10,0,0,-1,39498,3,65,59
145002,1428,2081,66.5,69.5,10,0,0,-1,39498,5,65,59
135,425,2085,230,242,10,0,0,-1,24500,5,68,60
135001,425,2085,62,66,10,0,0,-1,24500,3,68,60
135002,425,2085,70,74,10,0,0,-1,24500,5,68,60
148,1155,2077,221.2,232.4,10,0,0,-1,28666,5,70,56
148001,1155,2077,59.5,66.5,10,0,0,-1,28666,3,70,56
148002,1155,2077,73.5,80.5,10,0,0,-1,28666,5,70,56
140,1802,2079,247.3,259.1,10,0,0,-1,29166,5,108,59
140001,1802,2079,71.25,95.75,10,0,0,-1,29166,3,108,59
140002,1802,2079,120.25,144.75,10,0,0,-1,29166,5,108,59
6,1544,2070,97.4,98.7,10,0,0,-1,32998,3,100,87
6001,1544,2070,90.25,96.75,10,0,0,-1,32998,3,100,87
6002,1544,2070,103.25,109.75,10,0,0,-1,32998,5,100,87
136,1128,2079,246.8,259.6,10,0,0,-1,31666,5,74,64
136001,1128,2079,66.5,71.5,10,0,0,-1,31666,3,74,64
136002,1128,2079,76.5,81.5,10,0,0,-1,31666,5,74,64
58,1786,2008,249.4,261.8,10,0,0,-1,34666,5,82,62
58001,1786,2008,67,77,10,0,0,-1,34666,3,82,62
58002,1786,2008,87,97,10,0,0,-1,34666,5,82,62
96,933,2063,204.4,214.8,10,0,0,-1,25000,5,52,52
96001,933,2063,52,52,10,0,0,-1,25000,3,52,52
96002,933,2063,52,52,10,0,0,-1,25000,5,52,52
39,1077,2017,237.9,249.3,10,0,0,-1,39332,5,84,57
39001,1077,2017,63.75,77.25,10,0,0,-1,39332,3,84,57
39002,1077,2017,90.75,104.25,10,0,0,-1,39332,5,84,57
35,1252,1065,228.6,240.2,10,0,0,-1,36332,5,72,58
35001,1252,1065,61.5,68.5,10,0,0,-1,36332,3,72,58
35002,1252,1065,75.5,82.5,10,0,0,-1,36332,5,72,58
124,1396,2059,212.8,223.6,10,0,0,-1,24500,5,67,54
124001,1396,2059,57.25,63.75,10,0,0,-1,24500,3,67,54
124002,1396,2059,70.25,76.75,10,0,0,-1,24500,5,67,54
49,754,2007,256.2,269.4,10,0,0,-1,47998,5,78,66
49001,754,2007,69,75,10,0,0,-1,47998,3,78,66
49002,754,2007,81,87,10,0,0,-1,47998,5,78,66
75,1898,2067,246.5,259.5,10,0,0,-1,25000,5,71,65
75001,1898,2067,66.5,69.5,10,0,0,-1,25000,3,71,65
75002,1898,2067,72.5,75.5,10,0,0,-1,25000,5,71,65
120,1430,2011,239.9,251.3,10,0,0,-1,28166,5,86,57
120001,1430,2011,64.25,78.75,10,0,0,-1,28166,3,86,57
120002,1430,2011,93.25,107.75,10,0,0,-1,28166,5,86,57
106,787,2008,253.1,265.7,10,0,0,-1,54164,5,78,63
106001,787,2008,66.75,74.25,10,0,0,-1,54164,3,78,63
106002,787,2008,81.75,89.25,10,0,0,-1,54164,5,78,63
116,1738,2012,274.3,288.1,10,0,0,-1,26000,5,88,69
116001,1738,2012,73.75,83.25,10,0,0,-1,26000,3,88,69
116002,1738,2012,92.75,102.25,10,0,0,-1,26000,5,88,69
17,1931,2040,148.6,150.8,10,0,0,-1,65162,3,153,131
17001,1931,2040,136.5,147.5,10,0,0,-1,65162,3,153,131
17002,1931,2040,158.5,169.5,10,0,0,-1,65162,5,153,131
93,592,2027,252.2,265.4,10,0,0,-1,31166,5,74,66
93001,592,2027,68,72,10,0,0,-1,31166,3,74,66
93002,592,2027,76,80,10,0,0,-1,31166,5,74,66
65,1768,2049,279.1,293.7,10,0,0,-1,50664,5,102,73
65001,1768,2049,80.25,94.75,10,0,0,-1,50664,3,102,73
65002,1768,2049,109.25,123.75,10,0,0,-1,50664,5,102,73
100,764,2030,268,282,10,0,0,-1,34666,5,79,70
100001,764,2030,72.25,76.75,10,0,0,-1,34666,3,79,70
100002,764,2030,81.25,85.75,10,0,0,-1,34666,5,79,70
133,1287,2087,258.7,270.9,10,0,0,-1,32166,5,61,61
133001,1287,2087,61,61,10,0,0,-1,32166,3,61,61
133002,1287,2087,61,61,10,0,0,-1,32166,5,61,61
143,889,2089,262.8,273.6,10,0,0,-1,37332,5,82,54
143001,889,2089,61,75,10,0,0,-1,37332,3,82,54
143002,889,2089,89,103,10,0,0,-1,37332,5,82,54
141,1392,2091,264.3,278.1,10,0,0,-1,52164,5,69,69
141001,1392,2091,69,69,10,0,0,-1,52164,3,69,69
141002,1392,2091,69,69,10,0,0,-1,52164,5,69,69
52,751,2067,245.1,257.7,10,0,0,-1,26000,5,75,63
52001,751,2067,66,72,10,0,0,-1,26000,3,75,63
52002,751,2067,78,84,10,0,0,-1,26000,5,75,63
8,68,2071,117,118,10,0,0,-1,38998,3,119,109
8001,68,2071,111.5,116.5,10,0,0,-1,38998,3,119,109
8002,68,2071,121.5,126.5,10,0,0,-1,38998,5,119,109
91,1014,2036,312.5,327.5,10,0,0,-1,58830,5,113,75
91001,1014,2036,84.5,103.5,10,0,0,-1,58830,3,113,75
91002,1014,2036,122.5,141.5,10,0,0,-1,58830,5,113,75
64,312,2037,270.3,284.1,10,0,0,-1,38332,5,84,69
64001,312,2037,72.75,80.25,10,0,0,-1,38332,3,84,69
64002,312,2037,87.75,95.25,10,0,0,-1,38332,5,84,69
131,230,2024,267,281,10,0,0,-1,28000,5,70,70
131001,230,2024,70,70,10,0,0,-1,28000,3,70,70
131002,230,2024,70,70,10,0,0,-1,28000,5,70,70
109,1820,2007,331.5,348.5,10,0,0,-1,42166,5,102,85
109001,1820,2007,89.25,97.75,10,0,0,-1,42166,3,102,85
109002,1820,2007,106.25,114.75,10,0,0,-1,42166,5,102,85
128,1730,2004,242.4,254.8,10,0,0,-1,25500,5,76,62
128001,1730,2004,65.5,72.5,10,0,0,-1,25500,3,76,62
128002,1730,2004,79.5,86.5,10,0,0,-1,25500,5,76,62
152,1957,2082,339.4,355.8,10,0,0,-1,54664,5,118,82
152001,1957,2082,91,109,10,0,0,-1,54664,3,118,82
152002,1957,2082,127,145,10,0,0,-1,54664,5,118,82
150,1078,2087,253.8,266.6,10,0,0,-1,33166,5,66,64
150001,1078,2087,64.5,65.5,10,0,0,-1,33166,3,66,64
150002,1078,2087,66.5,67.5,10,0,0,-1,33166,5,66,64
142,637,2078,308.1,322.7,10,0,0,-1,39666,5,113,73
142001,637,2078,83,103,10,0,0,-1,39666,3,113,73
142002,637,2078,123,143,10,0,0,-1,39666,5,113,73
102,771,2023,324.3,340.1,10,0,0,-1,61330,5,111,79
102001,771,2023,87,103,10,0,0,-1,61330,3,111,79
102002,771,2023,119,135,10,0,0,-1,61330,5,111,79
