demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3115,4107,135.733,149.267,10,0,0,-1,63.0
1,2190,4636,167.6,185.4,10,0,0,-1,66.0
2,5636,4002,114.867,125.133,10,0,0,-1,113.0
3,2396,3913,150.267,162.733,10,0,0,-1,86.0
4,4961,4173,137.533,152.467,10,0,0,-1,81.0
5,4332,4752,164.067,181.933,10,0,0,-1,69.0
6,373,1775,141.533,157.467,10,0,0,-1,107.0
7,737,908,155.4,170.6,10,0,0,-1,54.0
8,1517,4331,155.067,170.933,10,0,0,-1,49.0
9,2470,3926,169.4,184.6,10,0,0,-1,80.0
10,5153,660,77.1333,82.8667,10,0,0,-1,156.0
11,1262,3199,62.4667,65.5333,10,0,0,-1,212.0
12,5420,298,112.667,125.333,10,0,0,-1,119.0
13,3841,4358,153.133,170.867,10,0,0,-1,97.0
14,2147,2221,154.333,170.667,10,0,0,-1,89.0
15,4074,2163,102.733,110.267,10,0,0,-1,101.0
16,3389,1609,83.2667,89.7333,10,0,0,-1,118.0
17,5090,2722,158.867,176.133,10,0,0,-1,91.0
18,2846,5486,154.867,172.133,10,0,0,-1,53.0
19,5316,4274,128.667,141.333,10,0,0,-1,104.0
20,1739,4524,148.733,164.267,10,0,0,-1,116.0
21,2979,5104,152.467,165.533,10,0,0,-1,119.0
22,5077,173,87.3333,95.6667,10,0,0,-1,91.0
23,905,1320,112.467,121.533,10,0,0,-1,142.0
24,4524,533,163.067,180.933,10,0,0,-1,74.0
25,3637,4296,117.333,129.667,10,0,0,-1,79.0
26,4512,3533,146.4,161.6,10,0,0,-1,82.0
27,4400,3454,150.667,163.333,10,0,0,-1,115.0
28,1873,4852,131.867,144.133,10,0,0,-1,71.0
29,2164,703,146.333,160.667,10,0,0,-1,82.0
30,3688,5168,160.2,175.8,10,0,0,-1,122.0
31,3264,3800,165.333,181.667,10,0,0,-1,47.0
32,137,5181,133.867,148.133,10,0,0,-1,78.0
33,1315,2528,101.6,110.4,10,0,0,-1,130.0
34,1427,4221,94.7333,102.267,10,0,0,-1,160.0
35,2201,4234,139.267,154.733,10,0,0,-1,65.0
36,1644,4885,118.733,130.267,10,0,0,-1,47.0
37,989,1014,115.2,125.8,10,0,0,-1,96.0
38,2969,669,146.867,162.133,10,0,0,-1,58.0
39,17,4111,150.4,164.6,10,0,0,-1,94.0
40,1966,3815,143.667,160.333,10,0,0,-1,80.0
41,5688,3410,76.9333,83.0667,10,0,0,-1,117.0
42,3151,671,124.4,138.6,10,0,0,-1,79.0
43,3857,3847,131.6,144.4,10,0,0,-1,79.0
44,2407,2850,166.067,183.933,10,0,0,-1,76.0
45,783,397,127.4,140.6,10,0,0,-1,97.0
46,3194,4802,112.867,123.133,10,0,0,-1,131.0
47,1201,1120,134.333,148.667,10,0,0,-1,110.0
