0,2056,2004,64.8,70.2,0,1,5.4,2,0,3,81,54
0,2076,2070,51.4,55.6,0,1,4.2,2,0,3,64,43
0,537,730,72,75,0,1,3,2,0,3,81,66
0,2055,2004,47,52,0,1,5,2,0,3,62,37
0,2053,2043,62,66,0,1,4,2,0,3,74,54
0,2036,2043,49.4,52.6,0,1,3.2,2,0,3,59,43
0,2028,730,68,83,0,1,15,2,0,3,113,38
0,2002,2004,37,40,0,1,3,2,0,3,46,31
0,1183,2079,64.8,71.2,0,1,6.4,2,0,3,84,52
0,2080,2044,44.4,48.6,0,1,4.2,2,0,3,57,36
0,2053,2044,74.6,80.4,0,1,5.8,2,0,3,92,63
0,1176,730,63.2,76.8,0,1,13.6,2,0,3,104,36
0,2052,1664,126.6,132.4,0,1,5.8,2,0,3,144,115
0,2057,1656,91.8,97.2,0,1,5.4,2,0,3,108,81
0,1656,515,114.6,119.4,0,1,4.8,2,0,3,129,105
0,1183,2014,86.4,98.6,0,1,12.2,2,0,3,123,62
0,1790,2029,93.8,99.2,0,1,5.4,2,0,3,110,83
0,2034,1680,62,64,0,1,2,2,0,3,68,58
0,2061,2018,57.2,66.8,0,1,9.6,2,0,3,86,38
0,2057,1178,109.8,116.2,0,1,6.4,2,0,3,129,97
0,2056,2011,83.8,91.2,0,1,7.4,2,0,3,106,69
0,2086,1702,76.2,80.8,0,1,4.6,2,0,3,90,67
0,2029,2058,49.6,62.4,0,1,12.8,2,0,3,88,24
0,109,2082,80.4,83.6,0,1,3.2,2,0,3,90,74
0,1702,2016,74.2,81.8,0,1,7.6,2,0,3,97,59
0,2036,2030,58.6,64.4,0,1,5.8,2,0,3,76,47
0,2060,2061,60.6,67.4,0,1,6.8,2,0,3,81,47
0,2076,2061,56.8,61.2,0,1,4.4,2,0,3,70,48
0,2058,2071,51.6,56.4,0,1,4.8,2,0,3,66,42
0,2080,1656,52.6,55.4,0,1,2.8,2,0,3,61,47
0,2060,2061,60.6,67.4,0,1,6.8,2,0,3,81,47
0,2046,2073,30.6,32.4,0,1,1.8,2,0,3,36,27
0,2053,2029,60.6,64.4,0,1,3.8,2,0,3,72,53
0,2028,657,96.6,111.4,0,1,14.8,2,0,3,141,67
0,2060,1962,118.6,125.4,0,1,6.8,2,0,3,139,105
0,1704,2044,43.4,47.6,0,1,4.2,2,0,3,56,35
0,2057,657,96,101,0,1,5,2,0,3,111,86
0,2054,2059,44.8,49.2,0,1,4.4,2,0,3,58,36
0,1656,2050,38.6,41.4,0,1,2.8,2,0,3,47,33
0,2057,2063,85,93,0,1,8,2,0,3,109,69
0,2060,2004,41,47,0,1,6,2,0,3,59,29
0,2046,1671,43.6,45.4,0,1,1.8,2,0,3,49,40
0,1658,1678,54,58,0,1,4,2,0,3,66,46
0,1656,730,59.4,64.6,0,1,5.2,2,0,3,75,49
0,397,2018,92,100,0,1,8,2,0,3,116,76
0,2055,662,46.4,49.6,0,1,3.2,2,0,3,56,40
0,2060,2067,66.6,73.4,0,1,6.8,2,0,3,87,53
0,2084,2059,73,80,0,1,7,2,0,3,94,59
0,2084,2053,74.4,85.6,0,1,11.2,2,0,3,108,52
0,1286,2010,51.8,55.2,0,1,3.4,2,0,3,62,45
0,2061,2018,57.2,66.8,0,1,9.6,2,0,3,86,38
0,2055,731,65.8,69.2,0,1,3.4,2,0,3,76,59
0,1702,2055,59.6,67.4,0,1,7.8,2,0,3,83,44
0,2080,1680,52,54,0,1,2,2,0,3,58,48
0,2086,1664,88.6,92.4,0,1,3.8,2,0,3,100,81
0,2084,2053,69.6,78.4,0,1,8.8,2,0,3,96,52
0,1363,2032,92.2,103.8,0,1,11.6,2,0,3,127,69
0,2044,515,110.6,120.4,0,1,9.8,2,0,3,140,91
0,2053,1664,118,123,0,1,5,2,0,3,133,108
0,2052,2064,68.4,72.6,0,1,4.2,2,0,3,81,60
