hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
162,104,464,143.2,150.4,10,1,0,0,23666,5,46,36
162001,104,464,38.5,43.5,10,1,0,0,23666,3,46,36
162002,104,464,48.5,53.5,10,1,0,0,23666,5,46,36
123,414,464,217.2,228.4,10,1,0,0,31666,5,56,56
123001,414,464,56,56,10,1,0,0,31666,3,56,56
123002,414,464,56,56,10,1,0,0,31666,5,56,56
157,184,455,177,185,10,1,0,0,38998,5,68,40
157001,184,455,47,61,10,1,0,0,38998,3,68,40
157002,184,455,75,89,10,1,0,0,38998,5,68,40
66,208,467,181.9,191.3,10,1,0,0,28166,5,59,47
66001,208,467,50,56,10,1,0,0,28166,3,59,47
66002,208,467,62,68,10,1,0,0,28166,5,59,47
83,388,464,235.7,247.9,10,1,0,0,47498,5,71,61
83001,388,464,63.5,68.5,10,1,0,0,47498,3,71,61
83002,388,464,73.5,78.5,10,1,0,0,47498,5,71,61
90,33,467,198.7,208.9,10,1,0,0,35832,5,51,51
90001,33,467,51,51,10,1,0,0,35832,3,51,51
90002,33,467,51,51,10,1,0,0,35832,5,51,51
95,89,455,241,253,10,1,0,0,51664,5,83,60
95001,89,455,65.75,77.25,10,1,0,0,51664,3,83,60
95002,89,455,88.75,100.25,10,1,0,0,51664,5,83,60
172,26,472,202.4,212.8,10,1,0,0,36332,5,52,52
172001,26,472,52,52,10,1,0,0,36332,3,52,52
172002,26,472,52,52,10,1,0,0,36332,5,52,52
138,49,471,207.4,217.8,10,1,0,0,23500,5,65,52
138001,49,471,55.25,61.75,10,1,0,0,23500,3,65,52
138002,49,471,68.25,74.75,10,1,0,0,23500,5,65,52
65,182,470,183.1,191.7,10,1,0,0,26666,5,65,43
65001,182,470,48.5,59.5,10,1,0,0,26666,3,65,43
65002,182,470,70.5,81.5,10,1,0,0,26666,5,65,43
10,77,447,229.6,241.2,10,1,0,0,45998,5,73,58
10001,77,447,61.75,69.25,10,1,0,0,45998,3,73,58
10002,77,447,76.75,84.25,10,1,0,0,45998,5,73,58
39,184,459,188.4,196.8,10,1,0,0,36998,5,70,42
39001,184,459,49,63,10,1,0,0,36998,3,70,42
39002,184,459,77,91,10,1,0,0,36998,5,70,42
89,262,461,191.3,201.1,10,1,0,0,21500,5,57,49
89001,262,461,51,55,10,1,0,0,21500,3,57,49
89002,262,461,59,63,10,1,0,0,21500,5,57,49
143,374,460,238.3,250.1,10,1,0,0,44832,5,79,59
143001,374,460,64,74,10,1,0,0,44832,3,79,59
143002,374,460,84,94,10,1,0,0,44832,5,79,59
73,389,456,315.2,330.4,10,1,0,0,62164,5,76,76
73001,389,456,76,76,10,1,0,0,62164,3,76,76
73002,389,456,76,76,10,1,0,0,62164,5,76,76
164,263,471,203.7,213.9,10,1,0,0,30166,5,64,51
164001,263,471,54.25,60.75,10,1,0,0,30166,3,64,51
164002,263,471,67.25,73.75,10,1,0,0,30166,5,64,51
91,33,461,195.3,205.1,10,1,0,0,35832,5,49,49
91001,33,461,49,49,10,1,0,0,35832,3,49,49
91002,33,461,49,49,10,1,0,0,35832,5,49,49
20,159,450,218.2,229.4,10,1,0,0,27000,5,67,56
20001,159,450,58.75,64.25,10,1,0,0,27000,3,67,56
20002,159,450,69.75,75.25,10,1,0,0,27000,5,67,56
100,375,460,286.7,300.9,10,1,0,0,47498,5,95,71
100001,375,460,77,89,10,1,0,0,47498,3,95,71
100002,375,460,101,113,10,1,0,0,47498,5,95,71
28,343,465,226.3,238.1,10,1,0,0,31666,5,71,59
28001,343,465,62,68,10,1,0,0,31666,3,71,59
28002,343,465,74,80,10,1,0,0,31666,5,71,59
45,189,469,224.9,236.3,10,1,0,0,43998,5,71,57
45001,189,469,60.5,67.5,10,1,0,0,43998,3,71,57
45002,189,469,74.5,81.5,10,1,0,0,43998,5,71,57
23,68,450,214.5,225.5,10,1,0,0,27000,5,66,55
23001,68,450,57.75,63.25,10,1,0,0,27000,3,66,55
23002,68,450,68.75,74.25,10,1,0,0,27000,5,66,55
120,423,462,263.6,277.2,10,1,0,0,33000,5,68,68
120001,423,462,68,68,10,1,0,0,33000,3,68,68
120002,423,462,68,68,10,1,0,0,33000,5,68,68
79,375,457,289.4,303.8,10,1,0,0,47498,5,95,72
79001,375,457,77.75,89.25,10,1,0,0,47498,3,95,72
79002,375,457,100.75,112.25,10,1,0,0,47498,5,95,72
84,309,464,243.1,255.7,10,1,0,0,40332,5,73,63
84001,309,464,65.5,70.5,10,1,0,0,40332,3,73,63
84002,309,464,75.5,80.5,10,1,0,0,40332,5,73,63
125,334,462,207.8,218.6,10,1,0,0,26000,5,66,54
125001,334,462,57,63,10,1,0,0,26000,3,66,54
125002,334,462,69,75,10,1,0,0,26000,5,66,54
46,375,471,290.1,302.7,10,1,0,0,47498,5,120,63
46001,375,471,77.25,105.75,10,1,0,0,47498,3,120,63
46002,375,471,134.25,162.75,10,1,0,0,47498,5,120,63
31,60,464,243.1,255.7,10,1,0,0,41332,5,77,63
31001,60,464,66.5,73.5,10,1,0,0,41332,3,77,63
31002,60,464,80.5,87.5,10,1,0,0,41332,5,77,63
106,72,460,242.8,255.6,10,1,0,0,49164,5,70,64
106001,72,460,65.5,68.5,10,1,0,0,49164,3,70,64
106002,72,460,71.5,74.5,10,1,0,0,49164,5,70,64
18,354,443,306.2,321.4,10,1,0,0,53498,5,76,76
18001,354,443,76,76,10,1,0,0,53498,3,76,76
18002,354,443,76,76,10,1,0,0,53498,5,76,76
153,332,464,221.5,232.5,10,1,0,0,40332,5,77,55
153001,332,464,60.5,71.5,10,1,0,0,40332,3,77,55
