demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1072,1865,318.2,329.8,10,0,0,-1,56
1,330,1164,336.267,349.733,10,0,0,-1,45
2,1204,80,184.8,191.2,10,0,0,-1,65
3,147,1693,189.2,195.8,10,0,0,-1,63
4,1598,1498,405.267,421.733,10,0,0,-1,55
5,1646,1824,272.867,283.133,10,0,0,-1,51
6,1943,694,331.067,343.933,10,0,0,-1,58
7,870,1164,439.933,457.067,10,0,0,-1,51
8,210,358,436.4,452.6,10,0,0,-1,62
9,1568,457,278.467,289.533,10,0,0,-1,71
10,833,1696,303.6,316.4,10,0,0,-1,75
11,419,1559,369.933,385.067,10,0,0,-1,56
12,1681,1823,317.067,328.933,10,0,0,-1,49
13,1915,55,295.933,307.067,10,0,0,-1,66
14,768,598,396.133,412.867,10,0,0,-1,44
15,1414,1305,412.133,428.867,10,0,0,-1,61
16,319,385,436.0,453.0,10,0,0,-1,82
17,766,780,303.6,315.4,10,0,0,-1,53
18,1789,1872,324.4,337.6,10,0,0,-1,48
19,480,692,425.733,443.267,10,0,0,-1,57
20,922,1128,166.133,171.867,10,0,0,-1,83
21,838,1515,232.133,240.867,10,0,0,-1,72
22,825,1389,432.333,449.667,10,0,0,-1,58
23,496,349,249.0,259.0,10,0,0,-1,67
24,1530,1723,298.333,309.667,10,0,0,-1,78
25,1048,264,423.867,441.133,10,0,0,-1,61
26,1207,257,271.067,281.933,10,0,0,-1,69
27,1965,1683,338.067,351.933,10,0,0,-1,50
28,1466,1891,279.267,289.733,10,0,0,-1,55
29,435,1426,362.933,378.067,10,0,0,-1,47
30,1609,73,364.667,379.333,10,0,0,-1,54
31,1046,710,368.267,383.733,10,0,0,-1,55
32,515,183,333.467,346.533,10,0,0,-1,60
33,107,1811,417.2,434.8,10,0,0,-1,40
34,1580,1650,401.6,418.4,10,0,0,-1,77
35,1171,845,392.533,408.467,10,0,0,-1,59
36,1073,129,365.533,380.467,10,0,0,-1,53
37,1765,741,402.2,418.8,10,0,0,-1,51
38,1187,1655,380.133,395.867,10,0,0,-1,50
39,1002,68,366.933,381.067,10,0,0,-1,50
40,1492,1934,397.533,413.467,10,0,0,-1,42
41,251,1270,341.667,355.333,10,0,0,-1,75
42,1765,10,308.333,319.667,10,0,0,-1,58
43,1076,1535,423.2,440.8,10,0,0,-1,57
44,1799,1634,360.533,375.467,10,0,0,-1,64
45,1950,40,323.267,336.733,10,0,0,-1,55
46,437,971,324.6,337.4,10,0,0,-1,46
47,527,990,196.933,204.067,10,0,0,-1,66
48,1356,1656,153.6,158.4,10,0,0,-1,95
49,709,184,432.0,450.0,10,0,0,-1,44
