demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,4245,4351,159.067,175.933,10,0,0,-1,81
1,7589,6380,144.6,160.4,10,0,0,-1,80
2,7347,6320,165.133,182.867,10,0,0,-1,55
3,2497,6456,120.8,131.2,10,0,0,-1,121
4,7202,7420,116.733,127.267,10,0,0,-1,82
5,4519,4781,162.933,179.067,10,0,0,-1,68
6,7104,5620,122.6,133.4,10,0,0,-1,80
7,4871,1075,140.0,155.0,10,0,0,-1,102
8,7228,5999,138.4,150.6,10,0,0,-1,113
9,4098,3981,143.667,158.333,10,0,0,-1,109
10,7330,1621,161.4,178.6,10,0,0,-1,68
11,4832,1033,166.067,181.933,10,0,0,-1,77
12,1080,5791,151.667,168.333,10,0,0,-1,81
13,732,7778,147.533,162.467,10,0,0,-1,74
14,1017,7955,166.533,184.467,10,0,0,-1,89
15,7066,6769,100.867,110.133,10,0,0,-1,154
16,418,4980,112.933,123.067,10,0,0,-1,44
17,345,3976,165.0,182.0,10,0,0,-1,79
18,336,6722,157.8,175.2,10,0,0,-1,81
19,4110,6895,76.7333,81.2667,10,0,0,-1,247
20,2900,3884,91.4667,97.5333,10,0,0,-1,201
21,5810,42,121.867,135.133,10,0,0,-1,87
22,59,3360,157.0,172.0,10,0,0,-1,89
23,1718,492,136.667,150.333,10,0,0,-1,55
24,4175,6864,142.4,157.6,10,0,0,-1,84
25,1241,6494,155.667,168.333,10,0,0,-1,70
26,5449,4011,131.133,144.867,10,0,0,-1,70
27,6627,7691,115.467,126.533,10,0,0,-1,118
28,202,4588,106.667,117.333,10,0,0,-1,90
29,901,6318,133.4,147.6,10,0,0,-1,97
30,1073,4890,159.867,176.133,10,0,0,-1,84
31,1223,3065,119.067,130.933,10,0,0,-1,83
32,5806,7410,132.0,145.0,10,0,0,-1,65
33,3351,6899,129.667,143.333,10,0,0,-1,117
34,184,2888,168.6,185.4,10,0,0,-1,109
35,4659,6743,165.067,182.933,10,0,0,-1,89
36,1799,1051,101.533,110.467,10,0,0,-1,97
37,3965,5276,164.067,181.933,10,0,0,-1,76
38,1813,3091,131.333,142.667,10,0,0,-1,46
39,3313,4858,140.0,153.0,10,0,0,-1,83
40,3860,3763,86.8,93.2,10,0,0,-1,170
41,7185,7045,152.933,169.067,10,0,0,-1,56
42,5152,5673,123.8,134.2,10,0,0,-1,101
43,2195,4981,150.067,167.933,10,0,0,-1,86
44,5748,7951,76.6667,82.3333,10,0,0,-1,210
45,1313,3860,141.6,157.4,10,0,0,-1,83
46,1007,608,131.133,146.867,10,0,0,-1,104
47,5818,5468,139.2,153.8,10,0,0,-1,134
48,7938,2018,160.0,174.0,10,0,0,-1,77
49,4300,7177,152.933,169.067,10,0,0,-1,81
