demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
8,3,464,62.6,64.3,10,0,0,-1,27998
204,413,460,200.4,210.8,10,0,0,-1,32832
78,128,463,154.3,162.1,10,0,0,-1,15500
180,189,470,157.6,165.2,10,0,0,-1,22166
107,0,462,165.1,173.7,10,0,0,-1,15500
221,185,464,161.3,169.1,10,0,0,-1,22666
3,162,462,95.4,97.2,10,0,0,-1,42330
83,183,464,183.5,192.5,10,0,0,-1,23166
109,185,468,172.4,180.8,10,0,0,-1,23166
84,409,464,167.1,175.7,10,0,0,-1,18500
155,234,461,167.1,175.7,10,0,0,-1,16500
222,299,476,154.3,162.1,10,0,0,-1,16500
71,0,463,169.1,177.7,10,0,0,-1,16500
67,355,464,163.4,171.8,10,0,0,-1,44164
27,129,462,202.1,212.7,10,0,0,-1,23666
126,375,463,143.1,149.7,10,0,0,-1,29332
6,212,476,80.8,81.9,10,0,0,-1,30498
178,408,460,207.8,218.6,10,0,0,-1,28666
113,332,468,181.9,191.3,10,0,0,-1,31332
147,5,462,216.9,228.3,10,0,0,-1,24166
165,276,464,198.3,208.1,10,0,0,-1,44164
173,142,463,180.1,188.7,10,0,0,-1,17000
100,377,474,174.5,183.5,10,0,0,-1,25166
148,10,463,191.2,200.4,10,0,0,-1,19000
142,3,464,198.3,208.1,10,0,0,-1,30832
80,236,463,224.6,236.2,10,0,0,-1,31832
82,410,470,163.4,171.8,10,0,0,-1,19500
4,304,472,85.4,86.2,10,0,0,-1,53662
170,127,475,188.3,198.1,10,0,0,-1,17000
212,353,463,198.6,208.2,10,0,0,-1,32832
149,367,471,179.1,187.7,10,0,0,-1,28832
215,366,467,194.1,202.7,10,0,0,-1,27666
7,50,465,96.0,97.0,10,0,0,-1,45330
184,340,462,230.0,242.0,10,0,0,-1,34832
131,11,476,179.2,188.4,10,0,0,-1,18500
159,327,461,206.1,216.7,10,0,0,-1,20500
39,90,464,194.6,204.2,10,0,0,-1,25666
9,366,470,73.2,76.6,10,0,0,-1,27498
0,428,449,154.0,157.5,10,0,0,-1,71828
17,122,448,244.3,256.1,10,0,0,-1,51830
96,143,471,182.2,191.4,10,0,0,-1,20500
62,143,471,182.2,191.4,10,0,0,-1,20500
