demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,5920,7667,296.667,307.333,10,0,0,-1,76
1,8758,6495,301.533,312.467,10,0,0,-1,65
2,5453,3405,286.867,297.133,10,0,0,-1,111
3,5151,1305,284.133,294.867,10,0,0,-1,94
4,1722,453,399.067,414.933,10,0,0,-1,81
5,130,1042,238.933,248.067,10,0,0,-1,107
6,1734,9538,202.267,207.733,10,0,0,-1,149
7,5161,6548,336.2,349.8,10,0,0,-1,71
8,5666,8467,184.933,191.067,10,0,0,-1,141
9,3710,9007,129.4,132.6,10,0,0,-1,165
10,121,9257,348.2,361.8,10,0,0,-1,85
11,808,5181,200.733,206.267,10,0,0,-1,100
12,371,7405,453.0,471.0,10,0,0,-1,77
13,2034,7381,330.733,343.267,10,0,0,-1,95
14,7188,5839,300.933,313.067,10,0,0,-1,108
15,663,875,430.0,447.0,10,0,0,-1,58
16,2382,9242,77.9333,79.0667,10,0,0,-1,357
17,3070,9355,294.667,306.333,10,0,0,-1,81
18,523,8093,377.267,392.733,10,0,0,-1,77
19,3554,9449,410.267,426.733,10,0,0,-1,69
20,4747,8867,135.733,140.267,10,0,0,-1,210
21,9247,9317,111.933,115.067,10,0,0,-1,164
22,3867,8875,439.2,456.8,10,0,0,-1,85
23,8263,4311,355.8,369.2,10,0,0,-1,82
24,4797,2301,319.6,331.4,10,0,0,-1,77
25,4673,5595,345.8,358.2,10,0,0,-1,62
26,5899,8399,456.667,474.333,10,0,0,-1,74
27,4914,2633,253.4,261.6,10,0,0,-1,100
28,653,9177,188.4,194.6,10,0,0,-1,139
29,9794,1800,170.067,174.933,10,0,0,-1,140
30,1472,4571,276.933,287.067,10,0,0,-1,98
31,9520,7138,426.4,442.6,10,0,0,-1,59
32,9392,8708,442.267,459.733,10,0,0,-1,92
33,4584,5733,449.667,467.333,10,0,0,-1,81
34,722,5366,298.4,309.6,10,0,0,-1,98
35,6898,8663,414.333,429.667,10,0,0,-1,85
36,4838,7924,421.8,439.2,10,0,0,-1,63
37,1746,5736,323.533,335.467,10,0,0,-1,103
38,7699,9383,373.333,388.667,10,0,0,-1,71
39,9640,5926,428.2,444.8,10,0,0,-1,67
40,9192,7500,132.133,135.867,10,0,0,-1,213
41,2487,9101,379.533,394.467,10,0,0,-1,84
42,8934,7582,279.2,289.8,10,0,0,-1,72
43,2212,564,286.067,296.933,10,0,0,-1,65
44,6461,3731,346.2,358.8,10,0,0,-1,87
45,4749,8078,442.267,459.733,10,0,0,-1,73
46,1152,4250,357.467,370.533,10,0,0,-1,94
47,8892,1697,372.267,385.733,10,0,0,-1,90
48,1340,1469,445.733,462.267,10,0,0,-1,67
49,1542,3381,422.133,438.867,10,0,0,-1,58
