demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,1754,40,101.4,216.6,0,1,14.4,2,0,231,87
0,1754,40,245.4,462,0,1,14.4,2,0,231,87
0,96,1027,212.7,570.3,0,1,44.7,2,0,615,168
0,96,1027,659.7,1230,0,1,44.7,2,0,615,168
0,816,1524,144.9,304.1,0,1,19.9,2,0,324,125
0,816,1524,343.9,648,0,1,19.9,2,0,324,125
0,1919,512,93.9,125.1,0,1,3.9,2,0,129,90
0,1919,512,132.9,258,0,1,3.9,2,0,129,90
0,849,1533,142.1,326.9,0,1,23.1,2,0,350,119
0,849,1533,373.1,700,0,1,23.1,2,0,350,119
0,1193,133,124.5,448.5,0,1,40.5,2,0,489,84
0,1193,133,529.5,978,0,1,40.5,2,0,489,84
0,1377,1851,193.8,440.2,0,1,30.8,2,0,471,163
0,1377,1851,501.8,942,0,1,30.8,2,0,471,163
0,1340,1892,108.1,276.9,0,1,21.1,2,0,298,87
0,1340,1892,319.1,596,0,1,21.1,2,0,298,87
0,1006,375,116.7,274.3,0,1,19.7,2,0,294,97
0,1006,375,313.7,588,0,1,19.7,2,0,294,97
0,196,1744,150,374,0,1,28,2,0,402,122
0,196,1744,430,804,0,1,28,2,0,402,122
0,523,1739,167.6,284.4,0,1,14.6,2,0,299,153
0,523,1739,313.6,598,0,1,14.6,2,0,299,153
0,1771,1825,130.5,550.5,0,1,52.5,2,0,603,78
0,1771,1825,655.5,1206,0,1,52.5,2,0,603,78
0,717,33,187.9,603.1,0,1,51.9,2,0,655,136
0,717,33,706.9,1310,0,1,51.9,2,0,655,136
0,135,1324,101.5,153.5,0,1,6.5,2,0,160,95
0,135,1324,166.5,320,0,1,6.5,2,0,160,95
0,1366,1355,219.2,396.8,0,1,22.2,2,0,419,197
0,1366,1355,441.2,838,0,1,22.2,2,0,419,197
0,1056,1120,154.5,278.5,0,1,15.5,2,0,294,139
0,1056,1120,309.5,588,0,1,15.5,2,0,294,139
0,1395,1152,130.7,256.3,0,1,15.7,2,0,272,115
0,1395,1152,287.7,544,0,1,15.7,2,0,272,115
0,499,563,140.1,308.9,0,1,21.1,2,0,330,119
0,499,563,351.1,660,0,1,21.1,2,0,330,119
0,676,419,79,79,0,1,0,2,0,79,79
0,676,419,79,158,0,1,0,2,0,79,79
0,1076,1525,119.2,200.8,0,1,10.2,2,0,211,109
0,1076,1525,221.2,422,0,1,10.2,2,0,211,109
0,1952,269,143.2,472.8,0,1,41.2,2,0,514,102
0,1952,269,555.2,1028,0,1,41.2,2,0,514,102
0,11,1681,98.6,255.4,0,1,19.6,2,0,275,79
0,11,1681,294.6,550,0,1,19.6,2,0,275,79
0,473,1703,186.2,603.8,0,1,52.2,2,0,656,134
0,473,1703,708.2,1312,0,1,52.2,2,0,656,134
0,1573,1479,106.4,117.6,0,1,1.4,2,0,119,105
0,1573,1479,120.4,238,0,1,1.4,2,0,119,105
0,430,1769,127.4,130.6,0,1,0.4,2,0,131,127
0,430,1769,131.4,262,0,1,0.4,2,0,131,127
0,1223,954,124.7,490.3,0,1,45.7,2,0,536,79
0,1223,954,581.7,1072,0,1,45.7,2,0,536,79
0,1860,995,160,384,0,1,28,2,0,412,132
0,1860,995,440,824,0,1,28,2,0,412,132
0,1131,577,131.3,341.7,0,1,26.3,2,0,368,105
0,1131,577,394.3,736,0,1,26.3,2,0,368,105
0,1028,1266,177.7,599.3,0,1,52.7,2,0,652,125
0,1028,1266,704.7,1304,0,1,52.7,2,0,652,125
0,253,394,168.9,448.1,0,1,34.9,2,0,483,134
0,253,394,517.9,966,0,1,34.9,2,0,483,134
