demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,4843,4522,0,127.5,0,1,1,2,110,-1,462,51,1,31102,1,7760
1,5749,1979,0,112.5,0,1,1,2,97,-1,325,45,1,28340,1,8005
2,4868,5804,0,97.5,0,1,1,2,113,-1,299,39,1,28352,1,7596
3,2618,1422,0,75.0,0,1,1,2,136,-1,338,30,1,28913,1,8152
4,277,4247,0,125.0,0,1,1,2,80,-1,305,50,1,28241,1,7915
5,3919,5354,0,100.0,0,1,1,2,160,-1,298,40,1,29013,1,7896
6,5876,5974,0,105.0,0,1,1,2,112,-1,293,42,1,28523,1,7511
7,5911,4838,0,90.0,0,1,1,2,156,-1,445,36,1,28140,1,8470
8,2563,2381,0,110.0,0,1,1,2,130,-1,432,44,1,29246,1,7854
9,1346,4915,0,122.5,0,1,1,2,57,-1,248,49,1,28189,1,7902
10,328,4580,0,130.0,0,1,1,2,63,-1,402,52,1,28395,1,7550
11,270,5433,0,112.5,0,1,1,2,93,-1,270,45,1,28293,1,7846
12,141,4119,0,55.0,0,1,1,2,156,-1,264,22,1,28236,1,7898
13,244,5389,0,92.5,0,1,1,2,128,-1,253,37,1,29092,1,7684
14,59,5087,0,87.5,0,1,1,2,94,-1,209,35,1,28020,1,8102
15,3912,160,0,100.0,0,1,1,2,100,-1,171,40,1,28655,1,7650
16,1419,3132,0,90.0,0,1,1,2,122,-1,92,36,1,28943,1,7854
17,5965,4389,0,105.0,0,1,1,2,140,-1,617,42,1,28978,1,7793
18,4555,242,0,102.5,0,1,1,2,111,-1,290,41,1,28658,1,7407
19,2636,622,0,67.5,0,1,1,2,158,-1,364,27,1,28592,1,8267
20,3189,907,0,117.5,0,1,1,2,108,-1,282,47,1,28677,1,7374
21,328,3417,0,115.0,0,1,1,2,106,-1,347,46,1,28318,1,7531
22,881,592,0,92.5,0,1,1,2,153,-1,461,37,1,28775,1,7344
23,2607,3797,0,95.0,0,1,1,2,155,-1,544,38,1,28756,1,8458
24,2973,3954,0,97.5,0,1,1,2,125,-1,392,39,1,28421,1,7478
25,3064,3654,0,142.5,0,1,1,2,114,-1,391,57,1,28647,1,7755
26,2534,3334,0,80.0,0,1,1,2,142,-1,296,32,1,28257,1,7740
27,3439,3028,0,85.0,0,1,1,2,112,-1,172,34,1,29343,1,8137
28,1453,4035,0,80.0,0,1,1,2,158,-1,413,32,1,28577,1,7800
