LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,156,0,92,10000,6,0,
1,156,0,0,13,10000,6,0,
2,0,229,0,44,10000,30,0,
3,229,0,0,61,10000,50,0,
4,0,244,0,2,10000,61,0,
5,244,0,0,15,10000,11,0,
6,0,318,0,80,10000,5,0,
7,318,0,0,87,10000,74,0,
8,0,500,0,3,10000,52,0,
9,500,0,0,12,10000,48,0,
10,0,714,0,32,10000,30,0,
11,714,0,0,81,10000,80,0,
12,0,754,0,65,10000,96,0,
13,754,0,0,8,10000,85,0,
14,1,2,0,77,10000,38,0,
15,2,1,0,99,10000,19,0,
16,1,27,0,60,10000,57,0,
17,27,1,0,94,10000,41,0,
18,1,49,0,82,10000,85,0,
19,49,1,0,47,10000,85,0,
20,1,63,0,64,10000,36,0,
21,63,1,0,99,10000,6,0,
22,1,118,0,7,10000,25,0,
23,118,1,0,14,10000,43,0,
24,1,176,0,35,10000,70,0,
25,176,1,0,79,10000,65,0,
26,1,281,0,96,10000,10,0,
27,281,1,0,78,10000,13,0,
28,1,340,0,27,10000,15,0,
29,340,1,0,82,10000,65,0,
30,1,395,0,10,10000,19,0,
31,395,1,0,19,10000,51,0,
32,1,410,0,67,10000,80,0,
33,410,1,0,44,10000,5,0,
34,1,431,0,35,10000,94,0,
35,431,1,0,11,10000,26,0,
36,1,467,0,56,10000,39,0,
37,467,1,0,85,10000,59,0,
38,2,51,0,24,10000,80,0,
39,51,2,0,53,10000,30,0,
40,2,134,0,94,10000,1,0,
41,134,2,0,56,10000,15,0,
42,2,176,0,82,10000,88,0,
43,176,2,0,7,10000,69,0,
44,2,248,0,36,10000,36,0,
45,248,2,0,40,10000,70,0,
46,2,861,0,58,10000,60,0,
47,861,2,0,74,10000,19,0,
48,3,96,0,79,10000,40,0,
49,96,3,0,39,10000,76,0,
50,3,133,0,67,10000,72,0,
51,133,3,0,46,10000,98,0,
52,3,508,0,67,10000,92,0,
53,508,3,0,25,10000,74,0,
54,3,526,0,51,10000,20,0,
55,526,3,0,3,10000,33,0,
56,3,551,0,72,10000,88,0,
57,551,3,0,59,10000,87,0,
58,3,960,0,78,10000,23,0,
59,960,3,0,87,10000,2,0,
60,4,14,0,42,10000,62,0,
61,14,4,0,69,10000,66,0,
62,4,280,0,93,10000,10,0,
63,280,4,0,99,10000,97,0,
64,4,312,0,9,10000,47,0,
65,312,4,0,76,10000,29,0,
66,4,874,0,85,10000,26,0,
67,874,4,0,83,10000,80,0,
68,4,927,0,67,10000,52,0,
69,927,4,0,29,10000,87,0,
70,4,935,0,38,10000,61,0,
71,935,4,0,17,10000,33,0,
72,4,979,0,60,10000,21,0,
73,979,4,0,4,10000,77,0,
74,4,980,0,64,10000,63,0,
75,980,4,0,7,10000,18,0,
76,5,326,0,25,10000,86,0,
77,326,5,0,34,10000,89,0,
78,5,398,0,67,10000,82,0,
79,398,5,0,40,10000,40,0,
80,5,498,0,39,10000,98,0,
81,498,5,0,48,10000,94,0,
82,5,663,0,25,10000,10,0,
83,663,5,0,48,10000,20,0,
84,5,929,0,58,10000,95,0,
85,929,5,0,37,10000,63,0,
86,6,19,0,87,10000,7,0,
87,19,6,0,19,10000,29,0,
88,6,64,0,20,10000,3,0,
89,64,6,0,76,10000,68,0,
90,6,160,0,58,10000,20,0,
91,160,6,0,92,10000,42,0,
92,6,270,0,87,10000,83,0,
93,270,6,0,22,10000,61,0,
94,6,304,0,40,10000,77,0,
95,304,6,0,88,10000,44,0,
96,6,398,0,62,10000,78,0,
97,398,6,0,37,10000,92,0,
98,6,596,0,29,10000,59,0,
99,596,6,0,23,10000,6,0,
100,6,696,0,34,10000,53,0,
101,696,6,0,75,10000,72,0,
102,6,734,0,14,10000,1,0,
103,734,6,0,23,10000,78,0,
104,6,848,0,58,10000,48,0,
105,848,6,0,16,10000,76,0,
106,6,871,0,37,10000,81,0,
107,871,6,0,34,10000,70,0,
108,6,882,0,8,10000,91,0,
109,882,6,0,46,10000,1,0,
110,7,129,0,42,10000,75,0,
111,129,7,0,65,10000,19,0,
112,7,782,0,77,10000,36,0,
113,782,7,0,44,10000,23,0,
114,7,987,0,25,10000,96,0,
115,987,7,0,72,10000,80,0,
116,8,326,0,86,10000,78,0,
