demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,798,574,164.4,168.6,10,0,0,-1,442.0
1,697,839,170.133,179.867,10,0,0,-1,226.0
2,963,381,204.2,219.8,10,0,0,-1,167.0
3,822,333,180.0,191.0,10,0,0,-1,234.0
4,456,582,125.733,129.267,10,0,0,-1,377.0
5,415,711,159.133,173.867,10,0,0,-1,154.0
6,221,579,170.067,178.933,10,0,0,-1,337.0
7,934,605,302.067,315.933,10,0,0,-1,182.0
8,524,690,174.667,185.333,10,0,0,-1,178.0
9,793,564,171.267,184.733,10,0,0,-1,193.0
10,853,988,256.133,270.867,10,0,0,-1,219.0
11,200,918,187.733,200.267,10,0,0,-1,151.0
12,178,36,209.2,224.8,10,0,0,-1,116.0
13,611,440,183.867,199.133,10,0,0,-1,175.0
14,211,670,210.2,226.8,10,0,0,-1,207.0
15,565,905,159.0,169.0,10,0,0,-1,216.0
16,547,690,275.0,290.0,10,0,0,-1,244.0
17,477,495,174.267,185.733,10,0,0,-1,190.0
18,968,659,168.667,178.333,10,0,0,-1,134.0
19,929,720,155.8,166.2,10,0,0,-1,251.0
20,657,798,238.133,252.867,10,0,0,-1,222.0
21,297,626,172.8,183.2,10,0,0,-1,204.0
22,468,891,187.867,202.133,10,0,0,-1,167.0
23,256,734,184.667,196.333,10,0,0,-1,219.0
24,768,126,276.267,290.733,10,0,0,-1,150.0
25,459,852,185.933,188.067,10,0,0,-1,829.0
26,678,249,214.2,231.8,10,0,0,-1,208.0
27,186,248,131.867,142.133,10,0,0,-1,240.0
28,990,834,176.733,181.267,10,0,0,-1,196.0
29,524,290,242.2,258.8,10,0,0,-1,153.0
30,923,317,126.267,132.733,10,0,0,-1,200.0
31,570,774,247.467,263.533,10,0,0,-1,181.0
32,88,789,186.333,197.667,10,0,0,-1,157.0
33,802,77,145.2,153.8,10,0,0,-1,252.0
34,801,105,140.933,146.067,10,0,0,-1,282.0
35,470,333,203.267,216.733,10,0,0,-1,228.0
36,461,137,206.867,223.133,10,0,0,-1,164.0
37,656,302,223.133,237.867,10,0,0,-1,173.0
38,271,761,141.533,151.467,10,0,0,-1,344.0
39,947,667,153.2,155.8,10,0,0,-1,528.0
40,197,809,262.0,278.0,10,0,0,-1,124.0
41,980,642,177.533,192.467,10,0,0,-1,210.0
42,804,294,135.6,138.4,10,0,0,-1,563.0
