demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1786,271,60.7333,64.2667,10,0,0,-1,207.0
1,3870,3060,112.2,123.8,10,0,0,-1,96.0
2,3151,1603,116.2,127.8,10,0,0,-1,85.0
3,416,2000,124.667,137.333,10,0,0,-1,118.0
4,649,2237,108.867,118.133,10,0,0,-1,108.0
5,1520,2460,176.933,194.067,10,0,0,-1,78.0
6,324,309,50.2,54.8,10,0,0,-1,280.0
7,3351,1395,94.9333,104.067,10,0,0,-1,118.0
8,1075,1479,82.0667,88.9333,10,0,0,-1,158.0
9,2169,1924,141.667,157.333,10,0,0,-1,76.0
10,2302,1469,158.4,174.6,10,0,0,-1,59.0
11,3538,2467,112.667,123.333,10,0,0,-1,62.0
12,3831,3484,153.267,169.733,10,0,0,-1,62.0
13,1027,2867,78.8667,84.1333,10,0,0,-1,141.0
14,1121,3186,58.7333,62.2667,10,0,0,-1,294.0
15,2251,1926,148.867,166.133,10,0,0,-1,86.0
16,3140,1930,143.067,156.933,10,0,0,-1,53.0
17,2542,2866,126.533,139.467,10,0,0,-1,78.0
18,121,754,87.4,97.6,10,0,0,-1,86.0
19,1773,2,109.333,119.667,10,0,0,-1,100.0
20,570,2355,156.0,172.0,10,0,0,-1,92.0
21,3126,2484,152.733,169.267,10,0,0,-1,36.0
22,1015,200,154.133,168.867,10,0,0,-1,87.0
23,3135,3744,153.467,169.533,10,0,0,-1,78.0
24,3427,3091,133.467,146.533,10,0,0,-1,96.0
25,2254,1694,112.067,121.933,10,0,0,-1,109.0
26,3727,16,147.0,160.0,10,0,0,-1,58.0
27,3319,3785,144.067,159.933,10,0,0,-1,101.0
28,3600,2113,143.933,158.067,10,0,0,-1,105.0
29,1633,2528,123.733,137.267,10,0,0,-1,121.0
30,3734,244,122.8,135.2,10,0,0,-1,98.0
31,2767,1956,123.2,134.8,10,0,0,-1,69.0
32,244,3354,93.0,98.0,10,0,0,-1,111.0
33,2406,3122,94.3333,104.667,10,0,0,-1,154.0
34,1260,3177,137.6,150.4,10,0,0,-1,104.0
35,3037,3079,114.333,127.667,10,0,0,-1,101.0
36,2299,41,165.8,183.2,10,0,0,-1,80.0
37,1224,902,95.6,102.4,10,0,0,-1,89.0
38,703,2982,69.1333,74.8667,10,0,0,-1,182.0
39,2659,1827,168.267,185.733,10,0,0,-1,87.0
40,3174,3936,155.2,172.8,10,0,0,-1,76.0
41,1452,3628,141.533,156.467,10,0,0,-1,95.0
42,2016,2830,123.733,136.267,10,0,0,-1,75.0
43,1335,3483,141.4,153.6,10,0,0,-1,78.0
44,2054,2334,117.6,128.4,10,0,0,-1,78.0
45,499,34,165.667,182.333,10,0,0,-1,62.0
46,3066,3407,133.867,149.133,10,0,0,-1,89.0
