demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,372,903,0,177.5,0,1,1,2,115,-1,365,71,1,3170,1,1084
1,1058,727,0,140.0,0,1,1,2,127,-1,184,56,1,2861,1,955
2,951,1309,0,135.0,0,1,1,2,128,-1,383,54,1,2726,1,975
3,852,1358,0,150.0,0,1,1,2,152,-1,260,60,1,2702,1,976
4,1947,25,0,122.5,0,1,1,2,152,-1,438,49,1,2673,1,892
5,256,525,0,197.5,0,1,1,2,60,-1,428,79,1,2667,1,1070
6,1542,1283,0,150.0,0,1,1,2,90,-1,421,60,1,2931,1,875
7,813,1086,0,132.5,0,1,1,2,52,-1,119,53,1,2659,1,896
8,343,736,0,140.0,0,1,1,2,74,-1,203,56,1,2590,1,843
9,971,1425,0,112.5,0,1,1,2,158,-1,350,45,1,2565,1,992
10,166,1066,0,132.5,0,1,1,2,84,-1,163,53,1,2558,1,955
11,1357,1044,0,115.0,0,1,1,2,134,-1,317,46,1,2602,1,909
12,724,1729,0,135.0,0,1,1,2,107,-1,277,54,1,2555,1,874
13,1947,134,0,80.0,0,1,1,2,137,-1,324,32,1,2550,1,907
14,808,1251,0,157.5,0,1,1,2,86,-1,433,63,1,2593,1,857
15,1795,1815,0,147.5,0,1,1,2,137,-1,290,59,1,2649,1,852
16,1708,1000,0,190.0,0,1,1,2,129,-1,703,76,1,2580,1,847
17,1025,1424,0,132.5,0,1,1,2,116,-1,354,53,1,2569,1,856
18,1497,1633,0,127.5,0,1,1,2,118,-1,252,51,1,2563,1,862
19,301,1039,0,157.5,0,1,1,2,55,-1,456,63,1,2556,1,855
20,1269,1114,0,145.0,0,1,1,2,140,-1,204,58,1,2652,1,928
21,478,15,0,152.5,0,1,1,2,112,-1,341,61,1,2970,1,891
22,456,821,0,102.5,0,1,1,2,156,-1,283,41,1,2607,1,839
23,751,1779,0,160.0,0,1,1,2,181,-1,535,64,1,2688,1,1010
24,599,917,0,137.5,0,1,1,2,55,-1,227,55,1,2612,1,844
25,846,1956,0,200.0,0,1,1,2,83,-1,446,80,1,2615,1,843
