demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,4176,4005,139.067,153.933,10,0,0,-1,70
1,4632,187,135.933,150.067,10,0,0,-1,96
2,3619,1163,116.4,127.6,10,0,0,-1,138
3,1019,2798,167.6,185.4,10,0,0,-1,77
4,5267,4850,79.9333,88.0667,10,0,0,-1,156
5,2152,3308,123.6,135.4,10,0,0,-1,78
6,1789,4759,159.6,175.4,10,0,0,-1,60
7,5465,5678,83.4,91.6,10,0,0,-1,199
8,2440,5173,69.0667,72.9333,10,0,0,-1,253
9,2734,3245,121.0,133.0,10,0,0,-1,109
10,2018,2729,60.6667,65.3333,10,0,0,-1,142
11,4592,4391,170.267,187.733,10,0,0,-1,43
12,3640,2285,142.667,157.333,10,0,0,-1,42
13,5842,3561,143.067,156.933,10,0,0,-1,110
14,259,5869,169.067,186.933,10,0,0,-1,49
15,1842,5349,134.133,145.867,10,0,0,-1,135
16,3897,2170,153.4,168.6,10,0,0,-1,89
17,1900,2575,126.0,137.0,10,0,0,-1,126
18,2675,321,160.6,177.4,10,0,0,-1,72
19,5917,5426,40.2667,42.7333,10,0,0,-1,323
20,5108,534,128.933,144.067,10,0,0,-1,63
21,1294,3172,85.0,93.0,10,0,0,-1,119
22,2737,4853,154.533,172.467,10,0,0,-1,104
23,2087,3574,147.8,164.2,10,0,0,-1,76
24,871,3657,147.867,163.133,10,0,0,-1,82
25,731,2348,156.533,173.467,10,0,0,-1,80
26,277,4893,143.6,158.4,10,0,0,-1,90
27,3433,3631,76.3333,83.6667,10,0,0,-1,207
28,2765,2890,104.867,115.133,10,0,0,-1,79
29,3190,2160,90.3333,100.667,10,0,0,-1,132
30,4726,3131,153.933,171.067,10,0,0,-1,104
31,4529,3505,134.467,147.533,10,0,0,-1,118
32,4143,1023,156.0,173.0,10,0,0,-1,92
33,747,420,70.4,74.6,10,0,0,-1,165
34,4613,3034,154.8,172.2,10,0,0,-1,86
35,1740,1482,61.3333,64.6667,10,0,0,-1,128
36,683,296,148.6,165.4,10,0,0,-1,69
37,5950,5690,153.8,170.2,10,0,0,-1,67
38,5927,4709,92.7333,99.2667,10,0,0,-1,132
39,3450,2535,67.2667,73.7333,10,0,0,-1,198
40,2911,61,147.6,163.4,10,0,0,-1,119
41,4741,4774,162.733,178.267,10,0,0,-1,73
42,1260,1997,97.4,104.6,10,0,0,-1,111
43,2847,123,128.867,140.133,10,0,0,-1,174
44,4836,2687,100.8,110.2,10,0,0,-1,91
45,1404,651,125.333,136.667,10,0,0,-1,93
46,2973,2071,142.667,157.333,10,0,0,-1,61
47,2801,2191,90.0,99.0,10,0,0,-1,146
48,750,2116,93.8667,101.133,10,0,0,-1,129
49,4122,5075,177.0,195.0,10,0,0,-1,76
