demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
132,237,2060,142.9,150.3,10,1,0,0,20666
35,1194,2018,148.9,156.3,10,1,0,0,21666
119,1009,2019,171.1,179.7,10,1,0,0,25166
103,280,1994,178.7,186.9,10,1,0,0,18000
98,45,2023,191.0,201.0,10,1,0,0,24166
90,915,1996,202.7,212.9,10,1,0,0,26666
82,1316,2021,219.9,231.3,10,1,0,0,24500
94,1225,2006,192.4,200.8,10,1,0,0,23500
46,1202,2014,193.3,203.1,10,1,0,0,26666
87,26,2041,191.6,201.2,10,1,0,0,20500
88,836,1996,226.2,237.4,10,1,0,0,35332
44,184,2013,187.2,196.4,10,1,0,0,28666
112,890,2002,206.4,216.8,10,1,0,0,36832
106,808,2023,183.2,192.4,10,1,0,0,26666
126,300,2057,190.2,199.4,10,1,0,0,27666
114,296,2020,209.5,220.5,10,1,0,0,36832
124,1002,1994,185.5,194.5,10,1,0,0,47164
105,1842,2017,214.8,225.6,10,1,0,0,37832
73,1212,2027,219.2,230.4,10,1,0,0,36832
38,1578,2027,254.9,268.3,10,1,0,0,39832
48,365,1998,236.0,248.0,10,1,0,0,24000
127,658,2059,238.3,250.1,10,1,0,0,32166
97,300,2034,210.1,220.7,10,1,0,0,31166
52,947,2017,269.7,283.9,10,1,0,0,46498
110,1000,2001,198.9,208.3,10,1,0,0,37332
36,91,1987,284.5,299.5,10,1,0,0,62830
58,326,2018,236.7,248.9,10,1,0,0,38332
134,831,2064,240.7,252.9,10,1,0,0,36332
34,371,1993,285.6,299.2,10,1,0,0,66996
133,1520,2057,234.7,246.9,10,1,0,0,32166
43,55,2005,249.7,261.9,10,1,0,0,47998
60,1161,1994,202.0,212.0,10,1,0,0,30166
120,941,1996,259.5,272.5,10,1,0,0,39332
56,1300,2043,220.9,232.3,10,1,0,0,25500
91,1085,2005,218.8,229.6,10,1,0,0,41332
84,180,1994,237.9,249.3,10,1,0,0,37332
96,915,2021,240.4,252.8,10,1,0,0,32166
130,1027,2055,237.7,249.9,10,1,0,0,39332
59,988,2028,244.7,256.9,10,1,0,0,34666
77,188,1990,287.5,302.5,10,1,0,0,59330
135,1652,2055,263.9,277.3,10,1,0,0,41332
72,1597,2025,251.5,264.5,10,1,0,0,35666
109,801,2002,289.1,303.7,10,1,0,0,53664
116,2,2029,239.1,251.7,10,1,0,0,33666
122,1687,2044,262.3,276.1,10,1,0,0,41832
40,1047,2016,259.6,273.2,10,1,0,0,46998
118,1385,2019,282.7,296.9,10,1,0,0,36666
113,838,1994,303.9,319.3,10,1,0,0,53664
101,425,2044,278.4,292.8,10,1,0,0,43332
85,1421,2049,279.1,291.7,10,1,0,0,37666
39,1577,1999,258.9,272.3,10,1,0,0,35666
76,1040,2001,243.1,255.7,10,1,0,0,35666
70,825,1995,302.6,318.2,10,1,0,0,49498
71,439,2039,267.0,281.0,10,1,0,0,37166
54,1089,2048,256.8,269.6,10,1,0,0,36166
102,13,2005,251.8,264.6,10,1,0,0,37166
111,1384,2011,262.5,275.5,10,1,0,0,29000
131,1809,2060,258.6,272.2,10,1,0,0,46998
121,960,2020,264.9,278.3,10,1,0,0,35166
68,1128,2037,280.8,295.6,10,1,0,0,42832
95,292,2026,276.7,290.9,10,1,0,0,44332
66,1396,1989,280.8,295.6,10,1,0,0,38666
115,436,2020,275.0,289.0,10,1,0,0,37166
69,902,2039,259.6,273.2,10,1,0,0,38166
129,1430,2061,305.0,319.0,10,1,0,0,50998
100,80,2039,243.4,255.8,10,1,0,0,38666
81,963,2002,307.6,323.2,10,1,0,0,49998
45,395,2051,295.6,311.2,10,1,0,0,44832
83,301,2026,276.7,290.9,10,1,0,0,44332
78,33,2037,284.1,298.7,10,1,0,0,48998
61,1614,2051,275.4,289.8,10,1,0,0,38166
51,1623,1998,273.4,287.8,10,1,0,0,32500
93,367,2050,300.6,316.2,10,1,0,0,44832
117,903,2028,277.1,291.7,10,1,0,0,44832
65,1816,2006,288.3,302.1,10,1,0,0,51998
62,426,2025,291.8,306.6,10,1,0,0,39666
123,9,2042,302.6,318.2,10,1,0,0,55664
89,1580,2015,310.4,326.8,10,1,0,0,56664
86,1348,2002,291.9,307.3,10,1,0,0,40166
41,1074,2037,299.3,315.1,10,1,0,0,45332
57,1817,1989,288.2,303.4,10,1,0,0,57664
42,1114,2049,294.9,310.3,10,1,0,0,39166
138,1749,2066,273.7,287.9,10,1,0,0,47332
49,1484,2028,317.8,334.6,10,1,0,0,51998
28,756,10,286.5,301.5,10,1,0,0,52498
55,606,1991,293.8,308.6,10,1,0,0,34000
64,227,2010,313.1,329.7,10,1,0,0,59664
37,1755,2038,382.3,402.1,10,1,0,0,77996
