demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
175,102,471,200.7,210.9,10,1,0,0,30832
158,279,471,174.8,183.6,10,1,0,0,28832
79,323,471,171.1,179.7,10,1,0,0,31332
73,307,479,195.3,205.1,10,1,0,0,39498
114,262,474,202.7,212.9,10,1,0,0,32332
119,162,474,202.7,212.9,10,1,0,0,19000
85,281,471,215.5,226.5,10,1,0,0,31832
100,65,481,211.1,221.7,10,1,0,0,40498
77,385,474,213.8,224.6,10,1,0,0,36332
156,385,474,213.8,224.6,10,1,0,0,36332
35,288,454,218.9,230.3,10,1,0,0,35832
68,29,471,211.8,222.6,10,1,0,0,26666
104,319,483,206.8,217.6,10,1,0,0,29166
59,170,471,197.0,207.0,10,1,0,0,33332
33,196,454,263.3,277.1,10,1,0,0,44498
143,63,482,202.7,212.9,10,1,0,0,33332
71,67,483,210.1,220.7,10,1,0,0,27666
134,257,479,199.0,209.0,10,1,0,0,34832
52,288,471,245.1,257.7,10,1,0,0,35332
128,134,481,232.4,242.8,10,1,0,0,49664
166,145,482,236.0,246.0,10,1,0,0,50330
69,23,483,217.9,229.3,10,1,0,0,30166
32,167,454,235.7,247.9,10,1,0,0,53830
151,128,475,201.3,211.1,10,1,0,0,21500
173,345,483,236.4,248.8,10,1,0,0,31166
105,157,474,210.1,220.7,10,1,0,0,25666
70,362,473,239.3,251.1,10,1,0,0,37332
75,78,479,210.1,220.7,10,1,0,0,36332
58,127,475,227.2,238.4,10,1,0,0,29666
141,306,479,224.9,236.3,10,1,0,0,50164
94,145,469,275.7,287.9,10,1,0,0,53830
63,33,474,239.7,251.9,10,1,0,0,28166
62,241,475,230.9,242.3,10,1,0,0,23000
43,64,474,247.1,259.7,10,1,0,0,41498
170,160,480,213.2,224.4,10,1,0,0,34832
174,279,475,219.8,230.6,10,1,0,0,36332
39,280,475,245.7,257.9,10,1,0,0,32666
61,106,475,253.1,265.7,10,1,0,0,32166
112,169,474,250.8,263.6,10,1,0,0,44998
167,159,469,247.5,260.5,10,1,0,0,39498
44,436,481,252.5,265.5,10,1,0,0,26500
46,88,483,280.4,294.8,10,1,0,0,39832
148,99,471,282.1,296.7,10,1,0,0,60330
162,371,469,240.3,252.1,10,1,0,0,34666
117,176,471,271.0,285.0,10,1,0,0,46998
97,445,474,289.1,303.7,10,1,0,0,42332
113,294,483,314.1,330.7,10,1,0,0,69996
165,216,474,250.8,263.6,10,1,0,0,37332
132,410,475,276.6,290.2,10,1,0,0,35666
34,168,452,283.2,296.4,10,1,0,0,56164
155,312,479,221.2,232.4,10,1,0,0,32666
115,148,474,261.9,275.3,10,1,0,0,40332
116,203,474,273.0,287.0,10,1,0,0,47998
144,181,482,302.3,318.1,10,1,0,0,58164
81,246,479,258.2,271.4,10,1,0,0,43332
103,147,473,291.9,307.3,10,1,0,0,48998
129,43,479,273.0,287.0,10,1,0,0,43332
80,31,479,265.6,279.2,10,1,0,0,49498
171,159,479,255.1,267.7,10,1,0,0,44998
154,342,483,343.7,361.9,10,1,0,0,60664
172,211,474,306.3,322.1,10,1,0,0,45832
153,444,474,333.5,350.5,10,1,0,0,53998
145,36,483,313.4,329.8,10,1,0,0,55664
82,387,479,302.0,318.0,10,1,0,0,59664
121,166,483,334.9,352.3,10,1,0,0,63164
65,17,474,313.7,329.9,10,1,0,0,52998
111,26,475,286.4,300.8,10,1,0,0,46832
176,109,471,333.9,351.3,10,1,0,0,61164
96,36,479,305.6,321.2,10,1,0,0,59164
109,417,481,368.8,387.6,10,1,0,0,58998
106,114,475,338.2,355.4,10,1,0,0,57498
101,159,466,291.2,306.4,10,1,0,0,50498
54,290,479,365.5,384.5,10,1,0,0,66664
150,44,479,327.1,343.7,10,1,0,0,54998
84,340,483,369.6,389.2,10,1,0,0,84996
83,135,475,335.8,352.6,10,1,0,0,57498
169,98,479,339.6,357.2,10,1,0,0,79996
67,412,475,335.8,352.6,10,1,0,0,56498
56,337,479,369.2,388.4,10,1,0,0,75830
91,389,473,359.0,377.0,10,1,0,0,69830
36,23,463,314.4,330.8,10,1,0,0,44666
55,98,479,339.6,357.2,10,1,0,0,79996
142,166,479,335.2,352.4,10,1,0,0,66664
107,339,481,401.5,422.5,10,1,0,0,94662
161,124,475,341.9,359.3,10,1,0,0,65164
139,210,475,397.4,417.8,10,1,0,0,68998
168,17,475,360.4,378.8,10,1,0,0,61498
95,209,474,406.2,427.4,10,1,0,0,76664
152,86,474,352.3,370.1,10,1,0,0,66664
57,340,474,361.8,380.6,10,1,0,0,82496
72,159,475,304.5,319.5,10,1,0,0,53998
51,167,467,339.3,357.1,10,1,0,0,76830
60,376,468,401.5,422.5,10,1,0,0,88996
48,166,466,368.6,388.2,10,1,0,0,76164
130,377,469,424.0,446.0,10,1,0,0,77330
40,419,480,418.6,440.2,10,1,0,0,76664
140,430,481,419.0,441.0,10,1,0,0,82330
123,377,474,440.6,462.2,10,1,0,0,83830
74,428,468,382.0,402.0,10,1,0,0,93162
102,441,481,444.9,468.3,10,1,0,0,86496
