demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
28,893,2053,73.4,76.2,10,0,0,-1,22832
31,190,1995,83.2,84.1,10,0,0,-1,20666
11,416,1989,129.4,132.2,10,0,0,-1,51330
30,898,1988,60.8,62.9,10,0,0,-1,19166
5,1835,2015,60.6,62.3,10,0,0,-1,17166
61,1778,2045,140.0,146.0,10,0,0,-1,22166
33,1743,1991,61.6,62.3,10,0,0,-1,21166
24,1715,2040,121.8,122.9,10,0,0,-1,51330
9,1486,2040,148.8,149.9,10,0,0,-1,57996
14,980,1995,73.0,74.0,10,0,0,-1,18000
8,845,2052,122.4,123.7,10,0,0,-1,41664
3,1443,1033,121.8,123.9,10,0,0,-1,47830
20,434,2032,103.2,104.6,10,0,0,-1,33998
39,558,2066,134.8,138.9,10,0,0,-1,53996
138,1004,2057,157.5,164.5,10,0,0,-1,29832
1,1085,663,117.0,119.0,10,0,0,-1,43164
93,1092,1990,126.5,131.5,10,0,0,-1,20666
22,1057,1992,78.2,81.6,10,0,0,-1,40664
19,1092,1990,52.2,55.6,10,0,0,-1,20666
38,667,2068,95.4,96.2,10,0,0,-1,39164
13,736,1988,91.6,93.3,10,0,0,-1,30832
15,652,1988,67.6,69.3,10,0,0,-1,24166
34,1031,2062,87.4,88.7,10,0,0,-1,26832
115,1164,2032,124.4,130.8,10,0,0,-1,12500
4,667,2025,115.8,117.9,10,0,0,-1,41164
36,863,2060,70.6,71.8,10,0,0,-1,27332
17,722,1989,110.6,112.3,10,0,0,-1,51830
25,722,1989,110.6,112.3,10,0,0,-1,51830
16,308,2017,119.2,120.1,10,0,0,-1,46496
37,1465,2069,53.6,54.8,10,0,0,-1,19832
144,659,2070,154.3,162.1,10,0,0,-1,24166
128,1720,2025,173.8,182.6,10,0,0,-1,18000
40,1361,2060,95.6,96.8,10,0,0,-1,35998
6,439,2032,79.2,80.6,10,0,0,-1,20832
26,1217,1991,69.0,72.5,10,0,0,-1,26832
85,965,1989,124.6,130.2,10,0,0,-1,19000
140,663,2062,174.1,182.7,10,0,0,-1,14500
10,1021,2039,113.6,114.8,10,0,0,-1,60496
150,1593,2070,170.1,178.7,10,0,0,-1,22666
21,1280,2003,93.2,94.6,10,0,0,-1,39664
78,1581,2009,174.1,182.7,10,0,0,-1,18500
27,998,1991,82.2,85.6,10,0,0,-1,34998
32,1081,1999,75.0,76.5,10,0,0,-1,19000
46,882,1991,161.5,168.5,10,0,0,-1,21166
148,836,2066,153.6,161.2,10,0,0,-1,20166
147,1465,2069,174.8,183.6,10,0,0,-1,21166
62,1140,2000,169.1,177.7,10,0,0,-1,17000
12,260,1986,44.4,46.2,10,0,0,-1,25832
94,512,2032,168.8,177.6,10,0,0,-1,17000
55,1153,2019,213.5,224.5,10,0,0,-1,40998
90,88,2027,165.1,173.7,10,0,0,-1,23666
64,1296,2014,217.1,227.7,10,0,0,-1,31332
139,939,2060,173.5,182.5,10,0,0,-1,18500
7,1169,2051,59.2,60.1,10,0,0,-1,17500
110,1217,1991,186.7,194.9,10,0,0,-1,28832
103,477,2049,218.2,229.4,10,0,0,-1,19000
70,1117,2037,189.6,199.2,10,0,0,-1,29832
152,1866,2070,172.5,181.5,10,0,0,-1,17000
29,1573,1993,72.8,73.9,10,0,0,-1,28332
71,1668,1990,186.6,196.2,10,0,0,-1,25666
66,1247,2026,189.9,199.3,10,0,0,-1,20000
42,1904,315,166.1,174.7,10,0,0,-1,28666
86,1845,2052,220.8,231.6,10,0,0,-1,36998
87,1052,2031,187.3,197.1,10,0,0,-1,19000
48,1835,2015,190.9,200.3,10,0,0,-1,24166
