demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1754,289,116.533,123.467,10,0,0,-1,139
1,1256,507,125.2,134.8,10,0,0,-1,133
2,1110,284,165.4,181.6,10,0,0,-1,80
3,211,374,152.8,169.2,10,0,0,-1,130
4,1486,1203,81.8667,89.1333,10,0,0,-1,183
5,450,1454,182.067,199.933,10,0,0,-1,92
6,1350,1331,172.133,189.867,10,0,0,-1,124
7,1177,1046,115.0,125.0,10,0,0,-1,139
8,1905,379,149.4,161.6,10,0,0,-1,118
9,328,1768,189.6,206.4,10,0,0,-1,128
10,1762,1078,149.867,162.133,10,0,0,-1,120
11,410,1379,151.333,163.667,10,0,0,-1,116
12,1862,554,147.8,158.2,10,0,0,-1,161
13,259,722,95.0,103.0,10,0,0,-1,134
14,45,1687,152.4,164.6,10,0,0,-1,82
15,1793,1006,83.9333,89.0667,10,0,0,-1,292
16,1578,920,151.067,162.933,10,0,0,-1,117
17,842,912,127.8,141.2,10,0,0,-1,157
18,215,1856,145.333,159.667,10,0,0,-1,76
19,1341,1662,160.467,175.533,10,0,0,-1,105
20,168,877,207.2,222.8,10,0,0,-1,109
21,1026,1690,180.4,196.6,10,0,0,-1,120
22,578,69,151.333,164.667,10,0,0,-1,89
23,1255,136,88.6,91.4,10,0,0,-1,232
24,1980,557,118.533,127.467,10,0,0,-1,188
25,1025,582,130.267,142.733,10,0,0,-1,107
26,778,530,154.867,169.133,10,0,0,-1,98
27,1894,511,132.6,146.4,10,0,0,-1,126
28,1631,294,171.133,187.867,10,0,0,-1,133
29,720,1332,131.133,142.867,10,0,0,-1,163
30,470,728,78.8667,81.1333,10,0,0,-1,395
31,720,1487,179.467,196.533,10,0,0,-1,85
32,1292,1120,145.533,159.467,10,0,0,-1,122
33,1476,1427,197.133,213.867,10,0,0,-1,112
34,1324,1938,90.4,98.6,10,0,0,-1,208
35,1826,151,195.133,211.867,10,0,0,-1,125
36,1075,618,112.667,121.333,10,0,0,-1,152
37,748,1444,197.0,214.0,10,0,0,-1,114
38,248,1794,157.0,170.0,10,0,0,-1,71
39,182,1399,138.4,148.6,10,0,0,-1,96
40,1935,1649,175.267,191.733,10,0,0,-1,131
41,250,1537,188.933,206.067,10,0,0,-1,55
42,1983,1547,187.667,205.333,10,0,0,-1,99
43,705,1231,70.6,77.4,10,0,0,-1,344
44,1395,546,134.667,145.333,10,0,0,-1,142
45,306,1176,132.2,143.8,10,0,0,-1,145
46,343,410,163.4,177.6,10,0,0,-1,135
47,1758,560,171.2,186.8,10,0,0,-1,135
48,814,10,149.4,163.6,10,0,0,-1,126
49,1299,534,196.8,214.2,10,0,0,-1,68
