demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3056,128,145.533,156.467,10,0,0,-1,155.0
1,1043,2051,155.333,168.667,10,0,0,-1,130.0
2,2610,1218,92.4,95.6,10,0,0,-1,281.0
3,1958,2790,140.0,152.0,10,0,0,-1,150.0
4,280,3796,145.4,157.6,10,0,0,-1,154.0
5,1313,2614,71.2667,75.7333,10,0,0,-1,219.0
6,1896,1267,141.733,153.267,10,0,0,-1,161.0
7,2598,3688,183.067,200.933,10,0,0,-1,73.0
8,1279,1115,103.8,112.2,10,0,0,-1,126.0
9,736,1714,177.667,194.333,10,0,0,-1,122.0
10,2541,2746,106.4,116.6,10,0,0,-1,191.0
11,3340,720,195.4,211.6,10,0,0,-1,111.0
12,763,3527,158.0,173.0,10,0,0,-1,111.0
13,1746,822,92.1333,95.8667,10,0,0,-1,289.0
14,3982,3677,99.0667,104.933,10,0,0,-1,211.0
15,1491,2647,164.2,178.8,10,0,0,-1,108.0
16,758,3117,130.4,140.6,10,0,0,-1,166.0
17,1878,534,195.267,212.733,10,0,0,-1,82.0
18,2583,2431,100.533,105.467,10,0,0,-1,227.0
19,202,1293,90.8,96.2,10,0,0,-1,242.0
20,1235,2552,177.2,194.8,10,0,0,-1,123.0
21,668,3294,182.6,200.4,10,0,0,-1,47.0
22,1259,3792,161.467,176.533,10,0,0,-1,152.0
23,1144,1463,108.667,116.333,10,0,0,-1,193.0
24,1746,1971,106.867,114.133,10,0,0,-1,148.0
25,1637,161,131.8,142.2,10,0,0,-1,190.0
26,750,1303,90.4667,93.5333,10,0,0,-1,203.0
27,2521,2587,125.0,135.0,10,0,0,-1,64.0
28,2280,3601,135.2,146.8,10,0,0,-1,136.0
29,3122,2268,125.333,138.667,10,0,0,-1,118.0
30,999,3739,141.467,154.533,10,0,0,-1,118.0
31,1695,3546,69.1333,74.8667,10,0,0,-1,208.0
32,299,151,146.067,161.933,10,0,0,-1,103.0
33,3231,2617,207.4,224.6,10,0,0,-1,138.0
34,1119,909,122.533,129.467,10,0,0,-1,174.0
35,1523,3259,144.2,154.8,10,0,0,-1,136.0
36,2535,2162,160.667,175.333,10,0,0,-1,138.0
37,2600,1219,141.067,153.933,10,0,0,-1,109.0
38,2134,235,152.067,165.933,10,0,0,-1,85.0
39,2271,2704,132.867,147.133,10,0,0,-1,142.0
40,2265,1680,181.2,198.8,10,0,0,-1,177.0
41,2003,1205,183.067,198.933,10,0,0,-1,132.0
42,3763,3436,102.133,109.867,10,0,0,-1,179.0
43,853,3702,83.1333,87.8667,10,0,0,-1,242.0
44,43,3353,72.6,74.4,10,0,0,-1,397.0
45,3928,2257,183.2,197.8,10,0,0,-1,140.0
46,2410,2428,163.4,180.6,10,0,0,-1,85.0
47,3433,2302,136.6,147.4,10,0,0,-1,159.0
48,2144,1806,147.0,161.0,10,0,0,-1,157.0
