demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,20,667,81.5,157.5,0,1,9.5,2,0,167,72
0,20,667,176.5,334,0,1,9.5,2,0,167,72
0,650,908,42.4,133.6,0,1,11.4,2,0,145,31
0,650,908,156.4,290,0,1,11.4,2,0,145,31
0,796,919,65.9,169.1,0,1,12.9,2,0,182,53
0,796,919,194.9,364,0,1,12.9,2,0,182,53
0,412,940,90.1,298.9,0,1,26.1,2,0,325,64
0,412,940,351.1,650,0,1,26.1,2,0,325,64
0,669,948,49.3,211.7,0,1,20.3,2,0,232,29
0,669,948,252.3,464,0,1,20.3,2,0,232,29
0,550,554,81.4,292.6,0,1,26.4,2,0,319,55
0,550,554,345.4,638,0,1,26.4,2,0,319,55
0,618,989,68.5,192.5,0,1,15.5,2,0,208,53
0,618,989,223.5,416,0,1,15.5,2,0,208,53
0,728,344,108,540,0,1,54,2,0,594,54
0,728,344,648,1188,0,1,54,2,0,594,54
0,661,192,80,184,0,1,13,2,0,197,67
0,661,192,210,394,0,1,13,2,0,197,67
0,404,161,77.9,285.1,0,1,25.9,2,0,311,52
0,404,161,336.9,622,0,1,25.9,2,0,311,52
0,706,597,60.2,173.8,0,1,14.2,2,0,188,46
0,706,597,202.2,376,0,1,14.2,2,0,188,46
0,226,525,96.7,438.3,0,1,42.7,2,0,481,54
0,226,525,523.7,962,0,1,42.7,2,0,481,54
0,439,292,77.1,341.9,0,1,33.1,2,0,375,44
0,439,292,408.1,750,0,1,33.1,2,0,375,44
0,798,165,51.8,226.2,0,1,21.8,2,0,248,30
0,798,165,269.8,496,0,1,21.8,2,0,248,30
0,289,604,68.9,228.1,0,1,19.9,2,0,248,49
0,289,604,267.9,496,0,1,19.9,2,0,248,49
0,290,661,92.8,267.2,0,1,21.8,2,0,289,71
0,290,661,310.8,578,0,1,21.8,2,0,289,71
0,623,293,82.2,275.8,0,1,24.2,2,0,300,58
0,623,293,324.2,600,0,1,24.2,2,0,300,58
0,569,419,64.6,341.4,0,1,34.6,2,0,376,30
0,569,419,410.6,752,0,1,34.6,2,0,376,30
0,212,333,72.9,328.1,0,1,31.9,2,0,360,41
0,212,333,391.9,720,0,1,31.9,2,0,360,41
0,711,233,65.1,281.9,0,1,27.1,2,0,309,38
0,711,233,336.1,618,0,1,27.1,2,0,309,38
0,282,613,84,444,0,1,45,2,0,489,39
0,282,613,534,978,0,1,45,2,0,489,39
0,787,252,123.9,619.1,0,1,61.9,2,0,681,62
0,787,252,742.9,1362,0,1,61.9,2,0,681,62
0,602,516,124.5,576.5,0,1,56.5,2,0,633,68
0,602,516,689.5,1266,0,1,56.5,2,0,633,68
0,949,264,92.7,362.3,0,1,33.7,2,0,396,59
0,949,264,429.7,792,0,1,33.7,2,0,396,59
0,60,705,93.9,309.1,0,1,26.9,2,0,336,67
0,60,705,362.9,672,0,1,26.9,2,0,336,67
0,777,766,47.9,199.1,0,1,18.9,2,0,218,29
0,777,766,236.9,436,0,1,18.9,2,0,218,29
0,302,356,98.5,270.5,0,1,21.5,2,0,292,77
0,302,356,313.5,584,0,1,21.5,2,0,292,77
0,643,742,94.1,230.9,0,1,17.1,2,0,248,77
0,643,742,265.1,496,0,1,17.1,2,0,248,77
0,0,441,89.9,393.1,0,1,37.9,2,0,431,52
0,0,441,468.9,862,0,1,37.9,2,0,431,52
0,259,289,93,277,0,1,23,2,0,300,70
0,259,289,323,600,0,1,23,2,0,300,70
