demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,2260,1389,57.9,241.1,0,1,22.9,2,0,264,35
0,2260,1389,286.9,528,0,1,22.9,2,0,264,35
0,1169,3673,66.6,311.4,0,1,30.6,2,0,342,36
0,1169,3673,372.6,684,0,1,30.6,2,0,342,36
0,783,2395,75.5,343.5,0,1,33.5,2,0,377,42
0,783,2395,410.5,754,0,1,33.5,2,0,377,42
0,3996,3517,88.8,391.2,0,1,37.8,2,0,429,51
0,3996,3517,466.8,858,0,1,37.8,2,0,429,51
0,493,3324,80.2,281.8,0,1,25.2,2,0,307,55
0,493,3324,332.2,614,0,1,25.2,2,0,307,55
0,2474,1358,90.6,423.4,0,1,41.6,2,0,465,49
0,2474,1358,506.6,930,0,1,41.6,2,0,465,49
0,3109,1531,78.3,344.7,0,1,33.3,2,0,378,45
0,3109,1531,411.3,756,0,1,33.3,2,0,378,45
0,2632,3378,69.9,357.1,0,1,35.9,2,0,393,34
0,2632,3378,428.9,786,0,1,35.9,2,0,393,34
0,378,442,99.3,589.7,0,1,61.3,2,0,651,38
0,378,442,712.3,1302,0,1,61.3,2,0,651,38
0,3040,3986,81.1,329.9,0,1,31.1,2,0,361,50
0,3040,3986,392.1,722,0,1,31.1,2,0,361,50
0,3338,1761,70.9,278.1,0,1,25.9,2,0,304,45
0,3338,1761,329.9,608,0,1,25.9,2,0,304,45
0,3152,2996,71.7,245.3,0,1,21.7,2,0,267,50
0,3152,2996,288.7,534,0,1,21.7,2,0,267,50
0,2320,3571,64.2,329.8,0,1,33.2,2,0,363,31
0,2320,3571,396.2,726,0,1,33.2,2,0,363,31
0,2175,981,54.5,178.5,0,1,15.5,2,0,194,39
0,2175,981,209.5,388,0,1,15.5,2,0,194,39
0,2826,462,76.8,251.2,0,1,21.8,2,0,273,55
0,2826,462,294.8,546,0,1,21.8,2,0,273,55
0,3130,1438,70.9,302.1,0,1,28.9,2,0,331,42
0,3130,1438,359.9,662,0,1,28.9,2,0,331,42
0,1851,651,75.3,413.7,0,1,42.3,2,0,456,33
0,1851,651,498.3,912,0,1,42.3,2,0,456,33
0,1112,2986,56,264,0,1,26,2,0,290,30
0,1112,2986,316,580,0,1,26,2,0,290,30
0,3398,1460,59.6,272.4,0,1,26.6,2,0,299,33
0,3398,1460,325.6,598,0,1,26.6,2,0,299,33
0,2503,3891,50.1,210.9,0,1,20.1,2,0,231,30
0,2503,3891,251.1,462,0,1,20.1,2,0,231,30
0,785,1330,52.9,268.1,0,1,26.9,2,0,295,26
0,785,1330,321.9,590,0,1,26.9,2,0,295,26
0,1602,3894,62.7,244.3,0,1,22.7,2,0,267,40
0,1602,3894,289.7,534,0,1,22.7,2,0,267,40
0,3213,234,69.5,345.5,0,1,34.5,2,0,380,35
0,3213,234,414.5,760,0,1,34.5,2,0,380,35
0,3624,3591,60.5,320.5,0,1,32.5,2,0,353,28
0,3624,3591,385.5,706,0,1,32.5,2,0,353,28
0,677,2664,46.3,176.7,0,1,16.3,2,0,193,30
0,677,2664,209.3,386,0,1,16.3,2,0,193,30
0,3929,15,38,46,0,1,1,2,0,47,37
0,3929,15,48,94,0,1,1,2,0,47,37
0,426,3434,92.8,435.2,0,1,42.8,2,0,478,50
0,426,3434,520.8,956,0,1,42.8,2,0,478,50
0,3364,3098,78.3,464.7,0,1,48.3,2,0,513,30
0,3364,3098,561.3,1026,0,1,48.3,2,0,513,30
0,3005,1891,65.9,153.1,0,1,10.9,2,0,164,55
0,3005,1891,174.9,328,0,1,10.9,2,0,164,55
0,79,1831,66.6,255.4,0,1,23.6,2,0,279,43
0,79,1831,302.6,558,0,1,23.6,2,0,279,43
