demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,3389,2755,0,100.0,0,1,1,2,120,-1,469,40,1,13874,1,4980
1,804,2589,0,92.5,0,1,1,2,114,-1,731,37,1,12505,1,4632
2,36,2303,0,107.5,0,1,1,2,105,-1,466,43,1,12028,1,5025
3,1495,3613,0,92.5,0,1,1,2,128,-1,322,37,1,12214,1,4702
4,734,2203,0,75.0,0,1,1,2,119,-1,778,30,1,11747,1,4818
5,1762,1380,0,120.0,0,1,1,2,126,-1,467,48,1,11769,1,5070
6,3556,942,0,122.5,0,1,1,2,96,-1,383,49,1,11794,1,4710
7,426,3389,0,127.5,0,1,1,2,109,-1,183,51,1,12067,1,4793
8,3735,2264,0,102.5,0,1,1,2,88,-1,206,41,1,12058,1,4578
9,1068,425,0,117.5,0,1,1,2,134,-1,411,47,1,11791,1,4540
10,2656,719,0,77.5,0,1,1,2,113,-1,459,31,1,11663,1,4437
11,3408,3754,0,117.5,0,1,1,2,102,-1,153,47,1,11796,1,4504
12,241,815,0,105.0,0,1,1,2,94,-1,712,42,1,11868,1,4599
13,429,3751,0,87.5,0,1,1,2,107,-1,238,35,1,11764,1,4727
14,3274,1632,0,110.0,0,1,1,2,77,-1,428,44,1,11644,1,4462
15,1588,78,0,127.5,0,1,1,2,92,-1,560,51,1,12751,1,4482
16,573,1976,0,82.5,0,1,1,2,142,-1,460,33,1,11830,1,4803
17,2382,2420,0,80.0,0,1,1,2,132,-1,335,32,1,11791,1,4885
18,1590,3468,0,102.5,0,1,1,2,106,-1,479,41,1,11961,1,4746
19,624,3352,0,97.5,0,1,1,2,123,-1,272,39,1,11813,1,4492
20,1200,532,0,92.5,0,1,1,2,127,-1,186,37,1,11974,1,4533
21,294,1978,0,62.5,0,1,1,2,139,-1,627,25,1,11782,1,4524
22,242,1341,0,97.5,0,1,1,2,150,-1,233,39,1,12333,1,4492
23,806,3251,0,105.0,0,1,1,2,138,-1,224,42,1,12345,1,4546
24,2413,567,0,80.0,0,1,1,2,127,-1,237,32,1,12234,1,5873
25,3005,3006,0,82.5,0,1,1,2,69,-1,358,33,1,11585,1,5269
