LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,166,0,11,10000,43,0,
1,166,0,0,39,10000,74,0,
2,0,328,0,35,10000,63,0,
3,328,0,0,44,10000,33,0,
4,0,431,0,25,10000,27,0,
5,431,0,0,32,10000,48,0,
6,0,717,0,30,10000,46,0,
7,717,0,0,78,10000,99,0,
8,0,773,0,11,10000,43,0,
9,773,0,0,60,10000,91,0,
10,0,813,0,59,10000,86,0,
11,813,0,0,11,10000,29,0,
12,0,1570,0,49,10000,34,0,
13,1570,0,0,54,10000,79,0,
14,0,1901,0,48,10000,49,0,
15,1901,0,0,19,10000,93,0,
16,1,384,0,30,10000,58,0,
17,384,1,0,8,10000,73,0,
18,1,761,0,10,10000,50,0,
19,761,1,0,86,10000,16,0,
20,1,839,0,90,10000,11,0,
21,839,1,0,21,10000,78,0,
22,1,1067,0,75,10000,28,0,
23,1067,1,0,43,10000,59,0,
24,1,1373,0,70,10000,31,0,
25,1373,1,0,1,10000,74,0,
26,2,45,0,58,10000,15,0,
27,45,2,0,8,10000,92,0,
28,2,121,0,6,10000,5,0,
29,121,2,0,34,10000,99,0,
30,2,267,0,55,10000,46,0,
31,267,2,0,57,10000,64,0,
32,2,436,0,81,10000,92,0,
33,436,2,0,68,10000,24,0,
34,2,802,0,73,10000,1,0,
35,802,2,0,43,10000,71,0,
36,2,1355,0,84,10000,29,0,
37,1355,2,0,56,10000,4,0,
38,2,1628,0,76,10000,22,0,
39,1628,2,0,94,10000,67,0,
40,3,328,0,1,10000,80,0,
41,328,3,0,81,10000,72,0,
42,3,332,0,88,10000,1,0,
43,332,3,0,79,10000,87,0,
44,3,666,0,39,10000,77,0,
45,666,3,0,39,10000,77,0,
46,3,1207,0,85,10000,86,0,
47,1207,3,0,68,10000,65,0,
48,3,1482,0,82,10000,24,0,
49,1482,3,0,90,10000,22,0,
50,3,1745,0,25,10000,62,0,
51,1745,3,0,18,10000,70,0,
52,3,1977,0,65,10000,34,0,
53,1977,3,0,79,10000,67,0,
54,4,544,0,63,10000,26,0,
55,544,4,0,77,10000,96,0,
56,4,688,0,20,10000,92,0,
57,688,4,0,1,10000,93,0,
58,4,1176,0,47,10000,36,0,
59,1176,4,0,59,10000,51,0,
60,4,1676,0,23,10000,66,0,
61,1676,4,0,62,10000,24,0,
62,4,1787,0,53,10000,37,0,
63,1787,4,0,20,10000,50,0,
64,5,90,0,91,10000,3,0,
65,90,5,0,27,10000,27,0,
66,5,95,0,76,10000,86,0,
67,95,5,0,83,10000,68,0,
68,5,1653,0,13,10000,65,0,
69,1653,5,0,67,10000,20,0,
70,5,1793,0,78,10000,65,0,
71,1793,5,0,95,10000,88,0,
72,5,1882,0,31,10000,73,0,
73,1882,5,0,78,10000,20,0,
74,5,1971,0,44,10000,97,0,
75,1971,5,0,48,10000,47,0,
76,6,330,0,21,10000,89,0,
77,330,6,0,4,10000,27,0,
78,6,444,0,31,10000,15,0,
79,444,6,0,90,10000,10,0,
80,6,500,0,25,10000,11,0,
81,500,6,0,40,10000,31,0,
82,6,1255,0,48,10000,40,0,
83,1255,6,0,28,10000,54,0,
84,6,1669,0,1,10000,38,0,
85,1669,6,0,31,10000,1,0,
86,6,1856,0,14,10000,81,0,
87,1856,6,0,61,10000,29,0,
88,6,1968,0,96,10000,34,0,
89,1968,6,0,4,10000,63,0,
90,7,180,0,77,10000,16,0,
91,180,7,0,4,10000,68,0,
92,7,223,0,89,10000,56,0,
93,223,7,0,24,10000,12,0,
94,7,784,0,81,10000,42,0,
95,784,7,0,99,10000,27,0,
96,7,1059,0,76,10000,35,0,
97,1059,7,0,69,10000,29,0,
98,7,1323,0,46,10000,48,0,
99,1323,7,0,40,10000,49,0,
100,8,48,0,46,10000,11,0,
101,48,8,0,83,10000,76,0,
102,8,342,0,3,10000,24,0,
103,342,8,0,92,10000,54,0,
104,8,513,0,60,10000,50,0,
105,513,8,0,78,10000,85,0,
106,8,674,0,58,10000,85,0,
107,674,8,0,46,10000,29,0,
108,8,1008,0,94,10000,83,0,
109,1008,8,0,7,10000,75,0,
110,8,1083,0,20,10000,34,0,
111,1083,8,0,68,10000,5,0,
112,8,1418,0,26,10000,40,0,
113,1418,8,0,11,10000,4,0,
114,8,1467,0,7,10000,59,0,
115,1467,8,0,47,10000,47,0,
116,8,1529,0,95,10000,70,0,
117,1529,8,0,85,10000,72,0,
118,8,1800,0,28,10000,78,0,
119,1800,8,0,81,10000,90,0,
120,8,1930,0,47,10000,28,0,
121,1930,8,0,31,10000,89,0,
122,9,167,0,11,10000,92,0,
123,167,9,0,80,10000,78,0,
124,9,601,0,94,10000,17,0,
125,601,9,0,9,10000,17,0,
126,9,843,0,75,10000,21,0,
127,843,9,0,79,10000,52,0,
128,9,1118,0,63,10000,81,0,
129,1118,9,0,35,10000,64,0,
130,9,1435,0,25,10000,23,0,
131,1435,9,0,16,10000,25,0,
132,9,1630,0,89,10000,49,0,
133,1630,9,0,24,10000,61,0,
134,9,1712,0,90,10000,47,0,
135,1712,9,0,22,10000,21,0,
136,9,1911,0,95,10000,83,0,
137,1911,9,0,77,10000,43,0,
138,10,78,0,4,10000,92,0,
139,78,10,0,64,10000,30,0,
140,10,116,0,44,10000,77,0,
141,116,10,0,80,10000,95,0,
142,10,386,0,57,10000,77,0,
143,386,10,0,34,10000,74,0,
