demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
12,922,2054,55.8,57.9,10,0,0,-1,27998
14,1350,2053,139.2,142.1,10,0,0,-1,43164
6,1242,2031,127.8,129.9,10,0,0,-1,38998
11,494,2045,88.2,89.6,10,0,0,-1,20000
29,1797,2044,89.4,91.7,10,0,0,-1,17500
10,775,2031,138.8,140.9,10,0,0,-1,52330
59,922,2054,165.3,173.1,10,0,0,-1,29332
22,154,2035,91.8,92.4,10,0,0,-1,30498
27,628,2034,137.0,138.0,10,0,0,-1,45164
20,27,2006,71.2,72.1,10,0,0,-1,17500
7,693,2034,144.0,145.0,10,0,0,-1,51830
18,623,2021,130.0,131.0,10,0,0,-1,53330
26,652,2052,132.8,135.9,10,0,0,-1,56662
15,1824,2026,62.4,63.2,10,0,0,-1,15500
25,1924,2026,65.4,66.2,10,0,0,-1,15500
9,1782,2043,68.6,70.3,10,0,0,-1,15500
19,205,2010,78.6,79.8,10,0,0,-1,22666
4,1744,2054,85.2,86.6,10,0,0,-1,28332
17,300,1999,109.8,111.9,10,0,0,-1,29666
21,1269,2002,131.2,132.6,10,0,0,-1,49830
30,756,1997,157.0,158.0,10,0,0,-1,47664
1,1599,1191,167.8,169.9,10,0,0,-1,67162
0,1775,137,141.4,142.7,10,0,0,-1,47664
3,314,2015,105.8,106.4,10,0,0,-1,33332
23,1757,1997,116.6,117.3,10,0,0,-1,32332
5,1739,2025,105.6,106.8,10,0,0,-1,26666
89,1946,2049,158.3,166.1,10,0,0,-1,31332
2,1660,792,121.8,122.4,10,0,0,-1,50164
41,1901,1995,176.2,185.4,10,0,0,-1,31332
46,104,1997,268.4,280.8,10,0,0,-1,64996
24,1891,2014,93.8,96.4,10,0,0,-1,29498
121,1930,2072,197.0,207.0,10,0,0,-1,33332
97,114,1995,248.5,261.5,10,0,0,-1,41998
109,247,2020,216.9,228.3,10,0,0,-1,28666
76,116,1994,301.6,317.2,10,0,0,-1,60830
13,678,2018,89.8,90.4,10,0,0,-1,40998
82,1848,2021,196.6,206.2,10,0,0,-1,22000
38,997,2053,222.9,234.3,10,0,0,-1,41998
118,28,2002,179.5,188.5,10,0,0,-1,20000
8,661,2031,116.8,118.9,10,0,0,-1,30666
126,1023,2063,235.6,247.2,10,0,0,-1,30166
55,1875,2030,228.3,240.1,10,0,0,-1,24500
83,1362,2034,259.9,271.3,10,0,0,-1,49164
107,35,2022,274.7,288.9,10,0,0,-1,38832
28,1853,2016,116.2,118.1,10,0,0,-1,51496
67,1411,2018,257.9,271.3,10,0,0,-1,31166
110,1377,2018,233.9,245.3,10,0,0,-1,25000
133,29,2066,213.1,223.7,10,0,0,-1,27166
33,1913,1821,268.7,282.9,10,0,0,-1,60330
72,272,2016,260.6,274.2,10,0,0,-1,28000
53,1782,2043,220.5,231.5,10,0,0,-1,22000
86,1758,2048,236.4,248.8,10,0,0,-1,29666
112,362,2044,233.9,245.3,10,0,0,-1,24500
119,592,2055,280.4,294.8,10,0,0,-1,41832
16,116,2014,133.4,134.7,10,0,0,-1,56496
50,128,1993,345.7,363.9,10,0,0,-1,67330
75,1626,2018,278.7,292.9,10,0,0,-1,38832
44,14,2032,251.1,263.7,10,0,0,-1,33666
64,1001,2002,238.7,250.9,10,0,0,-1,24500
73,1599,2020,267.3,281.1,10,0,0,-1,31666
78,1824,2026,215.2,226.4,10,0,0,-1,23000
70,3,2052,252.2,265.4,10,0,0,-1,42332
123,431,2070,251.2,264.4,10,0,0,-1,33666
74,1237,2054,239.3,251.1,10,0,0,-1,32166
104,1720,2009,241.0,253.0,10,0,0,-1,30666
81,1864,2009,241.2,252.4,10,0,0,-1,39832
66,1172,2044,236.6,248.2,10,0,0,-1,41832
32,1876,186,252.5,265.5,10,0,0,-1,36166
95,1924,2026,226.3,238.1,10,0,0,-1,24000
130,1597,2072,318.7,334.9,10,0,0,-1,46998
115,311,2033,249.8,262.6,10,0,0,-1,27000
43,1848,2006,238.9,250.3,10,0,0,-1,26500
52,719,2008,280.8,295.6,10,0,0,-1,62830
77,1983,1999,246.4,258.8,10,0,0,-1,28500
31,980,1892,301.6,317.2,10,0,0,-1,61830
124,1753,2069,251.2,264.4,10,0,0,-1,37332
88,27,2006,245.8,258.6,10,0,0,-1,27500
102,1632,2031,299.9,315.3,10,0,0,-1,36166
98,1054,2003,280.1,294.7,10,0,0,-1,53164
65,1226,2043,246.8,259.6,10,0,0,-1,28000
120,1812,2066,254.4,266.8,10,0,0,-1,44998
80,480,2034,277.4,291.8,10,0,0,-1,30500
125,763,2069,269.0,283.0,10,0,0,-1,39832
45,1521,2049,291.9,307.3,10,0,0,-1,48998
36,283,2016,327.2,344.4,10,0,0,-1,46332
90,193,2042,288.2,303.4,10,0,0,-1,59830
117,535,2046,272.7,286.9,10,0,0,-1,41832
99,746,2047,261.3,275.1,10,0,0,-1,28500
85,205,2010,267.3,281.1,10,0,0,-1,33166
68,1124,2045,278.6,292.2,10,0,0,-1,44332
79,176,2018,315.4,331.8,10,0,0,-1,34000
91,457,2004,291.9,307.3,10,0,0,-1,45332
127,1544,2067,284.5,299.5,10,0,0,-1,33666
47,1721,2044,273.9,287.3,10,0,0,-1,29500
87,1437,1995,279.0,293.0,10,0,0,-1,42832
40,1744,2054,287.8,302.6,10,0,0,-1,39832
51,834,2035,282.3,296.1,10,0,0,-1,30500
96,1917,2011,263.4,275.8,10,0,0,-1,42332
34,351,2038,308.9,324.3,10,0,0,-1,44332
108,740,2022,329.1,345.7,10,0,0,-1,51998
92,1562,2014,280.8,295.6,10,0,0,-1,34666
103,152,2032,280.7,294.9,10,0,0,-1,37166
100,152,2027,282.8,297.6,10,0,0,-1,36166
93,1122,2006,293.9,309.3,10,0,0,-1,57664
42,1902,2010,282.4,296.8,10,0,0,-1,49498
56,1713,2042,351.1,369.7,10,0,0,-1,49498
129,749,2066,299.9,315.3,10,0,0,-1,43832
49,156,2007,280.4,294.8,10,0,0,-1,44332
84,1811,2038,276.1,290.7,10,0,0,-1,43332
94,1891,2014,296.1,310.7,10,0,0,-1,41832
71,1709,2026,284.5,299.5,10,0,0,-1,29000
62,678,2018,320.5,337.5,10,0,0,-1,50998
61,1579,2004,320.5,337.5,10,0,0,-1,45332
116,1797,2044,285.7,299.9,10,0,0,-1,31000
48,741,2016,346.7,364.9,10,0,0,-1,58664
101,1697,2010,282.1,296.7,10,0,0,-1,30500
111,1971,2025,316.4,332.8,10,0,0,-1,50498
69,311,2012,290.7,304.9,10,0,0,-1,32500
113,226,2007,329.2,346.4,10,0,0,-1,46332
114,1013,2049,330.1,346.7,10,0,0,-1,41166
105,252,2013,294.4,308.8,10,0,0,-1,40832
37,1054,2033,305.3,321.1,10,0,0,-1,58164
39,197,2031,307.2,322.4,10,0,0,-1,39166
35,1167,2049,372.9,392.3,10,0,0,-1,62164
106,860,2015,309.4,325.8,10,0,0,-1,52498
60,1122,2031,324.4,340.8,10,0,0,-1,61164
128,682,2060,292.9,308.3,10,0,0,-1,44332
54,911,2015,320.5,337.5,10,0,0,-1,42666
58,494,2045,298.9,314.3,10,0,0,-1,34500
132,534,2069,324.5,341.5,10,0,0,-1,52498
63,1408,2011,286.1,300.7,10,0,0,-1,41666
122,766,2060,301.3,317.1,10,0,0,-1,45832
57,747,2043,296.2,311.4,10,0,0,-1,34500
131,84,2066,338.9,356.3,10,0,0,-1,49332
