hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
12,922,2054,55.8,57.9,10,0,0,-1,27998,3,60,39
12001,922,2054,44.25,54.75,10,0,0,-1,27998,3,60,39
12002,922,2054,65.25,75.75,10,0,0,-1,27998,5,60,39
14,1350,2053,139.2,142.1,10,0,0,-1,43164,3,147,116
14001,1350,2053,123.75,139.25,10,0,0,-1,43164,3,147,116
14002,1350,2053,154.75,170.25,10,0,0,-1,43164,5,147,116
6,1242,2031,127.8,129.9,10,0,0,-1,38998,3,132,111
6001,1242,2031,116.25,126.75,10,0,0,-1,38998,3,132,111
6002,1242,2031,137.25,147.75,10,0,0,-1,38998,5,132,111
11,494,2045,88.2,89.6,10,0,0,-1,20000,3,91,77
11001,494,2045,80.5,87.5,10,0,0,-1,20000,3,91,77
11002,494,2045,94.5,101.5,10,0,0,-1,20000,5,91,77
29,1797,2044,89.4,91.7,10,0,0,-1,17500,3,99,71
29001,1797,2044,78,92,10,0,0,-1,17500,3,99,71
29002,1797,2044,106,120,10,0,0,-1,17500,5,99,71
10,775,2031,138.8,140.9,10,0,0,-1,52330,3,143,122
10001,775,2031,127.25,137.75,10,0,0,-1,52330,3,143,122
10002,775,2031,148.25,158.75,10,0,0,-1,52330,5,143,122
59,922,2054,165.3,173.1,10,0,0,-1,29332,5,60,39
59001,922,2054,44.25,54.75,10,0,0,-1,29332,3,60,39
59002,922,2054,65.25,75.75,10,0,0,-1,29332,5,60,39
22,154,2035,91.8,92.4,10,0,0,-1,30498,3,119,87
22001,154,2035,95,111,10,0,0,-1,30498,3,119,87
22002,154,2035,127,143,10,0,0,-1,30498,5,119,87
27,628,2034,137,138,10,0,0,-1,45164,3,139,129
27001,628,2034,131.5,136.5,10,0,0,-1,45164,3,139,129
27002,628,2034,141.5,146.5,10,0,0,-1,45164,5,139,129
20,27,2006,71.2,72.1,10,0,0,-1,17500,3,73,64
20001,27,2006,66.25,70.75,10,0,0,-1,17500,3,73,64
20002,27,2006,75.25,79.75,10,0,0,-1,17500,5,73,64
7,693,2034,144,145,10,0,0,-1,51830,3,146,136
7001,693,2034,138.5,143.5,10,0,0,-1,51830,3,146,136
7002,693,2034,148.5,153.5,10,0,0,-1,51830,5,146,136
