demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,9406,7168,403.267,419.733,10,0,0,-1,46
1,6955,6207,315.267,327.733,10,0,0,-1,64
2,2272,9021,194.333,201.667,10,0,0,-1,47
3,2643,2454,347.533,361.467,10,0,0,-1,74
4,9493,9090,370.867,386.133,10,0,0,-1,46
5,2993,3234,424.333,441.667,10,0,0,-1,49
6,7234,9881,272.4,282.6,10,0,0,-1,60
7,8666,8435,306.733,319.267,10,0,0,-1,45
8,1664,3415,355.867,370.133,10,0,0,-1,42
9,7738,6978,442.533,460.467,10,0,0,-1,48
10,9535,848,237.133,245.867,10,0,0,-1,84
11,4932,1537,388.467,404.533,10,0,0,-1,42
12,9796,5770,198.133,204.867,10,0,0,-1,112
13,8962,999,154.0,160.0,10,0,0,-1,48
14,5525,4910,286.4,297.6,10,0,0,-1,63
15,7837,7040,400.067,416.933,10,0,0,-1,74
16,3225,2993,412.867,430.133,10,0,0,-1,58
17,8012,8511,414.867,432.133,10,0,0,-1,62
18,9064,8498,329.733,343.267,10,0,0,-1,55
19,469,7309,344.333,358.667,10,0,0,-1,52
20,8229,2933,286.667,298.333,10,0,0,-1,58
21,7490,5350,316.933,330.067,10,0,0,-1,78
22,3495,9046,298.867,311.133,10,0,0,-1,47
23,7947,6287,165.667,171.333,10,0,0,-1,80
24,631,3737,397.8,414.2,10,0,0,-1,41
25,6958,4855,213.467,221.533,10,0,0,-1,77
26,5841,8664,285.533,296.467,10,0,0,-1,65
27,343,7681,334.067,346.933,10,0,0,-1,78
28,5134,581,431.0,449.0,10,0,0,-1,52
29,7964,7058,363.667,378.333,10,0,0,-1,37
30,6895,8571,408.533,425.467,10,0,0,-1,62
31,9015,7189,349.867,364.133,10,0,0,-1,34
32,5825,1163,339.467,352.533,10,0,0,-1,70
33,2973,2195,88.4667,91.5333,10,0,0,-1,142
34,8876,3119,329.8,343.2,10,0,0,-1,40
35,5956,3826,369.267,384.733,10,0,0,-1,65
36,2986,4276,348.8,363.2,10,0,0,-1,66
37,5201,2841,242.733,252.267,10,0,0,-1,68
38,3551,7480,152.4,157.6,10,0,0,-1,49
39,4847,6078,198.267,205.733,10,0,0,-1,67
40,6195,7931,384.667,400.333,10,0,0,-1,53
41,1136,300,368.667,383.333,10,0,0,-1,41
42,3968,4837,424.133,441.867,10,0,0,-1,45
43,8962,8632,283.933,295.067,10,0,0,-1,69
44,2767,8269,305.8,318.2,10,0,0,-1,44
45,1000,7881,436.8,454.2,10,0,0,-1,62
46,5876,4154,371.6,386.4,10,0,0,-1,59
47,6620,7845,274.867,285.133,10,0,0,-1,85
48,4020,5655,119.733,123.267,10,0,0,-1,93
49,8986,3514,353.867,368.133,10,0,0,-1,51
