hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
4,10,12,4,6,0,1,2,2,5,2,4.391,4.391
4001,10,12,4.391,4.391,0,1,2,2,5,3,4.391,4.391
4002,10,12,4.391,4.391,0,1,2,2,5,5,4.391,4.391
2,7,10,4,5,0,1,1,2,5,1,5.091,4.692
2001,7,10,4.79175,4.99125,0,1,1,2,5,3,5.091,4.692
2002,7,10,5.19075,5.39025,0,1,1,2,5,5,5.091,4.692
3,10,7,4,5,0,1,1,2,5,1,5.091,4.692
3001,10,7,4.79175,4.99125,0,1,1,2,5,3,5.091,4.692
3002,10,7,5.19075,5.39025,0,1,1,2,5,5,5.091,4.692
20000,1,2,7,9,0,1,2,2,7,5,5.6515,5.6515
20000001,1,2,5.6515,5.6515,0,1,2,2,7,3,5.6515,5.6515
20000002,1,2,5.6515,5.6515,0,1,2,2,7,5,5.6515,5.6515
1,2,1,7,9,0,1,2,2,7,5,5.6515,5.6515
1001,2,1,5.6515,5.6515,0,1,2,2,7,3,5.6515,5.6515
1002,2,1,5.6515,5.6515,0,1,2,2,7,5,5.6515,5.6515
