demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
144,659,2070,154.3,162.1,10,1,0,0,24166
128,1720,2025,173.8,182.6,10,1,0,0,18000
150,1593,2070,170.1,178.7,10,1,0,0,22666
148,836,2066,153.6,161.2,10,1,0,0,20166
90,88,2027,165.1,173.7,10,1,0,0,23666
94,512,2032,168.8,177.6,10,1,0,0,17000
62,1140,2000,169.1,177.7,10,1,0,0,17000
55,1153,2019,213.5,224.5,10,1,0,0,40998
64,1296,2014,217.1,227.7,10,1,0,0,31332
103,477,2049,218.2,229.4,10,1,0,0,19000
70,1117,2037,189.6,199.2,10,1,0,0,29832
152,1866,2070,172.5,181.5,10,1,0,0,17000
66,1247,2026,189.9,199.3,10,1,0,0,20000
71,1668,1990,186.6,196.2,10,1,0,0,25666
48,1835,2015,190.9,200.3,10,1,0,0,24166
43,826,879,258.6,272.2,10,1,0,0,38832
116,898,1988,183.8,192.6,10,1,0,0,25166
53,1169,2051,201.4,211.8,10,1,0,0,20000
86,1845,2052,220.8,231.6,10,1,0,0,36998
133,380,2007,249.5,262.5,10,1,0,0,29166
153,25,2065,190.6,200.2,10,1,0,0,21500
89,1719,2045,218.2,229.4,10,1,0,0,26666
51,777,2032,216.9,228.3,10,1,0,0,26666
137,604,1988,193.5,202.5,10,1,0,0,23000
96,372,2001,234.3,246.1,10,1,0,0,30166
129,1057,2018,226.6,238.2,10,1,0,0,49664
82,1291,1987,204.3,214.1,10,1,0,0,33332
145,614,2060,213.5,224.5,10,1,0,0,34832
99,1057,1992,222.7,232.9,10,1,0,0,47664
72,1416,1995,216.2,227.4,10,1,0,0,29666
130,671,2005,256.2,269.4,10,1,0,0,36832
67,1590,2035,249.6,261.2,10,1,0,0,53664
63,1227,2045,199.5,208.5,10,1,0,0,28666
108,1094,2026,204.0,214.0,10,1,0,0,25000
141,1411,2069,244.8,257.6,10,1,0,0,47164
81,652,1988,216.8,227.6,10,1,0,0,29666
68,991,2037,225.6,237.2,10,1,0,0,27666
146,1728,2069,230.3,242.1,10,1,0,0,24500
58,279,1990,232.9,244.3,10,1,0,0,38832
111,998,1991,237.5,248.5,10,1,0,0,40998
151,1572,2068,197.3,207.1,10,1,0,0,19000
120,1577,2032,250.5,263.5,10,1,0,0,36332
54,1479,1990,212.5,223.5,10,1,0,0,32666
132,1081,1999,248.1,260.7,10,1,0,0,24500
109,246,2017,230.6,242.2,10,1,0,0,31166
119,1451,2021,272.3,286.1,10,1,0,0,46998
75,778,2020,228.2,239.4,10,1,0,0,26000
59,1968,2036,217.2,228.4,10,1,0,0,25000
79,478,1993,224.8,235.6,10,1,0,0,25500
47,403,2001,256.5,269.5,10,1,0,0,39332
73,1853,1994,210.4,220.8,10,1,0,0,22000
52,1794,2017,231.0,243.0,10,1,0,0,35832
97,1791,2021,221.2,232.4,10,1,0,0,25000
80,980,1995,250.5,263.5,10,1,0,0,26000
77,1183,1988,278.4,292.8,10,1,0,0,45998
126,66,2012,263.6,277.2,10,1,0,0,46998
41,596,123,246.3,258.1,10,1,0,0,44998
74,1691,2003,265.2,278.4,10,1,0,0,32166
127,1592,2029,300.5,315.5,10,1,0,0,40832
117,1258,1986,267.2,280.4,10,1,0,0,46498
57,1249,1989,290.4,304.8,10,1,0,0,39832
107,124,1999,249.5,262.5,10,1,0,0,37332
65,877,2020,268.9,282.3,10,1,0,0,47998
104,500,2014,260.9,274.3,10,1,0,0,33666
135,1668,1999,245.8,258.6,10,1,0,0,32666
69,411,1986,253.7,265.9,10,1,0,0,28500
91,1853,1995,237.6,249.2,10,1,0,0,26500
84,186,2025,286.8,301.6,10,1,0,0,42332
125,1625,1990,271.7,285.9,10,1,0,0,43332
106,1040,2024,278.1,292.7,10,1,0,0,35666
113,1573,1993,247.8,260.6,10,1,0,0,33666
142,830,2065,273.0,287.0,10,1,0,0,58830
88,504,2044,256.2,269.4,10,1,0,0,33166
102,1245,2005,250.8,263.6,10,1,0,0,32166
92,328,1990,263.1,275.7,10,1,0,0,35166
100,595,1991,256.2,267.4,10,1,0,0,37832
118,650,1992,261.1,273.7,10,1,0,0,47498
136,720,2015,283.5,298.5,10,1,0,0,46998
60,970,2015,290.9,306.3,10,1,0,0,54164
76,1574,1994,265.6,279.2,10,1,0,0,33166
49,412,1986,272.2,285.4,10,1,0,0,37666
45,332,654,320.0,336.0,10,1,0,0,72496
