demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,281,5997,414.333,430.667,10,0,0,-1,71
1,546,524,410.333,425.667,10,0,0,-1,66
2,4407,638,341.667,355.333,10,0,0,-1,92
3,1554,2815,320.933,334.067,10,0,0,-1,70
4,4146,1634,208.467,215.533,10,0,0,-1,106
5,690,271,442.867,460.133,10,0,0,-1,59
6,4986,3154,359.667,373.333,10,0,0,-1,105
7,2588,3535,338.533,350.467,10,0,0,-1,73
8,2615,4690,376.467,391.533,10,0,0,-1,78
9,4840,3346,377.733,392.267,10,0,0,-1,81
10,4213,927,173.667,179.333,10,0,0,-1,140
11,5368,56,365.267,379.733,10,0,0,-1,73
12,1694,4676,378.0,393.0,10,0,0,-1,69
13,1549,884,270.933,281.067,10,0,0,-1,80
14,2088,3844,348.0,361.0,10,0,0,-1,82
15,3444,797,130.8,133.2,10,0,0,-1,189
16,4257,530,419.867,436.133,10,0,0,-1,72
17,2698,3317,249.133,256.867,10,0,0,-1,117
18,5483,3776,271.6,281.4,10,0,0,-1,110
19,5848,2442,303.067,314.933,10,0,0,-1,82
20,5649,4078,259.533,269.467,10,0,0,-1,81
21,1562,5338,391.733,407.267,10,0,0,-1,73
22,1184,3991,284.0,294.0,10,0,0,-1,102
23,4412,2322,239.0,247.0,10,0,0,-1,107
24,5781,2086,443.6,461.4,10,0,0,-1,64
25,823,5535,201.267,207.733,10,0,0,-1,104
26,138,4215,409.2,425.8,10,0,0,-1,84
27,3878,1075,439.8,457.2,10,0,0,-1,59
28,1267,2373,302.533,313.467,10,0,0,-1,84
29,1062,505,353.2,366.8,10,0,0,-1,74
30,3255,5158,310.933,323.067,10,0,0,-1,77
31,4158,2406,144.8,149.2,10,0,0,-1,115
32,4985,5363,231.6,238.4,10,0,0,-1,96
33,101,5300,152.533,156.467,10,0,0,-1,98
34,1798,2780,284.6,295.4,10,0,0,-1,94
35,5800,4885,451.267,468.733,10,0,0,-1,65
36,360,356,269.6,278.4,10,0,0,-1,90
37,3869,1309,344.333,356.667,10,0,0,-1,52
38,2152,5341,435.133,452.867,10,0,0,-1,82
39,4159,4443,352.933,366.067,10,0,0,-1,67
40,1160,3294,254.067,262.933,10,0,0,-1,84
41,3549,1338,328.667,341.333,10,0,0,-1,87
42,5925,5086,431.2,448.8,10,0,0,-1,62
43,3124,5918,442.2,458.8,10,0,0,-1,83
44,2232,1243,462.533,480.467,10,0,0,-1,78
45,2925,3792,427.6,444.4,10,0,0,-1,86
46,208,49,454.067,471.933,10,0,0,-1,87
47,3710,5813,382.0,397.0,10,0,0,-1,71
48,5361,5913,253.8,263.2,10,0,0,-1,89
49,2204,3572,410.533,426.467,10,0,0,-1,73
