demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1169,2277,154.8,170.2,10,0,0,-1,120
1,15,3065,151.6,166.4,10,0,0,-1,74
2,147,3786,157.2,173.8,10,0,0,-1,141
3,3140,3237,177.667,195.333,10,0,0,-1,139
4,298,2738,134.4,147.6,10,0,0,-1,153
5,2283,3569,130.0,140.0,10,0,0,-1,199
6,3096,3553,126.667,138.333,10,0,0,-1,111
7,3503,1871,147.733,164.267,10,0,0,-1,98
8,2842,3999,140.4,149.6,10,0,0,-1,56
9,3959,109,126.867,135.133,10,0,0,-1,138
