demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,2910,2719,102.2,359.8,0,1,32.2,2,0,392,70
0,2910,2719,424.2,784,0,1,32.2,2,0,392,70
0,477,328,70.9,174.1,0,1,12.9,2,0,187,58
0,477,328,199.9,374,0,1,12.9,2,0,187,58
0,3847,439,103.7,309.3,0,1,25.7,2,0,335,78
0,3847,439,360.7,670,0,1,25.7,2,0,335,78
0,1945,895,71.2,104.8,0,1,4.2,2,0,109,67
0,1945,895,113.2,218,0,1,4.2,2,0,109,67
0,170,3436,96.1,416.9,0,1,40.1,2,0,457,56
0,170,3436,497.1,914,0,1,40.1,2,0,457,56
0,751,26,101.5,313.5,0,1,26.5,2,0,340,75
0,751,26,366.5,680,0,1,26.5,2,0,340,75
0,3396,3392,86.9,326.1,0,1,29.9,2,0,356,57
0,3396,3392,385.9,712,0,1,29.9,2,0,356,57
0,965,3605,94.6,427.4,0,1,41.6,2,0,469,53
0,965,3605,510.6,938,0,1,41.6,2,0,469,53
0,3051,1736,138.6,575.4,0,1,54.6,2,0,630,84
0,3051,1736,684.6,1260,0,1,54.6,2,0,630,84
0,2805,644,95.9,271.1,0,1,21.9,2,0,293,74
0,2805,644,314.9,586,0,1,21.9,2,0,293,74
0,3576,82,117.5,385.5,0,1,33.5,2,0,419,84
0,3576,82,452.5,838,0,1,33.5,2,0,419,84
0,1153,2531,49.4,124.6,0,1,9.4,2,0,134,40
0,1153,2531,143.4,268,0,1,9.4,2,0,134,40
0,871,3085,117.7,435.3,0,1,39.7,2,0,475,78
0,871,3085,514.7,950,0,1,39.7,2,0,475,78
0,3481,1333,110.6,387.4,0,1,34.6,2,0,422,76
0,3481,1333,456.6,844,0,1,34.6,2,0,422,76
0,2091,3999,111.4,338.6,0,1,28.4,2,0,367,83
0,2091,3999,395.4,734,0,1,28.4,2,0,367,83
0,1537,1001,101,349,0,1,31,2,0,380,70
0,1537,1001,411,760,0,1,31,2,0,380,70
0,2718,2366,82.2,475.8,0,1,49.2,2,0,525,33
0,2718,2366,574.2,1050,0,1,49.2,2,0,525,33
0,1681,2566,96.7,414.3,0,1,39.7,2,0,454,57
0,1681,2566,493.7,908,0,1,39.7,2,0,454,57
0,2805,3627,90.3,292.7,0,1,25.3,2,0,318,65
0,2805,3627,343.3,636,0,1,25.3,2,0,318,65
0,3813,3328,131.7,537.3,0,1,50.7,2,0,588,81
0,3813,3328,638.7,1176,0,1,50.7,2,0,588,81
0,3415,564,87.2,352.8,0,1,33.2,2,0,386,54
0,3415,564,419.2,772,0,1,33.2,2,0,386,54
0,3354,2811,117.4,616.6,0,1,62.4,2,0,679,55
0,3354,2811,741.4,1358,0,1,62.4,2,0,679,55
0,309,671,48.4,219.6,0,1,21.4,2,0,241,27
0,309,671,262.4,482,0,1,21.4,2,0,241,27
0,2769,3360,70.6,259.4,0,1,23.6,2,0,283,47
0,2769,3360,306.6,566,0,1,23.6,2,0,283,47
0,2407,1574,91.7,281.3,0,1,23.7,2,0,305,68
0,2407,1574,328.7,610,0,1,23.7,2,0,305,68
0,4,2335,78.6,243.4,0,1,20.6,2,0,264,58
0,4,2335,284.6,528,0,1,20.6,2,0,264,58
0,2008,1509,81.5,301.5,0,1,27.5,2,0,329,54
0,2008,1509,356.5,658,0,1,27.5,2,0,329,54
0,867,3231,95,279,0,1,23,2,0,302,72
0,867,3231,325,604,0,1,23,2,0,302,72
0,594,348,72.3,226.7,0,1,19.3,2,0,246,53
0,594,348,265.3,492,0,1,19.3,2,0,246,53
0,565,2685,95.9,415.1,0,1,39.9,2,0,455,56
0,565,2685,494.9,910,0,1,39.9,2,0,455,56
