0,21,1203,192.7,199.4,0,1,6.7,2,0,5,186,119
0,75,833,180.5,183,0,1,2.5,2,0,5,178,153
0,1205,1159,144.9,149.8,0,1,4.9,2,0,5,140,91
0,681,1965,203,208,0,1,5,2,0,5,198,148
0,2033,833,123.6,127.2,0,1,3.6,2,0,5,120,84
0,937,708,161.1,166.2,0,1,5.1,2,0,5,156,105
0,1203,265,119.4,123.8,0,1,4.4,2,0,5,115,71
0,269,654,151.9,155.8,0,1,3.9,2,0,5,148,109
0,150,647,205.6,211.2,0,1,5.6,2,0,5,200,144
0,847,558,222.8,224.6,0,1,1.8,2,0,5,221,203
0,1986,647,142.8,145.6,0,1,2.8,2,0,5,140,112
0,1264,225,173.5,180,0,1,6.5,2,0,5,167,102
0,465,167,193.8,195.6,0,1,1.8,2,0,5,192,174
0,1257,2049,123.3,126.6,0,1,3.3,2,0,5,120,87
0,21,156,208.9,216.8,0,1,7.9,2,0,5,201,122
0,412,205,247.9,251.8,0,1,3.9,2,0,5,244,205
0,232,560,216.2,219.4,0,1,3.2,2,0,5,213,181
0,1514,1700,133.4,134.8,0,1,1.4,2,0,5,132,118
0,1841,6,180.9,182.8,0,1,1.9,2,0,5,179,160
0,681,1990,139.4,145.8,0,1,6.4,2,0,5,133,69
0,1775,682,146.1,149.2,0,1,3.1,2,0,5,143,112
0,900,2068,125.3,130.6,0,1,5.3,2,0,5,120,67
0,1257,2065,139.3,142.6,0,1,3.3,2,0,5,136,103
0,1372,720,169.7,173.4,0,1,3.7,2,0,5,166,129
0,1830,2030,145.1,150.2,0,1,5.1,2,0,5,140,89
0,2048,6,111.9,113.8,0,1,1.9,2,0,5,110,91
0,1424,681,217.6,224.2,0,1,6.6,2,0,5,211,145
0,133,887,190.3,192.6,0,1,2.3,2,0,5,188,165
0,1070,746,213.6,218.2,0,1,4.6,2,0,5,209,163
0,1097,2043,172.8,176.6,0,1,3.8,2,0,5,169,131
0,1830,75,159.5,163,0,1,3.5,2,0,5,156,121
0,2000,720,136,139,0,1,3,2,0,5,133,103
0,2030,2005,81.1,85.2,0,1,4.1,2,0,5,77,36
