demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,489,6319,354.267,366.733,10,0,0,-1,82
1,7363,4153,268.2,277.8,10,0,0,-1,90
2,6535,5880,335.333,348.667,10,0,0,-1,44
3,560,1541,405.733,421.267,10,0,0,-1,107
4,6153,4061,171.8,177.2,10,0,0,-1,111
5,2527,1172,101.667,102.333,10,0,0,-1,648
6,4705,4922,204.867,213.133,10,0,0,-1,69
7,3612,6153,194.0,201.0,10,0,0,-1,95
8,5526,6966,387.933,403.067,10,0,0,-1,54
9,2634,6337,198.533,205.467,10,0,0,-1,131
10,5380,6524,333.067,345.933,10,0,0,-1,47
11,3098,5387,306.6,317.4,10,0,0,-1,94
12,5160,6667,324.933,337.067,10,0,0,-1,106
13,5950,7675,139.0,143.0,10,0,0,-1,197
14,4580,1449,302.733,314.267,10,0,0,-1,54
15,4787,4999,127.467,130.533,10,0,0,-1,229
16,1843,7910,316.933,329.067,10,0,0,-1,89
17,5764,1538,387.2,401.8,10,0,0,-1,86
18,4147,7128,355.4,369.6,10,0,0,-1,62
19,3966,2873,374.133,387.867,10,0,0,-1,61
20,6253,1651,347.933,361.067,10,0,0,-1,79
21,104,3871,350.067,362.933,10,0,0,-1,64
22,2750,1201,343.4,355.6,10,0,0,-1,91
23,1965,5521,383.267,398.733,10,0,0,-1,86
24,320,732,388.6,403.4,10,0,0,-1,64
25,2423,7918,418.533,435.467,10,0,0,-1,91
26,4971,6200,409.0,424.0,10,0,0,-1,63
27,7323,3146,438.867,456.133,10,0,0,-1,76
28,4148,5676,393.333,408.667,10,0,0,-1,70
29,5451,6724,402.533,418.467,10,0,0,-1,92
30,3701,1930,341.267,354.733,10,0,0,-1,71
31,4831,3650,223.667,231.333,10,0,0,-1,101
32,1457,4167,330.267,341.733,10,0,0,-1,113
33,5936,1317,370.733,385.267,10,0,0,-1,87
34,6825,7772,391.0,406.0,10,0,0,-1,80
35,6198,7305,187.933,194.067,10,0,0,-1,130
36,6237,6295,192.6,198.4,10,0,0,-1,121
37,399,563,401.667,417.333,10,0,0,-1,89
38,4990,6635,406.4,422.6,10,0,0,-1,97
39,421,6103,423.467,440.533,10,0,0,-1,60
40,1668,6560,418.733,435.267,10,0,0,-1,71
41,2055,3554,156.333,160.667,10,0,0,-1,115
42,3924,4367,416.067,432.933,10,0,0,-1,54
43,255,122,306.2,317.8,10,0,0,-1,91
44,5617,6585,304.133,315.867,10,0,0,-1,83
45,662,5942,453.067,470.933,10,0,0,-1,69
46,7822,7077,319.8,333.2,10,0,0,-1,80
47,7659,2664,436.533,454.467,10,0,0,-1,93
48,3736,3132,461.2,478.8,10,0,0,-1,75
49,4146,293,433.2,450.8,10,0,0,-1,113
