hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
91,221,466,134.7,140.9,10,1,0,0,20166,5,51,31
91001,221,466,36,46,10,1,0,0,20166,3,51,31
91002,221,466,56,66,10,1,0,0,20166,5,51,31
19,19,460,118.8,121.9,10,1,0,0,47330,3,124,94
19001,19,460,101.5,116.5,10,1,0,0,47330,3,124,94
19002,19,460,131.5,146.5,10,1,0,0,47330,5,124,94
84,215,453,135,141,10,1,0,0,14500,5,55,30
84001,215,453,36.25,48.75,10,1,0,0,14500,3,55,30
84002,215,453,61.25,73.75,10,1,0,0,14500,5,55,30
223,324,455,126,132,10,1,0,0,15000,5,38,30
223001,324,455,32,36,10,1,0,0,15000,3,38,30
223002,324,455,40,44,10,1,0,0,15000,5,38,30
145,357,462,163.9,171.3,10,1,0,0,30332,5,64,37
145001,357,462,43.75,57.25,10,1,0,0,30332,3,64,37
145002,357,462,70.75,84.25,10,1,0,0,30332,5,64,37
163,306,452,231.2,242.4,10,1,0,0,50664,5,80,56
163001,306,452,62,74,10,1,0,0,50664,3,80,56
163002,306,452,86,98,10,1,0,0,50664,5,80,56
127,330,461,153.5,160.5,10,1,0,0,17000,5,59,35
127001,330,461,41,53,10,1,0,0,17000,3,59,35
127002,330,461,65,77,10,1,0,0,17000,5,59,35
268,283,463,159,167,10,1,0,0,29332,5,40,40
268001,283,463,40,40,10,1,0,0,29332,3,40,40
268002,283,463,40,40,10,1,0,0,29332,5,40,40
155,217,454,164.6,172.2,10,1,0,0,22666,5,62,38
155001,217,454,44,56,10,1,0,0,22666,3,62,38
155002,217,454,68,80,10,1,0,0,22666,5,62,38
134,379,461,176.3,184.1,10,1,0,0,16500,5,39,39
134001,379,461,39,39,10,1,0,0,16500,3,39,39
134002,379,461,39,39,10,1,0,0,16500,5,39,39
70,220,452,183.1,191.7,10,1,0,0,34832,5,63,43
70001,220,452,48,58,10,1,0,0,34832,3,63,43
70002,220,452,68,78,10,1,0,0,34832,5,63,43
122,261,452,190.2,199.4,10,1,0,0,29666,5,46,46
122001,261,452,46,46,10,1,0,0,29666,3,46,46
122002,261,452,46,46,10,1,0,0,29666,5,46,46
53,93,469,186.8,195.6,10,1,0,0,29832,5,68,44
53001,93,469,50,62,10,1,0,0,29832,3,68,44
53002,93,469,74,86,10,1,0,0,29832,5,68,44
251,10,452,193.9,203.3,10,1,0,0,36332,5,47,47
251001,10,452,47,47,10,1,0,0,36332,3,47,47
251002,10,452,47,47,10,1,0,0,36332,5,47,47
153,10,452,193.9,203.3,10,1,0,0,36332,5,47,47
153001,10,452,47,47,10,1,0,0,36332,3,47,47
153002,10,452,47,47,10,1,0,0,36332,5,47,47
173,289,454,160.9,168.3,10,1,0,0,18500,5,64,37
173001,289,454,43.75,57.25,10,1,0,0,18500,3,64,37
173002,289,454,70.75,84.25,10,1,0,0,18500,5,64,37
222,413,467,178.2,187.4,10,1,0,0,20500,5,56,46
222001,413,467,48.5,53.5,10,1,0,0,20500,3,56,46
222002,413,467,58.5,63.5,10,1,0,0,20500,5,56,46
256,217,469,190.5,199.5,10,1,0,0,26666,5,69,45
256001,217,469,51,63,10,1,0,0,26666,3,69,45
256002,217,469,75,87,10,1,0,0,26666,5,69,45
175,342,456,200.4,210.8,10,1,0,0,20000,5,60,52
175001,342,456,54,58,10,1,0,0,20000,3,60,52
175002,342,456,62,66,10,1,0,0,20000,5,60,52
227,38,468,187.5,196.5,10,1,0,0,21500,5,45,45
227001,38,468,45,45,10,1,0,0,21500,3,45,45
227002,38,468,45,45,10,1,0,0,21500,5,45,45
92,323,461,161.4,169.8,10,1,0,0,23166,5,66,42
92001,323,461,48,60,10,1,0,0,23166,3,66,42
