demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,4294,5762,70.7,404.3,0,1,41.7,2,0,446,29
0,4294,5762,487.7,892,0,1,41.7,2,0,446,29
0,1230,3757,58.1,234.9,0,1,22.1,2,0,257,36
0,1230,3757,279.1,514,0,1,22.1,2,0,257,36
0,5950,2841,67.3,245.7,0,1,22.3,2,0,268,45
0,5950,2841,290.3,536,0,1,22.3,2,0,268,45
0,5088,2678,88.4,491.6,0,1,50.4,2,0,542,38
0,5088,2678,592.4,1084,0,1,50.4,2,0,542,38
0,4709,3900,74.5,358.5,0,1,35.5,2,0,394,39
0,4709,3900,429.5,788,0,1,35.5,2,0,394,39
0,2940,4382,75.6,488.4,0,1,51.6,2,0,540,24
0,2940,4382,591.6,1080,0,1,51.6,2,0,540,24
0,4093,2577,103.7,501.3,0,1,49.7,2,0,551,54
0,4093,2577,600.7,1102,0,1,49.7,2,0,551,54
0,2043,4077,61.9,373.1,0,1,38.9,2,0,412,23
0,2043,4077,450.9,824,0,1,38.9,2,0,412,23
0,4472,479,81,385,0,1,38,2,0,423,43
0,4472,479,461,846,0,1,38,2,0,423,43
0,4816,3969,74.1,330.9,0,1,32.1,2,0,363,42
0,4816,3969,395.1,726,0,1,32.1,2,0,363,42
0,234,1469,57.9,169.1,0,1,13.9,2,0,183,44
0,234,1469,196.9,366,0,1,13.9,2,0,183,44
0,1687,1287,86.6,419.4,0,1,41.6,2,0,461,45
0,1687,1287,502.6,922,0,1,41.6,2,0,461,45
0,1002,3795,57.5,245.5,0,1,23.5,2,0,269,34
0,1002,3795,292.5,538,0,1,23.5,2,0,269,34
0,5207,123,51.5,207.5,0,1,19.5,2,0,227,32
0,5207,123,246.5,454,0,1,19.5,2,0,227,32
0,2456,3821,96.5,548.5,0,1,56.5,2,0,605,40
0,2456,3821,661.5,1210,0,1,56.5,2,0,605,40
0,62,750,92.2,493.8,0,1,50.2,2,0,544,42
0,62,750,594.2,1088,0,1,50.2,2,0,544,42
0,3583,1644,54.2,215.8,0,1,20.2,2,0,236,34
0,3583,1644,256.2,472,0,1,20.2,2,0,236,34
0,4859,3886,46.6,131.4,0,1,10.6,2,0,142,36
0,4859,3886,152.6,284,0,1,10.6,2,0,142,36
0,4838,3948,96.6,485.4,0,1,48.6,2,0,534,48
0,4838,3948,582.6,1068,0,1,48.6,2,0,534,48
0,564,3899,60.5,200.5,0,1,17.5,2,0,218,43
0,564,3899,235.5,436,0,1,17.5,2,0,218,43
0,1848,3856,34.2,115.8,0,1,10.2,2,0,126,24
0,1848,3856,136.2,252,0,1,10.2,2,0,126,24
0,2281,293,68.9,244.1,0,1,21.9,2,0,266,47
0,2281,293,287.9,532,0,1,21.9,2,0,266,47
0,433,4325,81.6,374.4,0,1,36.6,2,0,411,45
0,433,4325,447.6,822,0,1,36.6,2,0,411,45
0,4371,5257,59.5,239.5,0,1,22.5,2,0,262,37
0,4371,5257,284.5,524,0,1,22.5,2,0,262,37
0,5156,3539,89.7,455.3,0,1,45.7,2,0,501,44
0,5156,3539,546.7,1002,0,1,45.7,2,0,501,44
0,3226,5390,59.9,235.1,0,1,21.9,2,0,257,38
0,3226,5390,278.9,514,0,1,21.9,2,0,257,38
0,5360,5265,55.8,166.2,0,1,13.8,2,0,180,42
0,5360,5265,193.8,360,0,1,13.8,2,0,180,42
0,677,362,72.1,424.9,0,1,44.1,2,0,469,28
0,677,362,513.1,938,0,1,44.1,2,0,469,28
0,3412,5884,87.4,426.6,0,1,42.4,2,0,469,45
0,3412,5884,511.4,938,0,1,42.4,2,0,469,45
0,838,5868,76.2,349.8,0,1,34.2,2,0,384,42
0,838,5868,418.2,768,0,1,34.2,2,0,384,42
