demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,6715,5136,203.333,215.667,10,0,0,-1,210.0
1,2142,3766,199.667,210.333,10,0,0,-1,226.0
2,2571,6490,203.933,211.067,10,0,0,-1,240.0
3,7625,1372,195.133,206.867,10,0,0,-1,186.0
4,7890,7112,182.533,193.467,10,0,0,-1,241.0
5,4033,6026,223.933,239.067,10,0,0,-1,315.0
6,3925,6776,145.933,152.067,10,0,0,-1,382.0
7,4108,2631,162.0,174.0,10,0,0,-1,155.0
8,2050,4252,207.333,220.667,10,0,0,-1,187.0
9,2923,6670,185.533,199.467,10,0,0,-1,253.0
10,1375,3111,159.267,167.733,10,0,0,-1,166.0
11,7291,1631,192.867,208.133,10,0,0,-1,230.0
12,7648,5171,219.333,236.667,10,0,0,-1,113.0
13,582,6431,237.6,255.4,10,0,0,-1,144.0
14,1345,5271,260.267,275.733,10,0,0,-1,198.0
15,6543,3592,213.8,229.2,10,0,0,-1,219.0
16,4069,7819,146.067,152.933,10,0,0,-1,244.0
17,576,88,161.133,171.867,10,0,0,-1,231.0
18,7660,5455,205.733,222.267,10,0,0,-1,173.0
19,6438,2325,203.467,217.533,10,0,0,-1,281.0
20,2092,6681,162.867,172.133,10,0,0,-1,192.0
21,6834,7614,174.0,187.0,10,0,0,-1,236.0
22,6172,2044,226.333,242.667,10,0,0,-1,246.0
23,4311,4191,160.467,171.533,10,0,0,-1,310.0
24,660,7349,116.0,121.0,10,0,0,-1,306.0
25,1958,7694,201.733,216.267,10,0,0,-1,201.0
26,4967,7458,233.467,246.533,10,0,0,-1,204.0
27,2610,2597,172.667,184.333,10,0,0,-1,248.0
28,5533,7261,143.333,144.667,10,0,0,-1,587.0
29,6156,5433,108.467,111.533,10,0,0,-1,144.0
30,943,223,245.8,262.2,10,0,0,-1,222.0
31,7518,725,181.4,191.6,10,0,0,-1,208.0
32,196,3052,186.2,195.8,10,0,0,-1,181.0
33,2930,7572,161.867,174.133,10,0,0,-1,260.0
34,5339,7280,137.8,145.2,10,0,0,-1,267.0
35,7981,521,238.067,255.933,10,0,0,-1,235.0
36,7848,2510,142.6,147.4,10,0,0,-1,244.0
37,2343,6689,132.133,134.867,10,0,0,-1,489.0
38,1198,6504,141.267,148.733,10,0,0,-1,250.0
39,6067,4759,209.4,221.6,10,0,0,-1,197.0
40,1342,6078,214.467,223.533,10,0,0,-1,240.0
41,3833,1855,186.867,197.133,10,0,0,-1,266.0
42,7399,2343,246.733,255.267,10,0,0,-1,286.0
43,7544,3929,261.6,278.4,10,0,0,-1,167.0
44,2294,7491,170.2,179.8,10,0,0,-1,271.0
45,2018,5706,176.867,186.133,10,0,0,-1,285.0
