demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,2741,9474,131.4,144.6,10,0,0,-1,72
1,6491,9401,123.467,135.533,10,0,0,-1,96
2,3726,5553,139.667,153.333,10,0,0,-1,112
3,3006,2054,68.3333,72.6667,10,0,0,-1,203
4,8717,5239,117.733,128.267,10,0,0,-1,120
5,8416,5609,179.733,197.267,10,0,0,-1,87
6,2827,6867,167.267,184.733,10,0,0,-1,73
7,7616,1816,162.2,179.8,10,0,0,-1,80
8,6554,5156,139.067,152.933,10,0,0,-1,75
9,2703,2877,154.0,168.0,10,0,0,-1,79
10,2785,252,175.667,192.333,10,0,0,-1,84
11,7890,2893,160.867,177.133,10,0,0,-1,63
12,3499,1945,98.2667,108.733,10,0,0,-1,120
13,7923,885,104.4,115.6,10,0,0,-1,111
14,5291,5837,110.8,119.2,10,0,0,-1,115
15,4468,1668,152.733,169.267,10,0,0,-1,85
16,7841,8834,158.533,174.467,10,0,0,-1,111
17,6371,110,159.067,175.933,10,0,0,-1,87
18,2861,3154,154.867,171.133,10,0,0,-1,86
19,9282,8602,99.2,106.8,10,0,0,-1,90
20,6745,9205,69.8,74.2,10,0,0,-1,259
21,8841,2861,98.8667,107.133,10,0,0,-1,175
22,926,1805,161.733,178.267,10,0,0,-1,52
23,3027,2287,86.9333,92.0667,10,0,0,-1,167
24,161,1238,136.133,149.867,10,0,0,-1,102
25,7113,1517,129.533,143.467,10,0,0,-1,92
26,1743,5154,163.267,180.733,10,0,0,-1,59
27,5398,1234,180.0,198.0,10,0,0,-1,54
28,7871,3462,118.467,132.533,10,0,0,-1,114
29,8465,3260,166.267,183.733,10,0,0,-1,93
30,621,6718,149.4,164.6,10,0,0,-1,60
31,9933,230,138.667,154.333,10,0,0,-1,69
32,9989,3977,134.267,148.733,10,0,0,-1,108
33,2636,6775,129.467,141.533,10,0,0,-1,100
34,5964,5826,137.467,151.533,10,0,0,-1,64
35,8883,9927,151.533,168.467,10,0,0,-1,64
36,405,3582,106.867,117.133,10,0,0,-1,63
37,9369,1374,159.867,176.133,10,0,0,-1,76
38,3428,2735,172.333,188.667,10,0,0,-1,100
39,9248,9107,117.0,130.0,10,0,0,-1,93
40,4990,2629,109.733,119.267,10,0,0,-1,123
41,9543,2391,165.6,183.4,10,0,0,-1,70
42,1292,6213,153.533,169.467,10,0,0,-1,80
43,7911,2880,94.0667,102.933,10,0,0,-1,114
44,80,1440,154.4,170.6,10,0,0,-1,79
45,2691,4034,153.2,169.8,10,0,0,-1,57
46,7059,5464,134.733,147.267,10,0,0,-1,95
47,3672,2757,127.733,141.267,10,0,0,-1,104
48,3832,7743,104.6,117.4,10,0,0,-1,139
49,81,8948,163.0,180.0,10,0,0,-1,66
