LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,194,0,58,10000,99,0,
1,194,0,0,90,10000,8,0,
2,0,279,0,25,10000,28,0,
3,279,0,0,21,10000,37,0,
4,0,492,0,61,10000,85,0,
5,492,0,0,73,10000,74,0,
6,0,1399,0,73,10000,67,0,
7,1399,0,0,43,10000,66,0,
8,0,1789,0,95,10000,11,0,
9,1789,0,0,3,10000,93,0,
10,0,2032,0,41,10000,82,0,
11,2032,0,0,72,10000,24,0,
12,0,2126,0,38,10000,25,0,
13,2126,0,0,54,10000,11,0,
14,0,2926,0,20,10000,69,0,
15,2926,0,0,43,10000,59,0,
16,0,3119,0,53,10000,58,0,
17,3119,0,0,99,10000,59,0,
18,0,4123,0,57,10000,21,0,
19,4123,0,0,97,10000,74,0,
20,0,4256,0,70,10000,90,0,
21,4256,0,0,60,10000,45,0,
22,0,4752,0,26,10000,27,0,
23,4752,0,0,32,10000,58,0,
24,0,5157,0,86,10000,60,0,
25,5157,0,0,14,10000,65,0,
26,1,1382,0,47,10000,50,0,
27,1382,1,0,17,10000,76,0,
28,1,2243,0,84,10000,27,0,
29,2243,1,0,44,10000,82,0,
30,1,2786,0,13,10000,37,0,
31,2786,1,0,41,10000,38,0,
32,1,2980,0,24,10000,50,0,
33,2980,1,0,49,10000,3,0,
34,1,3127,0,45,10000,5,0,
35,3127,1,0,42,10000,97,0,
36,1,3152,0,10,10000,67,0,
37,3152,1,0,1,10000,99,0,
38,1,4076,0,7,10000,22,0,
39,4076,1,0,28,10000,43,0,
40,1,4318,0,46,10000,73,0,
41,4318,1,0,78,10000,38,0,
42,1,4423,0,79,10000,55,0,
43,4423,1,0,64,10000,36,0,
44,1,4464,0,63,10000,33,0,
45,4464,1,0,19,10000,47,0,
46,1,4833,0,19,10000,52,0,
47,4833,1,0,69,10000,81,0,
48,1,4904,0,32,10000,23,0,
49,4904,1,0,24,10000,87,0,
50,1,5610,0,49,10000,26,0,
51,5610,1,0,64,10000,2,0,
52,1,5696,0,30,10000,65,0,
53,5696,1,0,54,10000,6,0,
54,2,672,0,64,10000,64,0,
55,672,2,0,2,10000,37,0,
56,2,854,0,6,10000,26,0,
57,854,2,0,38,10000,78,0,
58,2,862,0,5,10000,30,0,
59,862,2,0,65,10000,87,0,
60,2,1708,0,18,10000,59,0,
61,1708,2,0,6,10000,46,0,
62,2,1792,0,85,10000,16,0,
63,1792,2,0,69,10000,86,0,
64,2,2145,0,59,10000,76,0,
65,2145,2,0,73,10000,14,0,
66,2,2156,0,17,10000,71,0,
67,2156,2,0,77,10000,11,0,
68,2,2553,0,27,10000,5,0,
69,2553,2,0,40,10000,99,0,
70,2,3137,0,27,10000,7,0,
71,3137,2,0,22,10000,29,0,
72,2,3412,0,14,10000,21,0,
73,3412,2,0,5,10000,15,0,
74,2,3961,0,77,10000,9,0,
75,3961,2,0,42,10000,48,0,
76,2,4017,0,47,10000,12,0,
77,4017,2,0,38,10000,42,0,
78,2,4142,0,45,10000,62,0,
79,4142,2,0,36,10000,76,0,
80,2,4712,0,42,10000,54,0,
81,4712,2,0,44,10000,82,0,
82,2,4810,0,85,10000,76,0,
83,4810,2,0,68,10000,95,0,
84,2,5157,0,16,10000,69,0,
85,5157,2,0,64,10000,96,0,
86,2,5869,0,38,10000,28,0,
87,5869,2,0,92,10000,41,0,
88,2,5899,0,65,10000,15,0,
89,5899,2,0,49,10000,89,0,
90,2,5951,0,20,10000,65,0,
