demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
185,258,470,189.6,199.2,10,1,0,0,24666
159,147,468,166.6,174.2,10,1,0,0,15500
174,241,468,148.8,155.6,10,1,0,0,16000
116,39,471,219.2,230.4,10,1,0,0,38498
104,435,461,204.4,214.8,10,1,0,0,26166
170,117,471,163.4,171.8,10,1,0,0,41664
127,353,474,174.8,183.6,10,1,0,0,20000
221,282,467,177.1,185.7,10,1,0,0,18000
80,386,455,161.6,169.2,10,1,0,0,35332
146,112,457,186.2,195.4,10,1,0,0,32332
230,112,474,201.0,211.0,10,1,0,0,33332
77,110,463,171.4,179.8,10,1,0,0,17000
157,377,471,161.0,169.0,10,1,0,0,14500
223,434,460,197.2,206.4,10,1,0,0,23000
187,377,471,161.0,169.0,10,1,0,0,14500
245,114,471,189.3,199.1,10,1,0,0,44664
145,114,471,189.3,199.1,10,1,0,0,44664
244,416,457,211.8,222.6,10,1,0,0,36832
74,39,469,240.4,252.8,10,1,0,0,41498
176,358,469,209.9,219.3,10,1,0,0,50330
235,248,472,200.7,210.9,10,1,0,0,26666
53,118,468,182.1,190.7,10,1,0,0,37998
250,45,471,226.3,238.1,10,1,0,0,34332
89,220,469,225.3,237.1,10,1,0,0,55330
216,380,455,191.2,200.4,10,1,0,0,36832
237,227,471,234.0,246.0,10,1,0,0,35332
90,66,469,192.3,202.1,10,1,0,0,26666
137,66,469,192.3,202.1,10,1,0,0,26666
152,227,471,234.0,246.0,10,1,0,0,35332
72,284,463,210.1,220.7,10,1,0,0,35332
52,284,463,210.1,220.7,10,1,0,0,35332
113,390,471,199.9,209.3,10,1,0,0,34832
210,220,468,229.0,241.0,10,1,0,0,54330
108,125,468,218.2,229.4,10,1,0,0,40998
228,88,466,245.4,257.8,10,1,0,0,34832
84,284,459,221.2,232.4,10,1,0,0,35332
192,269,456,245.4,257.8,10,1,0,0,36332
242,112,463,197.3,207.1,10,1,0,0,34332
123,375,466,194.9,204.3,10,1,0,0,29666
205,139,460,214.8,225.6,10,1,0,0,36332
132,375,466,194.9,204.3,10,1,0,0,29666
214,375,466,194.9,204.3,10,1,0,0,29666
39,139,448,197.3,207.1,10,1,0,0,33832
229,421,456,267.3,281.1,10,1,0,0,49498
198,151,466,219.8,230.6,10,1,0,0,43498
97,398,474,249.5,262.5,10,1,0,0,37832
121,165,471,278.1,292.7,10,1,0,0,57830
138,39,467,248.5,261.5,10,1,0,0,44998
190,69,471,219.2,230.4,10,1,0,0,27666
48,240,450,203.4,213.8,10,1,0,0,29166
47,435,443,215.5,226.5,10,1,0,0,28166
227,247,457,230.6,242.2,10,1,0,0,34332
124,171,469,251.5,264.5,10,1,0,0,37832
92,119,462,208.4,218.8,10,1,0,0,37332
236,176,469,257.8,270.6,10,1,0,0,40332
133,171,469,251.5,264.5,10,1,0,0,37832
125,207,469,240.4,252.8,10,1,0,0,30666
120,370,455,248.4,260.8,10,1,0,0,70664
219,368,469,276.1,290.7,10,1,0,0,50164
98,378,458,213.5,224.5,10,1,0,0,31666
191,19,466,238.3,250.1,10,1,0,0,43998
110,145,469,236.4,248.8,10,1,0,0,50664
147,207,468,244.1,256.7,10,1,0,0,30166
61,226,471,267.3,281.1,10,1,0,0,48498
142,175,464,232.6,244.2,10,1,0,0,35666
182,424,472,227.3,239.1,10,1,0,0,27500
177,253,472,267.0,281.0,10,1,0,0,49164
41,216,451,225.6,237.2,10,1,0,0,30666
131,286,474,288.0,302.0,10,1,0,0,48998
175,64,464,215.2,226.4,10,1,0,0,29000
60,113,460,249.3,261.1,10,1,0,0,48498
178,251,466,252.8,265.6,10,1,0,0,36832
193,424,456,186.6,196.2,10,1,0,0,21000
232,123,460,237.0,249.0,10,1,0,0,35166
168,313,468,291.9,307.3,10,1,0,0,47998
129,418,460,288.7,302.9,10,1,0,0,67164
37,41,450,236.7,248.9,10,1,0,0,33166
100,253,469,262.9,276.3,10,1,0,0,51164
186,107,466,242.9,254.3,10,1,0,0,41832
166,359,460,266.5,279.5,10,1,0,0,60996
88,90,460,288.8,303.6,10,1,0,0,59664
220,285,458,276.7,290.9,10,1,0,0,47998
71,121,464,233.7,245.9,10,1,0,0,32000
238,191,469,240.1,252.7,10,1,0,0,44498
222,118,464,216.1,226.7,10,1,0,0,49498
59,369,465,280.4,294.8,10,1,0,0,60830
66,370,461,264.3,278.1,10,1,0,0,63664
107,238,460,288.8,303.6,10,1,0,0,55998
209,258,458,293.5,308.5,10,1,0,0,40166
57,287,473,286.1,300.7,10,1,0,0,50832
