demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,173,3689,57,81,0,1,3,2,0,84,54
0,173,3689,87,168,0,1,3,2,0,84,54
0,3517,224,77.2,310.8,0,1,29.2,2,0,340,48
0,3517,224,369.2,680,0,1,29.2,2,0,340,48
0,915,2654,104.8,455.2,0,1,43.8,2,0,499,61
0,915,2654,542.8,998,0,1,43.8,2,0,499,61
0,2299,1729,120.7,390.3,0,1,33.7,2,0,424,87
0,2299,1729,457.7,848,0,1,33.7,2,0,424,87
0,3554,622,50.9,162.1,0,1,13.9,2,0,176,37
0,3554,622,189.9,352,0,1,13.9,2,0,176,37
0,3877,1563,95.1,327.9,0,1,29.1,2,0,357,66
0,3877,1563,386.1,714,0,1,29.1,2,0,357,66
0,2243,2137,129.5,389.5,0,1,32.5,2,0,422,97
0,2243,2137,454.5,844,0,1,32.5,2,0,422,97
0,435,140,98.1,298.9,0,1,25.1,2,0,324,73
0,435,140,349.1,648,0,1,25.1,2,0,324,73
0,3628,3320,106.6,399.4,0,1,36.6,2,0,436,70
0,3628,3320,472.6,872,0,1,36.6,2,0,436,70
0,2544,473,97.6,510.4,0,1,51.6,2,0,562,46
0,2544,473,613.6,1124,0,1,51.6,2,0,562,46
0,615,3981,54.5,146.5,0,1,11.5,2,0,158,43
0,615,3981,169.5,316,0,1,11.5,2,0,158,43
0,58,3595,41,129,0,1,11,2,0,140,30
0,58,3595,151,280,0,1,11,2,0,140,30
0,3728,1892,71.4,330.6,0,1,32.4,2,0,363,39
0,3728,1892,395.4,726,0,1,32.4,2,0,363,39
0,3784,2039,82.5,206.5,0,1,15.5,2,0,222,67
0,3784,2039,237.5,444,0,1,15.5,2,0,222,67
0,3498,2227,81.5,325.5,0,1,30.5,2,0,356,51
0,3498,2227,386.5,712,0,1,30.5,2,0,356,51
0,1169,3671,95.2,352.8,0,1,32.2,2,0,385,63
0,1169,3671,417.2,770,0,1,32.2,2,0,385,63
0,2268,686,89.6,350.4,0,1,32.6,2,0,383,57
0,2268,686,415.6,766,0,1,32.6,2,0,383,57
0,3895,3183,79.2,264.8,0,1,23.2,2,0,288,56
0,3895,3183,311.2,576,0,1,23.2,2,0,288,56
0,3693,2547,96,248,0,1,19,2,0,267,77
0,3693,2547,286,534,0,1,19,2,0,267,77
0,1264,3247,109.3,415.7,0,1,38.3,2,0,454,71
0,1264,3247,492.3,908,0,1,38.3,2,0,454,71
0,3521,1493,89.9,265.1,0,1,21.9,2,0,287,68
0,3521,1493,308.9,574,0,1,21.9,2,0,287,68
0,1162,1764,80.9,384.1,0,1,37.9,2,0,422,43
0,1162,1764,459.9,844,0,1,37.9,2,0,422,43
0,3631,1597,76.8,315.2,0,1,29.8,2,0,345,47
0,3631,1597,374.8,690,0,1,29.8,2,0,345,47
0,2257,3611,74.8,345.2,0,1,33.8,2,0,379,41
0,2257,3611,412.8,758,0,1,33.8,2,0,379,41
0,917,801,111.1,479.9,0,1,46.1,2,0,526,65
0,917,801,572.1,1052,0,1,46.1,2,0,526,65
0,84,1533,53.5,185.5,0,1,16.5,2,0,202,37
0,84,1533,218.5,404,0,1,16.5,2,0,202,37
0,1134,142,61,213,0,1,19,2,0,232,42
0,1134,142,251,464,0,1,19,2,0,232,42
0,1480,863,59,187,0,1,16,2,0,203,43
0,1480,863,219,406,0,1,16,2,0,203,43
0,2034,1265,143.2,744.8,0,1,75.2,2,0,820,68
0,2034,1265,895.2,1640,0,1,75.2,2,0,820,68
0,2902,1884,79,359,0,1,35,2,0,394,44
0,2902,1884,429,788,0,1,35,2,0,394,44
