demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,912,215,0,165.0,0,1,1,2,77,-1,200,66,1,1415,1,425
1,504,490,0,150.0,0,1,1,2,59,-1,170,60,1,1213,1,376
2,646,992,0,122.5,0,1,1,2,139,-1,251,49,1,1126,1,407
3,489,42,0,202.5,0,1,1,2,119,-1,498,81,1,1142,1,449
4,567,687,0,112.5,0,1,1,2,85,-1,155,45,1,1136,1,371
5,108,524,0,205.0,0,1,1,2,116,-1,419,82,1,1131,1,361
6,514,437,0,132.5,0,1,1,2,120,-1,256,53,1,1176,1,366
7,713,505,0,135.0,0,1,1,2,136,-1,371,54,1,1138,1,408
8,357,281,0,147.5,0,1,1,2,93,-1,261,59,1,1122,1,391
9,182,171,0,122.5,0,1,1,2,97,-1,255,49,1,1127,1,403
10,858,446,0,152.5,0,1,1,2,151,-1,271,61,1,1154,1,443
11,738,714,0,122.5,0,1,1,2,146,-1,515,49,1,1139,1,373
12,937,826,0,205.0,0,1,1,2,123,-1,285,82,1,1195,1,381
13,171,20,0,190.0,0,1,1,2,72,-1,373,76,1,1170,1,367
14,624,158,0,112.5,0,1,1,2,125,-1,198,45,1,1129,1,359
15,796,113,0,112.5,0,1,1,2,80,-1,443,45,1,1113,1,362
16,200,708,0,152.5,0,1,1,2,112,-1,281,61,1,1152,1,372
17,316,768,0,120.0,0,1,1,2,117,-1,234,48,1,1144,1,361
18,395,860,0,95.0,0,1,1,2,156,-1,588,38,1,1126,1,431
19,252,855,0,165.0,0,1,1,2,94,-1,633,66,1,1123,1,372
20,737,119,0,127.5,0,1,1,2,123,-1,383,51,1,1120,1,364
21,645,450,0,127.5,0,1,1,2,63,-1,330,51,1,1132,1,375
22,624,354,0,185.0,0,1,1,2,67,-1,287,74,1,1101,1,361
23,83,158,0,132.5,0,1,1,2,94,-1,213,53,1,1138,1,362
