demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,426,210,123.8,135.2,10,0,0,-1,98
1,651,94,162.0,180.0,10,0,0,-1,86
2,2114,2912,70.6,74.4,10,0,0,-1,176
3,281,990,75.4,81.6,10,0,0,-1,146
4,1062,3986,124.2,136.8,10,0,0,-1,82
5,648,276,100.133,110.867,10,0,0,-1,72
6,3217,2956,157.267,172.733,10,0,0,-1,90
7,980,2581,176.867,194.133,10,0,0,-1,47
8,151,3340,151.533,168.467,10,0,0,-1,60
9,1215,2850,114.067,123.933,10,0,0,-1,55
10,260,3165,144.6,159.4,10,0,0,-1,67
11,3458,1291,150.733,166.267,10,0,0,-1,73
12,1421,3150,99.8,107.2,10,0,0,-1,108
13,1790,3157,142.733,159.267,10,0,0,-1,72
14,953,2892,152.0,170.0,10,0,0,-1,68
15,378,3798,135.467,150.533,10,0,0,-1,71
16,2454,2238,62.7333,65.2667,10,0,0,-1,237
17,2583,925,144.4,160.6,10,0,0,-1,92
18,3501,285,109.333,120.667,10,0,0,-1,101
19,2080,2846,170.2,187.8,10,0,0,-1,58
20,3997,3379,132.4,145.6,10,0,0,-1,74
21,3798,1102,94.5333,104.467,10,0,0,-1,76
22,3575,1042,156.733,174.267,10,0,0,-1,84
23,1600,1873,95.6,103.4,10,0,0,-1,117
24,1278,2637,155.667,171.333,10,0,0,-1,99
25,3293,838,123.867,134.133,10,0,0,-1,122
26,1041,1458,138.133,151.867,10,0,0,-1,86
27,3085,1193,93.9333,104.067,10,0,0,-1,116
28,485,297,103.6,112.4,10,0,0,-1,76
29,2571,669,72.4,79.6,10,0,0,-1,146
30,216,3171,122.867,134.133,10,0,0,-1,91
31,331,1376,133.467,146.533,10,0,0,-1,94
32,475,3983,145.533,160.467,10,0,0,-1,39
33,1012,550,152.0,167.0,10,0,0,-1,86
34,3515,2687,145.067,158.933,10,0,0,-1,62
35,1353,553,125.333,138.667,10,0,0,-1,99
36,58,1958,139.667,154.333,10,0,0,-1,75
37,356,1388,127.2,139.8,10,0,0,-1,84
38,2928,2310,154.867,172.133,10,0,0,-1,67
39,3024,831,119.667,129.333,10,0,0,-1,87
40,1830,1821,55.8,60.2,10,0,0,-1,188
41,3665,3135,168.867,186.133,10,0,0,-1,68
42,1329,750,135.0,149.0,10,0,0,-1,73
43,2489,2468,157.8,174.2,10,0,0,-1,59
44,3389,1288,81.0667,86.9333,10,0,0,-1,65
45,1744,345,186.0,204.0,10,0,0,-1,44
46,2248,1212,150.267,166.733,10,0,0,-1,103
47,3025,3174,164.0,182.0,10,0,0,-1,85
48,1411,3244,110.4,123.6,10,0,0,-1,124
49,1618,200,112.6,127.4,10,0,0,-1,66
